Review ID,Review Submission Date Time,Account ID,Validated Listing ID,Subject,Primary Category,Secondary Category,Description,Case Origin,Record Type ID,Contact Name,Owner ID,Case Category,Type,Status,Blocker,Auto Chase Status,Translated Description
63ce950e939a6f740b04a05e,01/23/23T01:00:00.000GMT,19625295,19625295,Only had one day that electricity went out.,Electrical,Power Outage,"SENTENCE: 
Only had one day that electricity went out.
TITLE: 
awesome view
REVIEW: 
Place was awesome view. We will miss it. Just enough space for two. We elected to have joy meet us to show us how to get there. She was big help. The pool is salt and not heated. Was bummed about that. Spacious deck for both sun and shade. We were there for two weeks. Only had one day that electricity went out. Place has back up generator. But when electric goes out whole island so does wifi. So we went to beach that day. If u rent a Jeep from st Thomas and ferry over on car barge. Make sure u get on same company going back. There are more than one. And if u get on wrong one u will pay extra. Definitely need a Jeep if u are going to do any driving around island. Beaches are awesome. Trunk beach is world famous but I think I liked cinnamon beach better. They both have restrooms,showers, restaurants, drinks, souviners. Maho beach has all but showers. Those 3 beaches are best ( my opinion). U have to pay 5,00 pp at trunk bay to get in. All have small parking. So get there EARLY to park.all roads are hilly winding curves. For Some may be challenging or others fun. Gas / hot deli / grocery store mid way from Cruze bay to coral bay is good. We did a lot of driving around and packed a lunch. We had a great time and would go back. AWESOME VIEW.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cda7a0aae9bb489b989691,01/22/23T01:00:00.000GMT,34190889,34190889,A brief power outage was a bummer,Electrical,Power Outage,"SENTENCE: 
A brief power outage was a bummer
TITLE: 
very relaxing
REVIEW: 
We had a nice relaxing time. A brief power outage was a bummer, but an ocean storm is awesome.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63ceb4b9f18e8a4e73179321,01/23/23T01:00:00.000GMT,74923093,74923093,Propane fireplace saved us when the power went out.,Electrical,Power Outage,"SENTENCE: 
Propane fireplace saved us when the power went out.
TITLE: 
safe location
REVIEW: 
Nice little cabin in a safe location near most popular sites. Bring your own entertainment: cards, books, DVDs. Most cases do not have movies in the DVDs that are supplied. Propane fireplace saved us when the power went out. Would stay again.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,But when the power went out everything went to pot.,Electrical,Power Outage,"SENTENCE: 
But when the power went out everything went to pot.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,"With no power you have no running water, can not drink (had to boil before drinking as well) water or use toilets.",Electrical,Power Outage,"SENTENCE: 
With no power you have no running water, can not drink (had to boil before drinking as well) water or use toilets.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,"We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours.",Electrical,Power Outage,"SENTENCE: 
We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cea0bce5b1da63a18799ff,01/23/23T01:00:00.000GMT,40190679,40190679,"Another plus is that the house has a generator as do their other properties, so power outages will not infringe on your good time.",Electrical,Power Outage,"SENTENCE: 
Another plus is that the house has a generator as do their other properties, so power outages will not infringe on your good time.
TITLE: 
more than the sum of it's parts.
REVIEW: 
The house is so large we ended up using only the second floor. Decorated eclecticly, we were constantly coming across little interesting pieces and flourishes. I won't spoil it for you. One of our favorite spots was a private dining deck open to the bay. We ate most meals there. The private beach access made entering the bay effortless and if you take a short walk along the beach before sunset you can lay on the beach and watch it sink into the Caribbean. If you're a sunrise person the Atlantic beaches are a short distance away. Also our gratitude to Mr and Mrs Williams the caretakers who greeted us on arrival answered our many questions and helped with any issues. They were efficient, friendly and genuinely great people. We had a great time and felt very comfortable. Highly recommend and are planning to return. Another plus is that the house has a generator as do their other properties, so power outages won't infringe on your good time. I could go on, but as others have said it's a very special place. Lastly we would like to thank our hosts Barbara and Luciano for being so caring and helpful. We should have stayed longer.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cdb09eb22245276272f670,01/22/23T01:00:00.000GMT,70863841,70863841,"Just wish they had more emergency equipment (working flashlights, lanterns, generator) as we lost power due to the snowstorm and only had a few candles.",Electrical,Power Outage,"SENTENCE: 
Just wish they had more emergency equipment (working flashlights, lanterns, generator) as we lost power due to the snowstorm and only had a few candles.
TITLE: 
great family get away
REVIEW: 
Property was generally clean and well appointed. Great for larger group. Just wish they had more emergency equipment (working flashlights, lanterns, generator) as we lost power due to the snowstorm and only had a few candles. Thankfully we travel with flashlights. Otherwise great trip.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63d50e7b1730ca5996ed5fe6,01/28/23T01:00:00.000GMT,21690187,21690187,"un seul bémol, les places de parking insuffisantes (en pleine saison), les coqs qui nous ont réveillé trop tôt le matin et des coupures d' eau et d' électricité (les propriétaires n' y sont pour rien bien-sur).",Electrical,Power Outage,"SENTENCE: 
un seul bémol, les places de parking insuffisantes (en pleine saison), les coqs qui nous ont réveillé trop tôt le matin et des coupures d' eau et d' électricité (les propriétaires n' y sont pour rien bien-sur).
TITLE: 
conforme à la description, appartement très agréable, nous recommandons.
REVIEW: 
Super séjour dans cet appartement et dans cette résidence de vacances, où rien ne manque. très bon contact avec les propriétaires. un seul bémol, les places de parking insuffisantes (en pleine saison), les coqs qui nous ont réveillé trop tôt le matin et des coupures d'eau et d'électricité (les propriétaires n'y sont pour rien bien-sur).
Pour résumer nous sommes pleinement satisfaits de notre séjour et le recommandons.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cfecfe393c993226949263,01/24/23T01:00:00.000GMT,22128844,22128844,David was super quick to respond and resolve internet and cable issue following a power outage.,Electrical,Power Outage,"SENTENCE: 
David was super quick to respond and resolve internet and cable issue following a power outage.
TITLE: 
wonderful accommodations/location
REVIEW: 
Fantastic setup and true ski in/ski out. Lots of thoughtful and functional details throughout made for a very comfortable stay! David was super quick to respond and resolve internet and cable issue following a power outage. We love Purgatory and had a great time!
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63d4180c2c9f7952340627bb,01/27/23T01:00:00.000GMT,89845395,89845395,Unfortunately Oregon experienced a few power outages during my stay.,Electrical,Power Outage,"SENTENCE: 
Unfortunately Oregon experienced a few power outages during my stay.
TITLE: 
clean and close to the beach.
REVIEW: 
Worked out fine. Unfortunately Oregon experienced a few power outages during my stay. So power was out for 15 or so hours. Nothing to do with the property. But the apartment held it's heat well so it was not uncomfortable.

All things you need for a short stay is in the apartment.
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63cee491873b0056ddcf41fe,01/23/23T01:00:00.000GMT,30083224,30083224,We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed.,Electrical,Power Outage,"SENTENCE: 
We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed.
TITLE: 
nice property when you have electricity & water...
REVIEW: 
My family and I stayed at this property over Christmas. It is a nice house - when the power is on. A major storm came through and the power was out for 34 hours (from Dec. 23 - 10:00 pm Dec. 24). It is bad enough not to have electricity for that long (the sun went down around 4:30 pm and came up around 7:00 am), but even worse, at this house you don't have water when the electricity is out. That means that you can't flush toilets, shower, or cook. 

We got in touch with the owner about the electricity and she was responsive and communicated with local authorities about it. She kept in touch with us. We were told at least 5 times that the power would be on 'soon' but it didn't happen. 

We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed. We had no choice but to use the bathrooms at the house, even though they couldn't be flushed. We spent the night of Dec. 23 by the fire trying to keep warm and woke up on Christmas Eve hopeful that the power would be on 'soon' and we could enjoy our vacation. It didn't happen and we spent most of the day in the house with toilets full of excrement. My husband finally got some snow, melted it on the stovetop (which is gas), and put it in the toilet tanks to allow us to flush the toilets. This process literally took hours to be able to flush all four toilets. We ended up renting one hotel room (there weren't many options on Dec. 24) so my 79-year old father could sleep in a warm room and we could all take a shower and use a toilet that flushed! The owner said she would pay for the hotel room, but we had prepaid for it, and she didn't refund any of the money to our credit card.

Regarding the property itself, it is a nice, spacious house. However, furnishings are pretty outdated, some things do not work well, and the lighting is low in most rooms. For example, the shower head in the master bedroom had a hard spray that could not be adjusted, so I took my showers in the bathroom by the hot tub. The couch in the game room is uncomfortable because you slip off the cushions and the cushions don't stay in place. The game room is nice but there aren't any comfortable seats. Be aware that it is 10+ minute drive to downtown Stowe and a 20+ minute drive to the mountain. 

Would I recommend this property? IF the electricity is working, I would rate it a 4. If you stay here, pray that the electricity does not go out!
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
63d30e06f2665f7dc4a160e2,01/26/23T01:00:00.000GMT,87372795,87372795,"Unfortunately, the power went out the night we stayed here",Electrical,Power Outage,"SENTENCE: 
Unfortunately, the power went out the night we stayed here
TITLE: 
cute cabin
REVIEW: 
It was a very cute little cabin! The hot tub was a nice touch. Unfortunately, the power went out the night we stayed here and the generator was unable to be turned on. But other than that, it was great little get away!
Brand: VRBO",Dataloader,Partner Review,internal contacts,NULL,Guest Review,NULL,NULL,NULL,Not Applicable,NULL
