"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 31/01/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 29/01/23
Date filter: 23/01/2023 - 29/01/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 46 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63cfa29202ef9b2b8269e7ac,8176784318,NOT SPECIFIED,74088883,1674551964000,24/01/2023 09:19:13 CST,hill by the sea in mollymook,en_au,83,"good location, clean and tidy home",Smoke alarms went off once for no reason and another time just opening the oven.,HR_REVIEWTEXT,"We enjoyed our stay here, it was a great location with close walk to the shops and not far to the beach. Excellent space for a family of 5. House was really clean and tidy, really well looked after (even if it looks a bit dated in parts in the photos - yes it is, but it’s fine and in really good condition). Beds, linen, pillows all fantastic, great condition and very comfortable. Pool table was fun and three TVs were great. Internet perfect. Smoke alarms went off once for no reason and another time just opening the oven. Not a big deal. Slight leak in kitchen skylight in heavy rain was a bit of pain but didn’t cause a significant problem. Would definitely stay here again. Best improvement to make would be a nice outdoor area to sit and relax outside, not particularly inviting and so we didn’t hang out the back at all. Again, not a big issue but would’ve made it that much better. Thanks for providing a nice place."
63cda1e3a8ed12567120c18c,8176136365,NOT SPECIFIED,60036274,1674420754404,22/01/2023 20:51:47 CST,hawk ridge pet friendly 2 bed/2 bath!,en_us,83,minimal effort,"Smoke detector was beeping, had to replace a 9V battery there.",HR_REVIEWTEXT,"My stay was ok, but there were several things that could have been done better. Dollar store TP and paper towels gotta go. I had to purchase my own. None of the remotes worked, had to buy batteries. Smoke detector was beeping, had to replace a 9V battery there. 

Bed was horrible, I barely slept. And the HVAC system was so loud that if I did fall asleep, it wouldn't last long. Remote work was uncomfortable because my only option was the kitchen table with non optimal chair. 

Listing said there was a fitness center. I never found it. There was a bike parked outside, I assumed it was for the property, but it had two flat tires and a rusted chain so that wasn't going to do any good.

The location was quiet and other than the upstairs neighbor having an occasional wrestling match with his dog (I'm guessing) the noise and traffic in the complex was acceptable.

For my next visit to Mesquite I will look elsewhere."
63d0223c5975692a0aa02225,8176993392,NOT SPECIFIED,45619264,1674584647304,24/01/2023 18:23:55 CST,family-friendly townhome w/private hot tub & grill - walk to shop/restaurants,en_us,83,enjoyed location!,"When I called about fire alarm battery, it was addressed quickly.",HR_REVIEWTEXT,"Check in process very easy and well explained. When I called about fire alarm battery, it was addressed quickly. Place was very clean."
63ce881c3504305c12b79be6,8176411411,NOT SPECIFIED,33490630,1674479716458,23/01/2023 13:14:04 CST,amazing studio at westgate lakes resort & spa near disney universal sea world,en_us,83,great location,The alarm on the smoke detector kept going off for two days took me three tries to get someone to come fix it.,HR_REVIEWTEXT,The location was great. The description was accurate just one issue. The alarm on the smoke detector kept going off for two days took me three tries to get someone to come fix it.
63ced2a2773ed616841e303a,8176521380,NOT SPECIFIED,19319567,1674498825370,23/01/2023 18:32:02 CST,check out fall & winter dates available!!!!!!!!!!!!!,en_us,83,great stay in a great condo,We had an issue with our smoke detector beeping but Wes and Laberta the owners were prompt in getting back to us.,HR_REVIEWTEXT,Had a great stay in Phoenix IX. We had an issue with our smoke detector beeping but Wes and Laberta the owners were prompt in getting back to us. It’s a beautiful condo and can’t beat the view from the balcony. Pete the security guard was friendly each day we went to and from the unit. Great workout room and pool and hot tubs too. Really had a good stay.
63cdc3d6aae9bb489bade40b,8176178298,NOT SPECIFIED,75807892,1674429407905,22/01/2023 23:16:38 CST,beautiful 1bed1bath condo - heart of downtown atl,en_us,83,do not book this condo,There was no smoke alarm.,HR_REVIEWTEXT,"The condo was unacceptably dirty. Kitchen floor was sticky, so I wiped it down with paper towels. The towels were black with dirt. The knobs of the kitchen cabinets were dirty.
The microwave, refrigerator and bathroom were clean, to give some credit.
light bulb in the kitchen was out. Toilet ran continuously, 
the shower curtain was rusty and torn. Window in the bedroom was either broken or installed improperly and the wind whipped thru it. There was a large stain on the futon. There was no smoke alarm.
I asked for and received a refund on my cleaning fee. 
This property reflects poorly on VRBO."
63d58a9588d9ef2d1df406b8,8178707354,NOT SPECIFIED,74701287,1674939039418,28/01/2023 20:50:29 CST,<br>sun valley retreat<br>,en_us,83,ski adventure,The property manager was a help when the smoke alarm started to chirp and was on a high vaulted ceiling.,HR_REVIEWTEXT,"The unit is very nice. Beautiful artwork and many beautiful antiques. The view of snow out the back was lovely. Tim answered every question really fast. The property manager was a help when the smoke alarm started to chirp and was on a high vaulted ceiling. The skiing was amazing with tons of snow. The unit is in a great location to the Sun Valley Lodge, the town, and the slopes. Very close to Dollar Mtn. Perfect for our Ski Adventure!"
63cf746a07b0e8023d0fa48b,8176739149,NOT SPECIFIED,76354642,1674540242927,24/01/2023 06:02:18 CST,magical mccall retreat near golf course and lake,en_us,83,"great, sound sleep!","every time we cooked, the smoke alarm went off because the hood fan must be plugged with snow and pushes the air in, instead of out.",HR_REVIEWTEXT,"I'll start with positives. The beds were so comfortable; we slept so well! Location was great and easy to access. Plenty of space for sleeping , easily sleeps 10. Xbox was a hit with the kids. Hot tub was nice. 
Negatives: we couldnt get the radiant floor heat to where we wanted it to stay warm enough. So we used the wall heaters some. There wasn't one piece of stainless steel cookware for the health minded cooks in the kitchen. Everytime we cooked, the smoke alarm went off because the hood fan must be plugged with snow and pushes the air in, instead of out. Ping pong table net is hanging on by a thread, and one of the fooz ball players is broken. Lastly, the advertising was slightly misleading as we thought this was a house. It is a duplex, connected with one other building. Not a huge problem, but we prefer a detached home when it's advertised as a house.
Overall, a nice stay."
63cf462bf3f16c0dd3a82e08,8176682579,NOT SPECIFIED,83598627,1674528309447,24/01/2023 02:44:59 CST,"luxurious cordillera estate 5 br, private hot tub",en_us,83,spend your money on a different rental for your ski weekend,"During our first night were awaken by smoke detectors blaring throughout the house, and after inspecting we realized there was no threat or reason for the alarms to be going off.",HR_REVIEWTEXT,"Spend your money on a different rental for your ski weekend. During our first night were awaken by smoke detectors blaring throughout the house, and after inspecting we realized there was no threat or reason for the alarms to be going off. We were unable to disarm the alarms, and attempted several times to get in contact with Randy (for over an hour) with no response. We ended up needing to call 911 and have the fire department show up to disarm. Come to find out from the Lieutenant that the house alarm system was not properly maintained and therefore, the only way they were able to disarm was to cut the wire for the detector. The Lieutenant also expressed concern that the house was not up to code and did not contain carbon monoxide detectors, deeming the house unlawful for rental. There were other issues we experienced as well during our weekend including trash piled up from previous guests, finding mouse traps in bedrooms, inadequate daily cleaning supplies provided (i.e. 1 dishpod for 3-night stay, no laundry detergent, etc), and low levels of water in the hot tub. You can definitely find a more comfortable stay elsewhere with better management. Save yourself the headache of booking here."
63d2dd1370fbcf73b5de555b,8177842781,NOT SPECIFIED,66809672,1674763555865,26/01/2023 20:05:38 CST,"stunning sunrise lakefront view, minutes to the slopes and village!",en_us,83,the perfect spot for a family getaway!,"My husband on the other hand, was not aware (our fault), so the smoke alarms startled him while cooking breakfast one morning.",HR_REVIEWTEXT,"The location of Jays cabin home is an A+++

The large home itself is comfortable, clean, cozy & complete with everything you’d need for a winter stay. 

We couldn’t have planned our trip better. Snow had fallen one week prior, and the roads (luckily) were clear. Snow was everywhere! It was breathtakingly beautiful. 

We attempted using the jacuzzi, but the weather was too cold for it to heat up properly. It’s possible we weren’t operating it correctly?? It didn’t damper our trip one bit! It only planted a seed to book a future stay this Summer, not only for use of the giant jacuzzi, but also for some fun on the lake!

Definitely use the overhead fan/open windows while using the stove. I happened to read this tidbit of info, so I had no issues while cooking dinner one evening. My husband on the other hand, wasn’t aware (our fault), so the smoke alarms startled him while cooking breakfast one morning. It was quite comical, as my son and I stood fanning both smoke detectors with dish towels, while
my husband mumbled cuss words at his “smoking” bacon. 

The beds and bedding were so comfortable! And there were plenty of extra blankets just in case. 

Our last night, i ended up sick with a stomach bug. Without going into details, I was up all night. By morning I was still in pretty bad shape so I texted the concierge and Jay, asking if we could possibly have a later checkout. Thankfully, they said yes! Even more reason to book a Summer stay :). We were so appreciative. 

Thank you Jay & his concierge, for offering this wonderful lake home. We can’t wait to come back. 

P. S. The wifi is great!"
63d2b291755ebd504e21e81b,8177779535,NOT SPECIFIED,74738431,1674752673254,26/01/2023 17:04:17 CST,relaxing vermont getaway minutes from ski areas,en_us,83,great location but issues,the glass top is very heavy and unsafe Smoke alarm wires hanging in entry way and no alarm,HR_REVIEWTEXT,"Listening said 2 king beds and there was only 1. 
Found Moldy humidifier
Door Locks not explained . One child locked themselves in room and could not get out. 
Poor lighting really need to be updated 
Hanging light in family room unsafe hangs down an a person can and did hit head. 
Unsafe lights above kitchen sink broken bases of bulbs in 2 sockets . Lights flickering.
Not that expensive or challenging to replace those fixtures with led fixtures 
Stairwell lights didn’t work and created an unsafe walkway. I am not paying to replace bulbs in fixtures I can’t even open. 
No broom!
Nail protruding on step I found a hammer and was able to hit it in. 
Glass table legs move and the glass top is very heavy and unsafe
Smoke alarm wires hanging in entry way and no alarm.
Curtains didn’t fully cover the windows.
Great location but the place needs an upgrade especially lighting and other items listed above."
63d249d53860685b71f56a5d,8177657983,NOT SPECIFIED,70161398,1674725863488,26/01/2023 09:37:24 CST,ch -brand new condo ocean view,en_us,83,absolute rip off!!!,Three days into my stay the fire alarm goes off in the building awakening me out of a deep sleep that almost gave me a heart attack!!,HR_REVIEWTEXT,"So this place is NOTHING but a COMPLETE RIP OFF!! They charge you $35 DAILY ""resort fee"" which all that inlcudes is access to a rooftop pool that closes at sundown!! Then they charge you $40 DAILY parking fee!! Ontop of these fees if you want housekeeping to clean your room then that's ANOTHER $80 DAILY fee!! This listing & owner is UNETHICAL by charging ALL of these EXTRA fees!! You might think that you're getting a deal at $135 night for a ""beach front"" condo which by the way isnt even ""beach front"" its several miles away from the beach. Once you add up ALL of these EXTRA FEES $80 (housekeeping) $40 (parking) $35 (resort fee) You're actually paying $280 PER NIGHT!! You're better off renting a room at the Hilton or Marriot for $250-$275 at least that includes: housekeeping, parking, breakfast, clean towels, toliet paper, pools that dont close until 11pm, etc. The place was dirty too!! The first night I checked in I found feces on my bathroom towels!! Yes HUMAN POOP!!! There was also mold on the towels & on walls in the bathroom!! The floors were so dirty that they turned my feet BLACK!! If I can post pics I will!! The appliances are so difficult to work & understand because they're targeted to foreigners!! The stove & diahwasher just has symbols & knobs goodluck trying to figure out how to use them with NO instructions!! Three days into my stay the fire alarm goes off in the building awakening me out of a deep sleep that almost gave me a heart attack!! Everyone was forced to evaluate the whole building for almost 1hr!! This is what I paid $275 a night for? Day# 5 into my stay I'm sleeping & hear someone trying to enter my room mid morning? Luckily, I had the deadbolt locked & the extra lock mechanism. I most certainly heard several beeps coming from the door as if someone was trying to ENTER my room while I was sleeping!! Talk about SHADY ASF!! Day #6 into my stay I receive a knock at the front door around noon. I'm a professional poker player so I'm out playing poker tournaments until 6am in the morning I just got back to the room & finally fell asleep around 7am-8am. I wasn't even asleep for 4hrs when I heard persistent loud knocking that would NOT stop. I actually laid in bed for 15mins hoping it would go away! However it NEVER did so I jumped up out of bed. Not to mention I caught some kind of virus that was causing me to cough & experience chest pain for the past couple of days. So I felt TERRIBLE! Now I have to deal with someone beating on my door at noon & waking me up? I answer the door in a rage & it's two Mexican hotel staff that can barely speak a lick of English. Who try to tell me they need to do an inspection on my room? I said ABSOLUTELY NOT!! I rented this condo on a private lease!! Maybe these Mexicans arent familar with UNITED STATES LAW but I'm a police officer with a background in real estate. Tenants MUST BE given a 48hr-72hr NOTICE BEFORE ANY INSPECTION is even scheduled or considered! I'm NOT renting this room from the hotel. This is a PRIVATE leased condo from PRIVATE owner. So I declined their entry slammed the door. Obviously it was the SAME two Mexicans from the previous day who TRIED to ENTER my room without even knocking!! I then happen to go onto VRBO to look my messages & the owner or manager of this unit wrote me message at 12pm that was a blatant LIE that read: ""Sir sorry for the inconvenience but the city needs to do an inspection of the unit today"" Those two Mexicans wearing ""Celo"" uniforms had NOTHING to do with the city!! Besides that ""the city"" WOULD NEVER want to do a ""inspection"" on a lessees condo & they would show up with a code inspector or fire marshal to complete one if that was the scenario. So more LIES!! I am not only a police officer but I am also a contractor, real estate investor who owns SEVERAL hundred properties WORLD WIDE that I too lease out through VRBO & AIR BnB. You CANNOT just pull this type of stuff on your tenants! I will be filing a formal complaint with VRBO next due to the violations of their rules. You'll be lucikly if they'll continue to even allow you to utilize their site anymore to lease out your rentals! Ontop of ALL everything that happened at this NIGHTMARE of a place I figured the listing agent would allow a late check out? Yeah right forget that idea. They wanted me out by 11am but decided that they could do 12pm at the latest. I had to change my flight around & pay another $400 in fees to catch a flight at 5:40am so I was out in time. Then I left some food & drinks in the refrigerator being courteous to the next renters or maybe the under privileged Mexican housekeepers that are probably given $5-$10 out of the $80 that they charge you so they can take it home to their familes. Im talking HUNDREDS of dollars of steak burgers, glass bottles of coke, eggs, milk, countertop items too like: bread, can goods, mac & cheese, dishwasher pods, laundry pods, drinks, bottled water, etc. The owner had their never to charge me an extra $80 FEE to clean the room! I left the room impeccably clean minus the FREE FOOD that someone OBVIOUSLY got to take home & eat & drink!! One word for this type of behavior UNETHICAL!! Not to mention that the owner doesnt give you but 1) small omelet skillet to cook with & 1) Small pot that the top of handle broke off while I was using it!! The cookware was so CHEAP!! How are you going to rent a condo to someone & NOT have a can opener? Or a large skillet? Or a large pot? I'm filing a dispute with my bank for the $3500 that I was charged for 12 MISERABLE NIGHTS!! Oh yeah I should also make a note that if you DO NOT speak Spanish then GOODLUCK!! Because the valet & 95% of the hotel staff CANNOT speak ENGLISH!! I'm telling you to SAVE YOUR MONEY!! Don't waste your time staying here!! It's NOTHING but ONE BIG MONEY GRAB!! They carge you fees for EVERYTHING!! But they can't even speak English? Or they try to break into your room? I'm sorry but I keep valuables in my room. I don't need some strangers wondering around my room!! What if I wasnt there? Then the owner tries to make up lies & claim it's a ""city inspection""? What a crock of BS if I've EVER heard!! You're better off finding a 4 star hotel & paying $250-$300 a night to be treated way better & NOT have to deal with a bunch of shady Mexicans trying to enter your room!!"
63ceed9d91959748901e0643,8176561959,NOT SPECIFIED,33493779,1674505760681,23/01/2023 20:27:08 CST,"beachfront, deluxe 3 br oceanfront condo,  great rates",en_us,83,i wanted to love this place,There was one smoke detector hanging from the ceiling by its wires another was completely covered in plastic secured by blue tape.,HR_REVIEWTEXT,"My family travels often and almost always stays in an Airbnb or VBRO. We are usually very happy with rentals, but this one was different. Check in was a little tricky but not too bad, 4/5. The property has black mold growing in the ducts/hvac unit. The curtains in the bedroom were ripped and partially off the curtain rod. As soon as we checked in I texted the property manager about damage in the unit and he was dismssive responding with ""the windows were just replaced and the second bathroom is new"". It became clear that Bill is protective of his property and did not want to hear any negative feedback. There was one smoke detector hanging from the ceiling by its wires another was completely covered in plastic secured by blue tape. (I have photos of the mold, curtains and smoke detectors but cannot find a way to add them to this review.) The complex was nice, the pool was nice as well. The complex very much gives off a retirement village kind of vibe, some of the residents were friendly, others were kind of rude even going so far as to refusing to share the elevator with us. The view from the condo is beautiful. We found the beaches in Key West are beautful to look at, but pretty rocky and with lots of seaweed. Aside from the beach accross the street, this condo is not walkable to pretty much anything. Aside from this condo and the beaches, we absolutely loved Key West. The history and culture of this island are great. The condo was well stocked with pool and beach gear, food items. Overall, I'd say our visit at this property was ""ok"" but the smoke detector issue did make me feel uneasy. We paid $3,500 for the week and ai'm having a hard time justifying paying that price."
