Review ID,Review Submission Date Time,Account ID,Validated Listing ID,Subject,Primary Category,Secondary Category,Description,Case Origin,Record Type ID,Contact Name,Owner ID,Case Category,Type,Status,Blocker,Auto Chase Status,Translated Description
63d5edb8e2f44476020540f5,01/28/23T01:00:00.000GMT,34400271,34400271,Only reason there are not 5 stars is that we lost power 4 different days.,Electrical,Power Outage,"SENTENCE: 
Only reason there are not 5 stars is that we lost power 4 different days.
TITLE: 
very relaxing
REVIEW: 
One of the prettiest beaches on the island! Our unit was very clean and nicely decorated. It was fun to drive the golf cart to the beach. Only reason there aren’t 5 stars is that we lost power 4 different days. A generator would be nice!
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63ce7d0152d0033cddc7f18e,01/23/23T01:00:00.000GMT,45850582,45850582,"During a freak accident that caused a power outage throughout the mountain, Paul and Vivien came and dropped off torches and flashlights for us, without us even asking.",Electrical,Power Outage,"SENTENCE: 
During a freak accident that caused a power outage throughout the mountain, Paul and Vivien came and dropped off torches and flashlights for us, without us even asking.
TITLE: 
amazing stay at big white
REVIEW: 
Our group of 8 had an amazing stay. Vivien and Paul were super helpful, and responded to any questions we had right away. 
The chalet was fully equipped, and with ski in/ski out access it was the perfect spot for a weekend at Big White. 
During a freak accident that caused a power outage throughout the mountain, Paul and Vivien came and dropped off torches and flashlights for us, without us even asking. They were amazing hosts. 

Thank you Vivien and Paul, we had an amazing trip!
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cd873f068219295dce613a,01/22/23T01:00:00.000GMT,33480282,33480282,"Maison très propre et confortable, nous n' avons pas souffert des coupures d' eau et d' électricité",Electrical,Power Outage,"SENTENCE: 
Maison très propre et confortable, nous n' avons pas souffert des coupures d' eau et d' électricité
TITLE: 
maison chaleureuse et confortable
REVIEW: 
La propriétaire vous accueille avec le sourire et de gentilles attentions. Maison très propre et confortable, nous n'avons pas souffert des coupures d'eau et d'électricité car tout est prévu pour. 10 mn en voiture de sainte anne et c'est la baignade dans une eau claire. Nous recommandons cette location.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cfdad113f8552458fc9ece,01/24/23T01:00:00.000GMT,18956266,18956266,Power was a bit spotty and went out a few times.,Electrical,Power Outage,"SENTENCE: 
Power was a bit spotty and went out a few times.
TITLE: 
nice unit
REVIEW: 
Overall unit was as described. Power was a bit spotty and went out a few times. 

Kitchen was very well equipped. The unit could use some love on the maintenance side of things. Overall I would stay there again
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63d0989f68cd783f630665c8,01/25/23T01:00:00.000GMT,83716832,83716832,The town near us lost power and some places lost water.,Electrical,Power Outage,"SENTENCE: 
The town near us lost power and some places lost water.
TITLE: 
we stayed during christmas and it was a great escape!
REVIEW: 
We stayed during Christmas 2022 and there was freezing temps. The town near us lost power and some places lost water. We didn’t have any issues affect us but the property manager communicated quickly and went above and beyond our expectations. This was a great place for my family and we loved the separate spaces to escape the young kiddos that came with us 😃would absolutely stay here again!!
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63d3e93c6a492d5b5bb8d1b8,01/27/23T01:00:00.000GMT,89056944,89056944,We “survived” the power outage just fine as it was restored within a couple hours.,Electrical,Power Outage,"SENTENCE: 
We “survived” the power outage just fine as it was restored within a couple hours.
TITLE: 
love this house!
REVIEW: 
They did SUCH a great job with this house. It’s so well decorated and READY for guests - you’ll see what I mean when you stay. Everything is labeled with directions and it truly seems like they thought of everything. 

Only issue we had was the power went out and with young kids we were nervous about it getting too cold and their milk/food spoiling. Apparently this is an issue in this area bc we heard the neighbors generator turn on immediately. Unfortunately, the generator for this house was being installed on the Monday after we left, so we didn’t have that luxury, but future renters will have backup. :) We “survived” the power outage just fine as it was restored within a couple hours. 

The kitchen is a bit smaller than it looks in photos. just a heads up that it could get a little tight in there, especially for bigger people. 

Also, the 3rd bedroom is really a loft in the upstairs office and there’s a metal spiral staircase going up. We thought this would be where my 5yo would sleep until we saw the spiral staircase. That made us nervous if he got scared or woke up in the middle of the night. Luckily, there was an air mattress with all the necessary linens that he could use instead. The loft might be ideal for kids, but probably better for older kids (middle school to college-aged, IMO). The ceiling is slanted and I don’t know if you could stand straight up there to be honest. 

All in all, it was a great place to stay. We felt comfortable in the home, it was a great location, and we’d definitely stay here again.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63d3e93c6a492d5b5bb8d1b8,01/27/23T01:00:00.000GMT,89056944,89056944,Only issue we had was the power went out and with young kids we were nervous about it getting too cold and their milk/food spoiling.,Electrical,Power Outage,"SENTENCE: 
Only issue we had was the power went out and with young kids we were nervous about it getting too cold and their milk/food spoiling.
TITLE: 
love this house!
REVIEW: 
They did SUCH a great job with this house. It’s so well decorated and READY for guests - you’ll see what I mean when you stay. Everything is labeled with directions and it truly seems like they thought of everything. 

Only issue we had was the power went out and with young kids we were nervous about it getting too cold and their milk/food spoiling. Apparently this is an issue in this area bc we heard the neighbors generator turn on immediately. Unfortunately, the generator for this house was being installed on the Monday after we left, so we didn’t have that luxury, but future renters will have backup. :) We “survived” the power outage just fine as it was restored within a couple hours. 

The kitchen is a bit smaller than it looks in photos. just a heads up that it could get a little tight in there, especially for bigger people. 

Also, the 3rd bedroom is really a loft in the upstairs office and there’s a metal spiral staircase going up. We thought this would be where my 5yo would sleep until we saw the spiral staircase. That made us nervous if he got scared or woke up in the middle of the night. Luckily, there was an air mattress with all the necessary linens that he could use instead. The loft might be ideal for kids, but probably better for older kids (middle school to college-aged, IMO). The ceiling is slanted and I don’t know if you could stand straight up there to be honest. 

All in all, it was a great place to stay. We felt comfortable in the home, it was a great location, and we’d definitely stay here again.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63ce950e939a6f740b04a05e,01/23/23T01:00:00.000GMT,19625295,19625295,Only had one day that electricity went out.,Electrical,Power Outage,"SENTENCE: 
Only had one day that electricity went out.
TITLE: 
awesome view
REVIEW: 
Place was awesome view. We will miss it. Just enough space for two. We elected to have joy meet us to show us how to get there. She was big help. The pool is salt and not heated. Was bummed about that. Spacious deck for both sun and shade. We were there for two weeks. Only had one day that electricity went out. Place has back up generator. But when electric goes out whole island so does wifi. So we went to beach that day. If u rent a Jeep from st Thomas and ferry over on car barge. Make sure u get on same company going back. There are more than one. And if u get on wrong one u will pay extra. Definitely need a Jeep if u are going to do any driving around island. Beaches are awesome. Trunk beach is world famous but I think I liked cinnamon beach better. They both have restrooms,showers, restaurants, drinks, souviners. Maho beach has all but showers. Those 3 beaches are best ( my opinion). U have to pay 5,00 pp at trunk bay to get in. All have small parking. So get there EARLY to park.all roads are hilly winding curves. For Some may be challenging or others fun. Gas / hot deli / grocery store mid way from Cruze bay to coral bay is good. We did a lot of driving around and packed a lunch. We had a great time and would go back. AWESOME VIEW.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63d476ab7aa2326de37750e3,01/28/23T01:00:00.000GMT,33933080,33933080,The power went off intermittently 3-5 times per day.,Electrical,Power Outage,"SENTENCE: 
The power went off intermittently 3-5 times per day.
TITLE: 
nice view and bedding - poor water/power/wi-fi and rocky beach
REVIEW: 
Some pros and cons:

1. Stated in description kid friendly sandy beach: The beach is not a kid friendly swimming beach. It is very rocky. Make sure to have water shoes. While you can snorkel in the water, it does not have a lot in the direct area to offer for habitat or viewing. 
2. The dishwasher didn’t drain making it unusable. Upon arriving it had standing putrid water and dishes in it. We ran it and it leaked so we washed by hand the trip.
3. The water pressure was minimal at best. Even rinsing dishes and showering was hard with no pressure - not uncommon to have such low pressure it dripped. 
4. Upon arrival there was half a roll of toilet paper and a clogged toilet. With the poor water pressure this was a continuous obstacle. 
5. The paddle board had a slow leak and the kyak had a hole. This became a safety concern as children were out in the ocean with sinking equipment. 
6. Wi-Fi was sporadic. Regularly needing to reset the router. It worked as long as only one device was being used but not for streaming or large downloads. If needing Wi-Fi for work, I would recommend getting a backup.
7. The power went off intermittently 3-5 times per day. While this is a common issue on the island, there was no back up generator. If needing to use a CPAP or other critical devices, you will want to bring a secondary power source.
8. Upon leaving there were no instructions besides taking off linens. Which we gathered. We did not sweep thoroughly and they charged a significant fee with a picture of the few things that were swept up. We had left a recycle box because we looked for somewhere to recycle and couldn’t find one and charged over $200 for additional cleaning fees. 

Pros: 
- the view is fantastic
- The washer and dryer work fine 
- Volleyball net is a plus (volleyball was flat without something to pump it up)
- Local dogs are kind and friendly 
- Ac works well
- Screened patio is great for dinners
- While the beach is quite rocky, the beach deck provides a nice place to relax. 
- Beds were comfortable 
- Linens were comfortable and clean
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cf3c3e1fd93d35e3d08e5c,01/24/23T01:00:00.000GMT,40191306,40191306,"We had power outages every day, but it was only out for 1 or 2 minutes a day.",Electrical,Power Outage,"SENTENCE: 
We had power outages every day, but it was only out for 1 or 2 minutes a day.
TITLE: 
tropical paradise !
REVIEW: 
We used Nacho for Airport transfer from SJO. We would recommend that for those that have never driven in Costa Rica before. We rented a car from Uvita the next day. The roads are steep and curvy but very passable in dry season. The villa is better than the pictures can capture. We were mostly here to see the jungle and birds, wildlife etc. We were pleased with what all there is to see right from the deck. We had monkeys on the deck rail 2 out of the 7 days! Toucans, Aracaris, Tanagers, Honeycreepers, and many more other species daily. The gardener showed a sloth and its baby to us one day in a tree beside the parking area. So cool! Very friendly and helpful service personnel were there upon our arrival. We had power outages every day, but it was only out for 1 or 2 minutes a day. However, I think a back-up generator was being installed while we were there. We had a problem with the pool but Nacho and Lucie were very quick to remedy that even on a weekend. If you are looking for 1st class location and villa this will not disappoint. We would book this again without hesitation if we have the opportunity. Thank you, Lucie and Cameron, for sharing your piece of paradise with our family.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63ceb4b9f18e8a4e73179321,01/23/23T01:00:00.000GMT,74923093,74923093,Propane fireplace saved us when the power went out.,Electrical,Power Outage,"SENTENCE: 
Propane fireplace saved us when the power went out.
TITLE: 
safe location
REVIEW: 
Nice little cabin in a safe location near most popular sites. Bring your own entertainment: cards, books, DVDs. Most cases do not have movies in the DVDs that are supplied. Propane fireplace saved us when the power went out. Would stay again.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,But when the power went out everything went to pot.,Electrical,Power Outage,"SENTENCE: 
But when the power went out everything went to pot.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,"With no power you have no running water, can not drink (had to boil before drinking as well) water or use toilets.",Electrical,Power Outage,"SENTENCE: 
With no power you have no running water, can not drink (had to boil before drinking as well) water or use toilets.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cea0bce5b1da63a18799ff,01/23/23T01:00:00.000GMT,40190679,40190679,"Another plus is that the house has a generator as do their other properties, so power outages will not infringe on your good time.",Electrical,Power Outage,"SENTENCE: 
Another plus is that the house has a generator as do their other properties, so power outages will not infringe on your good time.
TITLE: 
more than the sum of it's parts.
REVIEW: 
The house is so large we ended up using only the second floor. Decorated eclecticly, we were constantly coming across little interesting pieces and flourishes. I won't spoil it for you. One of our favorite spots was a private dining deck open to the bay. We ate most meals there. The private beach access made entering the bay effortless and if you take a short walk along the beach before sunset you can lay on the beach and watch it sink into the Caribbean. If you're a sunrise person the Atlantic beaches are a short distance away. Also our gratitude to Mr and Mrs Williams the caretakers who greeted us on arrival answered our many questions and helped with any issues. They were efficient, friendly and genuinely great people. We had a great time and felt very comfortable. Highly recommend and are planning to return. Another plus is that the house has a generator as do their other properties, so power outages won't infringe on your good time. I could go on, but as others have said it's a very special place. Lastly we would like to thank our hosts Barbara and Luciano for being so caring and helpful. We should have stayed longer.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cdabd9066d7268f697cae5,01/22/23T01:00:00.000GMT,31649101,31649101,"We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours.",Electrical,Power Outage,"SENTENCE: 
We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours.
TITLE: 
lack of running water and loss of power!
REVIEW: 
Yanakie was a very adequate house for our family. All the rooms were spacious with plenty of light. But when the power went out everything went to pot. With no power you have no running water, cannot drink (had to boil before drinking as well) water or use toilets. We lost food in the fridge because the power went out 2 times in 3 nights , 12 hours and 10 hours. The owners were responsive, but the write up did not mention the water business until we got our welcome/keys. Bring your own water if you go to Yanakie. Also, the fuse box is on the front of the house.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cee491873b0056ddcf41fe,01/23/23T01:00:00.000GMT,30083224,30083224,We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed.,Electrical,Power Outage,"SENTENCE: 
We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed.
TITLE: 
nice property when you have electricity & water...
REVIEW: 
My family and I stayed at this property over Christmas. It is a nice house - when the power is on. A major storm came through and the power was out for 34 hours (from Dec. 23 - 10:00 pm Dec. 24). It is bad enough not to have electricity for that long (the sun went down around 4:30 pm and came up around 7:00 am), but even worse, at this house you don't have water when the electricity is out. That means that you can't flush toilets, shower, or cook. 

We got in touch with the owner about the electricity and she was responsive and communicated with local authorities about it. She kept in touch with us. We were told at least 5 times that the power would be on 'soon' but it didn't happen. 

We went to Stowe on Dec. 23 and found that many businesses had experienced a power outage also and were closed. We had no choice but to use the bathrooms at the house, even though they couldn't be flushed. We spent the night of Dec. 23 by the fire trying to keep warm and woke up on Christmas Eve hopeful that the power would be on 'soon' and we could enjoy our vacation. It didn't happen and we spent most of the day in the house with toilets full of excrement. My husband finally got some snow, melted it on the stovetop (which is gas), and put it in the toilet tanks to allow us to flush the toilets. This process literally took hours to be able to flush all four toilets. We ended up renting one hotel room (there weren't many options on Dec. 24) so my 79-year old father could sleep in a warm room and we could all take a shower and use a toilet that flushed! The owner said she would pay for the hotel room, but we had prepaid for it, and she didn't refund any of the money to our credit card.

Regarding the property itself, it is a nice, spacious house. However, furnishings are pretty outdated, some things do not work well, and the lighting is low in most rooms. For example, the shower head in the master bedroom had a hard spray that could not be adjusted, so I took my showers in the bathroom by the hot tub. The couch in the game room is uncomfortable because you slip off the cushions and the cushions don't stay in place. The game room is nice but there aren't any comfortable seats. Be aware that it is 10+ minute drive to downtown Stowe and a 20+ minute drive to the mountain. 

Would I recommend this property? IF the electricity is working, I would rate it a 4. If you stay here, pray that the electricity does not go out!
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cda7a0aae9bb489b989691,01/22/23T01:00:00.000GMT,34190889,34190889,A brief power outage was a bummer,Electrical,Power Outage,"SENTENCE: 
A brief power outage was a bummer
TITLE: 
very relaxing
REVIEW: 
We had a nice relaxing time. A brief power outage was a bummer, but an ocean storm is awesome.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
63cf5274b5806b3c0979e96c,01/24/23T01:00:00.000GMT,45606690,45606690,"On the morning of our first night in the home, the power went out.",Electrical,Power Outage,"SENTENCE: 
On the morning of our first night in the home, the power went out.
TITLE: 
worst vrbo experience ever
REVIEW: 
On the morning of our first night in the home, the power went out. We had no power, heat or hot water. Property Manager was unable to confirm when it would be back on. We went and got food, heat etc until I watched the PGE website and saw the power appeared on in the afternoon. Drove back out to the property and the power was out. Property Manager came by, apologized and said I would be compensated. We left and went back home. I had paid for 3 nights but got one. I was only reimbursed $550 out of the $1400 I paid. I was told by the PM well the power came on at 4pm before the last night. As if we were going to go to a hotel and wait around for the power and pay for 2 locations. PGE website said the power was not coming back on until 10pm our last night so went back home. I have screenshots of the PGE website but the Vacasa LLC will not return my calls, VRBO said they would have them reach out to me but they never did. I have used VRBO for years and NEVER had this issue. This rental is the worst one out there. Be sure to check out all the fees. We paid for a hot tub we couldn't even use. It's ridiculous. Do yourself a favor and stay elsewhere! We thought visiting our college town renting a beach house for a birthday celebration would be amazing. It was not.
Brand: VRBO",Dataloader,Partner Review,internal contacts,005C0000009FwtC,Guest Review,Health & Safety Investigation Level 3,Pending - Internal,Awaiting Internal Team,Not Applicable,NULL
