Review ID,Review Submission Date Time,Account ID,Validated Listing ID,Subject,Primary Category,Secondary Category,Description,Case Origin,Record Type ID,Contact Name,Owner ID,Case Category,Type,Status,Blocker,Auto Chase Status,Translated Description
63e0114d04ef9034926126de,02/05/2023T01:00:00.000GMT,90083370,90083370,We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am),Fire,,"We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am)
----: 
beautiful home
----: 
We had a great time in this beautiful home. We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am) but property management company was very responsive and sent someone out right away. Listing says 4 full baths however it is 3 full baths and a 1/2 bath. We ended up making it work but would like to see them update the listing.
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,005C0000003oGdn,Guest Review,Health & Safety Investigation Level 1,New,,Not Applicable,"We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am)
----: 
beautiful home
----: 
We had a great time in this beautiful home. We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am) but property management company was very responsive and sent someone out right away. Listing says 4 full baths however it is 3 full baths and a 1/2 bath. We ended up making it work but would like to see them update the listing.
Brand: VRBO"
63e0a88d1abe9718f26dee67,02/06/2023T01:00:00.000GMT,76971853,76971853,One of the rooms kept beeping throughout the day every half hour which we are assuming was a fire alarm needing new batteries.,Fire,,"One of the rooms kept beeping throughout the day every half hour which we are assuming was a fire alarm needing new batteries.
----: 
love it but hard to find
----: 
We loved our stay here and the entire family enjoyed the entire area. It was a little bit too difficult to navigate as it got darker earlier in the day and it was pitch black when we arrived. One of the rooms kept beeping throughout the day every half hour which we're assuming was a fire alarm needing new batteries.

However it was still a great trip and we loved the labeled kitchen as we were able to cook through out the day without having to spend time searching for utensils. 
We definitely plan on returning in the future.
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,005C0000003oGdn,Guest Review,Health & Safety Investigation Level 1,New,,Not Applicable,"One of the rooms kept beeping throughout the day every half hour which we are assuming was a fire alarm needing new batteries.
----: 
love it but hard to find
----: 
We loved our stay here and the entire family enjoyed the entire area. It was a little bit too difficult to navigate as it got darker earlier in the day and it was pitch black when we arrived. One of the rooms kept beeping throughout the day every half hour which we're assuming was a fire alarm needing new batteries.

However it was still a great trip and we loved the labeled kitchen as we were able to cook through out the day without having to spend time searching for utensils. 
We definitely plan on returning in the future.
Brand: VRBO"
63e13dc3aab6436bd1590a77,02/06/2023T01:00:00.000GMT,67434519,67434519,It snowed the first night we were there and we lost power.,Electrical,Power Outage,"It snowed the first night we were there and we lost power.
----: 
winter
----: 
It is a beautiful cabin in a beautiful in a peaceful location. It snowed the first night we were there and we lost power. the owner was as helpful as possible considering the situation. We will be back!
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"It snowed the first night we were there and we lost power.
----: 
winter
----: 
It is a beautiful cabin in a beautiful in a peaceful location. It snowed the first night we were there and we lost power. the owner was as helpful as possible considering the situation. We will be back!
Brand: VRBO"
63e101eae152ee4ecafcc17c,02/06/2023T01:00:00.000GMT,33968806,33968806,"Had a small issue when water went off (due to island electricity issue, not host).",Electrical,Power Outage,"Had a small issue when water went off (due to island electricity issue, not host).
----: 
simple but nice
----: 
Good space for 1-2 people. Host was very accessible. Had a small issue when water went off (due to island electricity issue, not host). She was very quick to respond, sending someone immediately. View from the apartment was wonderful. Only comment is drapes could use an update
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Had a small issue when water went off (due to island electricity issue, not host).
----: 
simple but nice
----: 
Good space for 1-2 people. Host was very accessible. Had a small issue when water went off (due to island electricity issue, not host). She was very quick to respond, sending someone immediately. View from the apartment was wonderful. Only comment is drapes could use an update
Brand: VRBO"
63e034f655607f161ce95adf,02/05/2023T01:00:00.000GMT,18765794,18765794,The owners of the VRBO could have easily said we can not host you as there were so many down trees and no power.,Electrical,Power Outage,"The owners of the VRBO could have easily said we can not host you as there were so many down trees and no power.
----: 
busby wedding / ice storm 2023
----: 
We faced so many challenges for this weeks wedding. The ice storm this week brought so much damage and destruction to all of central Texas. The owners of the VRBO could have easily said we can’t host you as there were so many down trees and no power. They did not. In fact they were out there cleaning up and moving limbs and trees in between the storms. They were determined to make our wedding weekend happen. They went way above and beyond by allowing us to host our rehearsal dinner at the VRBO since our wedding venue did not have power. Bex stayed in communication with me all weekend. I can’t possibly give them a high enough rating. Thank you guys so much!!! I have a happily married daughter!!!!
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"The owners of the VRBO could have easily said we can not host you as there were so many down trees and no power.
----: 
busby wedding / ice storm 2023
----: 
We faced so many challenges for this weeks wedding. The ice storm this week brought so much damage and destruction to all of central Texas. The owners of the VRBO could have easily said we can’t host you as there were so many down trees and no power. They did not. In fact they were out there cleaning up and moving limbs and trees in between the storms. They were determined to make our wedding weekend happen. They went way above and beyond by allowing us to host our rehearsal dinner at the VRBO since our wedding venue did not have power. Bex stayed in communication with me all weekend. I can’t possibly give them a high enough rating. Thank you guys so much!!! I have a happily married daughter!!!!
Brand: VRBO"
63e13dbaf6e5d140ede56f2e,02/06/2023T01:00:00.000GMT,68858220,68858220,Natalie and Eric went out of their way to do everything in their power to help make the stay great.,Electrical,Power Outage,"Natalie and Eric went out of their way to do everything in their power to help make the stay great.
----: 
excellent hosts
----: 
We had some hiccups on this stay that were out of everyone's control. For example, prior guests had abused the propane fireplace and the hosts sent a repairman in to fix it within a couple of hours. When it couldn't be fixed they provided a stipend for firewood. Natalie and Eric went out of their way to do everything in their power to help make the stay great. Thank you!
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Natalie and Eric went out of their way to do everything in their power to help make the stay great.
----: 
excellent hosts
----: 
We had some hiccups on this stay that were out of everyone's control. For example, prior guests had abused the propane fireplace and the hosts sent a repairman in to fix it within a couple of hours. When it couldn't be fixed they provided a stipend for firewood. Natalie and Eric went out of their way to do everything in their power to help make the stay great. Thank you!
Brand: VRBO"
63e00629709284516505c9ac,02/05/2023T01:00:00.000GMT,22119145,22119145,Power went out twice.,Electrical,Power Outage,"Power went out twice.
----: 
disappointed
----: 
Home was very cold inside. Wind coming through door. You could see daylight through the door jams. Cable tv did not work. Power went out twice. Kitchen was not very well equipped with cooking items, baking pan, colander, potato masher, etc. Very outdated for the price. Location was great
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Power went out twice.
----: 
disappointed
----: 
Home was very cold inside. Wind coming through door. You could see daylight through the door jams. Cable tv did not work. Power went out twice. Kitchen was not very well equipped with cooking items, baking pan, colander, potato masher, etc. Very outdated for the price. Location was great
Brand: VRBO"
63e13423c0acd86aa701d838,02/06/2023T01:00:00.000GMT,60284205,60284205,Les problèmes réguliers de manque d' eau et les pannes d' électricité fréquentes ont rendu le séjour moins agréable.,Electrical,Power Outage,"Les problèmes réguliers de manque d' eau et les pannes d' électricité fréquentes ont rendu le séjour moins agréable.
----: 
bon séjour
----: 
Appartement très confortable, ventilé et lumineux. Pas vraiment de vue sur la plage. Celle-ci était d’ailleurs envahie par les sargasses!
Les problèmes réguliers de manque d’eau et les pannes d’électricité fréquentes ont rendu le séjour moins agréable. Aussi, un lave-vaisselle aurait été un plus.
Merci à Anne-Sophie pour sa disponibilité.
Luc et Francine
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Regular water lack of water and frequent electricity failures made the stay less pleasant.
----:
have a good stay
----:
Very comfortable, ventilated and bright apartment.Not really a view of the beach.It was also invaded by the Sargasses!
Regular lack of water and frequent electricity failures made the stay less pleasant.Also, a dishwasher would have been a plus.
Thanks to Anne-Sophie for her availability.
Luc and Francine
Brand: VRBO"
63e07702e97d097f9f61ad07,02/06/2023T01:00:00.000GMT,21703113,21703113,Hot tub had no electricity,Electrical,Power Outage,"Hot tub had no electricity
----: 
poor management
----: 
Hot tub had no electricity and I reported to Vacasa right after checking in, I also drove to local Vacasa office, Helen, GA, twice the day after checking in, they knew about my problem, and no resolution or option was offered. 
Online description didn’t mention the hot tub was not working. 
My vacation was very disappointing.
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Hot tub had no electricity
----: 
poor management
----: 
Hot tub had no electricity and I reported to Vacasa right after checking in, I also drove to local Vacasa office, Helen, GA, twice the day after checking in, they knew about my problem, and no resolution or option was offered. 
Online description didn’t mention the hot tub was not working. 
My vacation was very disappointing.
Brand: VRBO"
63e127355b3a6723c87f7db4,02/06/2023T01:00:00.000GMT,42276542,42276542,"On the last day, the state was experiencing inclement weather & power outages.",Electrical,Power Outage,"On the last day, the state was experiencing inclement weather & power outages.
----: 
great property with the exception of...
----: 
Upon check-in, I was told by concierge that because of Covid, the property is only starting to see more visitors and that they were only looking for feedback on our stay & the employees. I am always happy to give feedback and was willing to spend 30 minutes to do so. I was also very clear that I was not interested in any sales pitch and was assured that was not the at all what this was. They lied. The property has a very sophisticated vacation ""timeshare"" program and took two hours of my time. The only guidance I received from the Christian was to state that I was a guest of Mr. XXX"" which I did several times but that did not prevent them from the pitch. Felt as if he could have been more forthcoming with what to expect. 

On the last day, the state was experiencing inclement weather & power outages. Given the property was only at 20% capacity, I reached out to Christian to ask if we could extend our stay 24 hours until the roads cleared and was told they could not since the reservation was completed. I was given the suggestion to the front desk and ask (which I did) only to be given the off the street room rate of 3.5x what we originally paid. I was shocked and disappointed. 

I will provide a thumbs up to the condo itself. It was clean, comfortable and perfectly suited for my family.
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"On the last day, the state was experiencing inclement weather & power outages.
----: 
great property with the exception of...
----: 
Upon check-in, I was told by concierge that because of Covid, the property is only starting to see more visitors and that they were only looking for feedback on our stay & the employees. I am always happy to give feedback and was willing to spend 30 minutes to do so. I was also very clear that I was not interested in any sales pitch and was assured that was not the at all what this was. They lied. The property has a very sophisticated vacation ""timeshare"" program and took two hours of my time. The only guidance I received from the Christian was to state that I was a guest of Mr. XXX"" which I did several times but that did not prevent them from the pitch. Felt as if he could have been more forthcoming with what to expect. 

On the last day, the state was experiencing inclement weather & power outages. Given the property was only at 20% capacity, I reached out to Christian to ask if we could extend our stay 24 hours until the roads cleared and was told they could not since the reservation was completed. I was given the suggestion to the front desk and ask (which I did) only to be given the off the street room rate of 3.5x what we originally paid. I was shocked and disappointed. 

I will provide a thumbs up to the condo itself. It was clean, comfortable and perfectly suited for my family.
Brand: VRBO"
63e046a62ac8cd05c5c5ade9,02/06/2023T01:00:00.000GMT,34006263,34006263,"Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher",Electrical,Power Outage,"Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher
----: 
loved it
----: 
Property was beautiful, well stocked with everything you needed loved it. Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 3,Pending - Vendor,Awaiting Response,Not Applicable,"Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher
----: 
loved it
----: 
Property was beautiful, well stocked with everything you needed loved it. Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher
Brand: VRBO"
63e12a86eca09826bf3e2fc9,02/06/2023T01:00:00.000GMT,34392795,34392795,Le scale del palazzo sono molto ripide e pericolose ma dentro si sta bene.,Accommodation,,"Le scale del palazzo sono molto ripide e pericolose ma dentro si sta bene.
----: 
buona soluzione vicino all'acquario
----: 
La casa è vicina all'acquario e alle principali attrazioni, pulita e ben organizzata. Le scale del palazzo sono molto ripide e pericolose ma dentro si sta bene. Ok per famiglie
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"The stairs of the building are very steep and dangerous but it is fine inside.
---:
Good solution near the aquarium
---:
The house is close to the aquarium and the main attractions, clean and well organized.The stairs of the building are very steep and dangerous but it is fine inside.Ok for families
Brand: Vrbo"
63e072a8b5e34329d01b5d4d,02/06/2023T01:00:00.000GMT,67333761,67333761,"Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on.",Accommodation,,"Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on.
----: 
great little gem in the heart of the action!
----: 
I stayed at this adorable condo when visiting my son for his fraternity moms weekend - such a great location! Super clean, comfy bed, well decorated and stocked. Greeted with a welcome note and bottle of wine! Only two things I would give feedback on - there isn’t an iron - not a deal breaker by any means but just so happened I needed one this trip. Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on. But I’ll definitely stay here again. Lovely rental!!!
Brand: VRBO",Dataloader,Partner Review,Internal Contacts,0058b00000FdW4I,Guest Review,Health & Safety Investigation Level 2,Pending - Vendor,Awaiting Response,Not Applicable,"Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on.
----: 
great little gem in the heart of the action!
----: 
I stayed at this adorable condo when visiting my son for his fraternity moms weekend - such a great location! Super clean, comfy bed, well decorated and stocked. Greeted with a welcome note and bottle of wine! Only two things I would give feedback on - there isn’t an iron - not a deal breaker by any means but just so happened I needed one this trip. Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on. But I’ll definitely stay here again. Lovely rental!!!
Brand: VRBO"
