"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 127 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63df9aae1b464176fc0a76aa,8181721770,NOT SPECIFIED,57862634,1675598520394,05/02/2023 12:01:50 CST,beachfront condo just steps from sapphire beach,en_us,83,the right spot!,for your information - the smoke detector is went off in the middle of the night for no reason.,HR_REVIEWTEXT,"The condo is located just steps away from the best part of Sapphire Beach! Restaurant and bar close by and the food was pretty good. Be prepared for a bit of a walk getting to the condo- the taxi dropped us off quite a distance from the unit which was unfortunate. 

The bed is soft and super comfy and the condo is equipped with just about everything you’d need to enjoy the water. 

FYI - the smoke detector is went off in the middle of the night for no reason. 

Overall very happy and will be back! Thanks"
63e06a76f4b1f35d916aa4b9,8182012943,NOT SPECIFIED,76614808,1675651712086,06/02/2023 02:48:22 CST,"foxtail cabin | pet-friendly, fire pit, game room & community amenities!",en_us,83,cozy vacation in the woods,The oven set off the fire alarm every time we opened it but it was reassuring that they all worked!,HR_REVIEWTEXT,Spent a little over a month in the cabin and it was just what my family needed to relax and unwind. While it would have been nice to have a baby gate (or 2) and a crib we had a wonderful time. It was very cozy sitting in the middle of the woods. The oven set off the fire alarm every time we opened it but it was reassuring that they all worked! Greybeard’s management team was very helpful when we came to them with problems. Would be back again in a heartbeat.
63ded4a3ee4ffc5ff56fda62,8181480684,NOT SPECIFIED,53627170,1675547858264,04/02/2023 21:56:50 CST,"ski-in/ski-out rustic condo w/ shared pool, shared hot tub, and gas fireplace!",en_us,83,"unsafe property, unreliable company, good location","Recommend staying away from Vacasa rentals, and potentially any property that they have a unit in such as Tyra since unsafe electrical conditions could lead to a fire within the whole building.",HR_REVIEWTEXT,"The unit we stayed in was unsafe and we called and texted Vacasa, but no “local team” ever came out to fix the exposed wiring and electrical issues. Without an alternative, we stayed in the unit and had to be extra cautious with our kids and how we used the electricity. We were lucky that no one was injured. Prior to traveling we reached out regarding previous issues raised in recent reviews, we were assured that items were fixed, but things such as the king bed still had two large divots. False advertising (no working fireplace for heat), broken/smashed small and large appliances (we took pictures and sent the to Vacasa), poor customer service (unresponsive and offshore call center), broken items crammed in closets) all made for a poor rental experience. The Tyra condo HOA, Vail Resorts, the town of Breckenridge, Summit County, and the State of Colorado should consider investigating Vacasa and possibly VRBO for potential criminal safety and false advertising violations. Recommend staying away from Vacasa rentals, and potentially any property that they have a unit in such as Tyra since unsafe electrical conditions could lead to a fire within the whole building. We rented a wonderful unit at Tyra last year, great experience, great owner and service - but knowing that this unsafe unit is now in the Tyra complex makes us feel uncomfortable about staying at any Tyra unit again."
63d70d69821f2737a692fab4,8179262945,NOT SPECIFIED,22491859,1675038067430,30/01/2023 00:20:57 CST,gorgeous home for your kauai vacation!,en_us,83,beautiful family retreat,We had a minor issue with the fire alarms,HR_REVIEWTEXT,This was an amazing home for our entire family. We enjoyed gathering after the days adventures around the large dining table to play games. We had a minor issue with the fire alarms but management was fast to address the issues. Was a little disappointed there wasn’t beach access any longer but we were so close to so many other gorgeous beaches. Truly enjoyed our stay!
63de7ce7990baf35f3e05b78,8181371900,NOT SPECIFIED,84615013,1675525366124,04/02/2023 15:41:46 CST,nook 42 | the loft | central 2br w/ balcony views,en_gb,83,chamonix ski trip,"Light switches not working properly, clothes hooks hanging off the wall, smoke alarm downstairs had been removed",HR_REVIEWTEXT,"Fabulous location right in the heart of the pedestrianised area. However, that was the only good thing about the property. 
Light switches not working properly, clothes hooks hanging off the wall, smoke alarm downstairs had been removed / battery taken out, 80 years of dust in the lamp shade (the building will be one of the original buildings in Chamonix) kitchen falling apart, broken floor tiles in the bathroom, only 1 key provided, no door mat, no handrail in the stairwell, crockery was all mismatched. 
Property is in need of significant work/upgrades to get it to the standard expected and price being charged. 
Would highly recommend the area / location but not the property."
63e2a3d57a09241923a838cc,8182710969,NOT SPECIFIED,22600579,1675797493437,07/02/2023 19:17:41 CST,"heart of downtown, huge rooftop patio and air conditioning! *thorough sanitizing",en_us,83,fantastic! would stay here again,smoke alarms went off,HR_REVIEWTEXT,"Bedroom door handle was broken and smoke alarms went off. But a GREAT time!!! 
was broken"
63e2c428631ffb191bfef4f4,8182757089,NOT SPECIFIED,64658116,1675805746112,07/02/2023 21:35:36 CST,gorgeous view! a spacious beachfront condo @emerald beach resort,en_us,83,t,"smoke detector battery was low, so had to replace that to stop the beeping.",HR_REVIEWTEXT,"as advertised, good location and restaurants in walking distance. 
smoke detector battery was low, so had to replace that to stop the beeping. hall bathroom toilet flapper needs to be replaced as tank never fills and water continually ran. just turned toilet supply off so as not to have to listen to running water"
63d6fafeadc74c4cba077fd8,8179241817,NOT SPECIFIED,76499521,1675034000234,29/01/2023 23:02:22 CST,"dog-friendly home near beach with wifi, central ac, private w/d, & deck",en_us,83,fire hazard no hot water,From a licensed electrician view (I am a 32 years Master licensed electrician)If the main breaker is tripping then you have a fire hazard.,HR_REVIEWTEXT,This place was in a great location beautiful home and it was quiet clean to some standards but not to mine. There was blood stain on master bed pillow case. The shower was rinsed out not cleaned like should be. Windex works great on mirrors and all surfaces clean the mirrors and pictures. Should clean with HOT Water not cold nor slightly warm. The hot water heater must had been turned on 70 degrees because we never had hot water. The worst part was when the main breaker tripped and water heater breaker was the only one tripped with it. From a licensed electrician view (I am a 32 years Master licensed electrician)If the main breaker is tripping then you have a fire hazard. I hope they get this fixed immediately. Through all this issue they offered us some very cheap condo instead and not another house. So we had to stay the 2nd night in the house again afraid to sleep or run the heater or anything that may cause an electrical fire. This was January so it got down in the 30's at night. Cold house cold shower sucked. We came here for my daughters bday weekend to celebrate her bday and all our plans were ruined Saturday waiting on maintenance man to arrive (who agreed with me and said he had been telling them to get an electrician out there in the past) andfor the agency to call me to see if they were going to place us in a different home. My daughters bday weekend was ruined. Thank god the things I had planned refunded us most of our money back. I just think this place should do the same. I felt overcharged in the beginning due to being off season and it was only 2 nights. I want a complete refund let's see if they will do the right thing. Still debating if I should do my licensed duty by calling the fire marshal on you which would cost you in major fines if not shut you down completely to do a complete investigation on a your properties. Especially when you break the law and allow is to stay here when you already knew about the main breaker tripping issue and the water heater issue. I want a refund.
63dad4e0fd489c389df8097b,8180318046,NOT SPECIFIED,80257867,1675285746048,01/02/2023 21:08:48 CST,"hall of fame | football theme br, game loft, arcade, karaoke, near sports arenas",en_us,83,disney,"We had a great stay , whenever we needed maintenance ( fire alarm beeping , game room fixing , they came very quickly )",HR_REVIEWTEXT,"We had a great stay , whenever we needed maintenance ( fire alarm beeping , game room fixing , they came very quickly )"
63e2c70c26a6657ab8b80c9a,8182757764,NOT SPECIFIED,41450652,1675806486000,07/02/2023 21:47:55 CST,heated pool access | 5*clean | flex cancelation,en_us,83,location,there was no smoke alarm on the second floor-the unit is in need of better regular maintenance,HR_REVIEWTEXT,"location was great, quiet street. The unit was very clean when we checked in. There was a large hole in the bottom of the front door, there was rot visible around the doors and windows, there were water stains in the ceiling of the 2nd floor bathroom, there was no smoke alarm on the second floor-the unit is in need of better regular maintenance."
63e41bada4d86876742d63f7,8183070852,NOT SPECIFIED,66467077,1675893687065,08/02/2023 22:01:14 CST,beautiful house just steps away from park city mtn. resort,en_us,83,great location,Smoke alarms chirped a couple nights and we are intolerable 3.,HR_REVIEWTEXT,"Pros- 
1. This property was conveniently located both to the mountain and town
2. Check-in process easy

Cons-
1. Hot tub was half empty, greenish colored, and was not usable during our stay :(
2. Smoke alarms chirped a couple nights and we’re intolerable
3. Dirty silverware in drawers and dishwasher
4. Only 2 rooms where an adult can sleep reasonably comfortable
5. Small living room/couch area"
63e6c483fb3ae97d33dde442,8183206304,NOT SPECIFIED,33550550,1676068018745,10/02/2023 22:26:11 CST,"relax on our extra large lanai in beautiful kauai , 3 bedroom condo w/ view!",en_us,83,excellent,Need the laundry dryer pipe clean it is a fire hazardous,HR_REVIEWTEXT,Need the laundry dryer pipe clean it is a fire hazardous
63e4ef7679b6790d274f792f,8183106328,NOT SPECIFIED,32149420,1675947924183,09/02/2023 13:04:53 CST,ground floor studio style apartment on privately owned complex,en_gb,83,needs a major update,I will start with what was wrong with the apartment: No battery in smoke alarm.,HR_REVIEWTEXT,"Were do I start…..

I’ll start with what was wrong with the apartment:
No battery in smoke alarm. Bedroom window broken and unable to open. Leaking bathroom sink with missing plug mechanism. Inadequate fridge. TV inoperable.

Now the good point:

The location is excellent which saved the holiday. All the above was passed to owner so hopefully these have been fixed or replaced."
63dbd20beb65ee31953690f6,8180585768,NOT SPECIFIED,78556862,1675350560721,02/02/2023 15:08:59 CST,"modern ski-in/out condo with wifi, private hot tub, grill, shared pool, & gym",en_us,83,great property and location- terrible property management (vacasa),Had issues and the property management team who never got back regarding an electronic fire place that would not shut off (was told someone would come by day of since it was a safety issue)- no call no follow up.,HR_REVIEWTEXT,"Loved the property, it was in great condition and great location. Had issues and the property management team who never got back regarding an electronic fire place that wouldn't shut off (was told someone would come by day of since it was a safety issue)- no call no follow up. Had to also call about broken/leaking dishwasher and no code to the ski in/out door. Place was great but follow up from Vacasa was non-existent."
63da9c16e5673a7b5362a38a,8180244301,NOT SPECIFIED,37748889,1675271267981,01/02/2023 17:06:30 CST,charming home away from home! steps from the ocean - enjoy bella breeze!,en_us,83,it was a disaster! fire hazard,The electrical system is definitely a fire hazard!,HR_REVIEWTEXT,"Where to begin? When we first arrived in our room the things waiting for us to find were so upsetting that we would not recommend this rental. When we first arrived, I immediately notice how filthy the floor was, there was not even a smell of cleaning products to indicate it had been cleaned after the previous guests. The floor was filthy, and we ended up cleaning it ourselves. We rented this place for a two week stay. The condition of the rooms and its appliances were deplorable! The wash rags where stained black from obvious use as cleaning rags. We had to consistently ask for hand towels and wash clothes because there were not any, or they were dirty. Every touchable wall and molding were covered with grime and dirt build up. The room had constant proof of lack of upkeep and not being cleaned between guests. The windowsills had visible round rust spots and jagged edges. Several pieces of furniture had questionable white gunky substances that words couldn't describe what it even was. The sofas had spots on them of a questionable nature. One of the bar chairs were broken which wasn't noticed until we sat in the chair. The dishwasher, the first time we opened it had a mold smell and evidence of old washed food particles not removed at any point recently. The first time actually running the dishwasher had raw sewage back up into the food disposal. We requested that a plumber be sent out to fix it and the leaking washing machine that every time it ran leaked water on the floor that we were forced to clean up ourselves. The plumber said he could not fix the disposal and that it needed to be replaced, which was not installed while we were there. The electrician and plumber had been there on several occasions during our stay for one problem or another and we had to stay there when they would come out. Ruining our vacation! We stayed in constant contact with Robin addressing these issues, but it gets worse from here. The electric outlets in the kitchen were popping sparks and led to us having to plug the coffee maker and the toaster oven in the den on the floor. The dryer was so loud and not to mention dirty inside that you couldn't even hear a person talking. We did not have hot water in the shower or the sink in the kitchen for the duration of our stay. The pictures showing this rental are not what you will receive if you book here. We ended up having to move out on the seventh day because of so many electrical and plumbing issues with no quick resolve to be seen. We ended up having to book a more expensive place because this condo was not livable, nor having to constantly spend our afternoons waiting on service repairs. Renter beware this place truly needs to be gutted. All of the appliances are in disrepair. I am not sure who wrote the other three reviews, but they did not stay in this condo. It is a fire hazard and I really feel this is the most concerning of all the issues. The electrical system is definitely a fire hazard! To the point we could not sleep being concerned about it catching on fire. The list of things wrong with this condo are very long. No one should stay here."
63da9c16e5673a7b5362a38a,8180244299,NOT SPECIFIED,37748889,1675271267981,01/02/2023 17:06:30 CST,charming home away from home! steps from the ocean - enjoy bella breeze!,en_us,83,it was a disaster! fire hazard,It is a fire hazard,HR_REVIEWTEXT,"Where to begin? When we first arrived in our room the things waiting for us to find were so upsetting that we would not recommend this rental. When we first arrived, I immediately notice how filthy the floor was, there was not even a smell of cleaning products to indicate it had been cleaned after the previous guests. The floor was filthy, and we ended up cleaning it ourselves. We rented this place for a two week stay. The condition of the rooms and its appliances were deplorable! The wash rags where stained black from obvious use as cleaning rags. We had to consistently ask for hand towels and wash clothes because there were not any, or they were dirty. Every touchable wall and molding were covered with grime and dirt build up. The room had constant proof of lack of upkeep and not being cleaned between guests. The windowsills had visible round rust spots and jagged edges. Several pieces of furniture had questionable white gunky substances that words couldn't describe what it even was. The sofas had spots on them of a questionable nature. One of the bar chairs were broken which wasn't noticed until we sat in the chair. The dishwasher, the first time we opened it had a mold smell and evidence of old washed food particles not removed at any point recently. The first time actually running the dishwasher had raw sewage back up into the food disposal. We requested that a plumber be sent out to fix it and the leaking washing machine that every time it ran leaked water on the floor that we were forced to clean up ourselves. The plumber said he could not fix the disposal and that it needed to be replaced, which was not installed while we were there. The electrician and plumber had been there on several occasions during our stay for one problem or another and we had to stay there when they would come out. Ruining our vacation! We stayed in constant contact with Robin addressing these issues, but it gets worse from here. The electric outlets in the kitchen were popping sparks and led to us having to plug the coffee maker and the toaster oven in the den on the floor. The dryer was so loud and not to mention dirty inside that you couldn't even hear a person talking. We did not have hot water in the shower or the sink in the kitchen for the duration of our stay. The pictures showing this rental are not what you will receive if you book here. We ended up having to move out on the seventh day because of so many electrical and plumbing issues with no quick resolve to be seen. We ended up having to book a more expensive place because this condo was not livable, nor having to constantly spend our afternoons waiting on service repairs. Renter beware this place truly needs to be gutted. All of the appliances are in disrepair. I am not sure who wrote the other three reviews, but they did not stay in this condo. It is a fire hazard and I really feel this is the most concerning of all the issues. The electrical system is definitely a fire hazard! To the point we could not sleep being concerned about it catching on fire. The list of things wrong with this condo are very long. No one should stay here."
63e3eec2f9256162ccc773cc,8183058337,NOT SPECIFIED,74132633,1675882188290,08/02/2023 18:49:38 CST,smooth sailing- waterfront home with pool & dock!,en_us,83,work and pleasure,The one meal we did cook resulted in 30 minutes of smoke alarm hell.,HR_REVIEWTEXT,"It's a nice and fairly new property that had the added benefit of three plus nice sized, very comfortable bedrooms (Hard to find in Key West). The pool was great and frequently used. There were a number of not well publicized surprises that would make me think twice before renting the property again:

1. At precisely 9:00 am everyday, daily flight sorties commence overhead with fighter jet training exercises. It is nearly to converse while this is happening.

2. The cooking furnishings are fairly spartan for such a property making it near difficult to cook large meals for a group of six. Things that we would otherwise take for granted like cutting boards, salt/pepper, kitchen towels were not to be found. What was there was very limited relative to other comparably priced VRBO's we have rented previously.

3. The one meal we did cook resulted in 30 minutes of smoke alarm hell. Best we could tell the oven vent is not vented to the outside so any minor smoke set them off. Once tripped, the affected ones had to be individually reset.

4. The outside ceiling fans did not function and one had a broken blade which might explain why they were shut off at the breaker.

Overall, there was a lot to like about the house but enough not to like where I probably would not rent again unless some of the items that are able to be remedied were."
