"Topic = ""H&S VRBO Model - REF"">>Topic = ""Pest Control - Cockroaches"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Pest Control - Cockroaches
Sentiment Filter: All sentences
Matched: 29 sentences
"Pest Control - Cockroaches Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Pest-Control - Cockroaches""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Pest-Control - Cockroaches""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63da4432b9b0b2022d510422,8180139159,NOT SPECIFIED,42647553,1675248733953,01/02/2023 10:51:29 CST,the shore break 6 - 2 bedroom apartment with ocean views - 2+ nights,en_au,83,spacious but not luxury,The cockroach that greeted us in the kitchen was an unwanted guest!,HR_REVIEWTEXT,"Disappointing at best! Great unit, lovely ocean view, but not luxury. Certainly not worth the price.
While driving to the unit we received a txt message informing the access detail and that Unit-6 had no Wi-Fi ! Wi-Fi was a main reason we chose this place. The web site did not mention NO Wi-Fi so we assumed that accommodation in this price point would be connected; ironically, there’s a TV with a Netflix remote. Later learned that Unit 5 has unlimited Wi-Fi!
Upon entering the unit everything looked clean and inviting, but looks can be deceptive. The unit is not dirty but its cleanliness needs much improvement. The cockroach that greeted us in the kitchen was an unwanted guest! Bathroom window and stairway ledges were grotty with dead insects. The inner pillow covers in the bedroom were slightly stained.
Strangely, many of the kitchen/bathroom drawers were open: kept springing open. 
Game changer – no aircon or fan in the bedrooms. So hot!
All accommodation we have visited previously have supplied complimentary toiletries – small soaps doesn’t meet the standard. Coffee machine but no coffee pods. Stingiest accommodation ever.
There are safety issues:
- excellent parking but the space at the side has a steep drop. This is dangerous
- entrance step to bathroom is a tripping hazard
- no shower mat – slipping hazard
- bathroom basin height is high – awkward for shorter people
Excellent customer service - fans provided within hours after contacting the manager."
63d6d949f8eaac1d62877e4c,8179190132,NOT SPECIFIED,65410683,1675024736393,29/01/2023 20:38:25 CST,my perfect stays special: mar 15-18 $279,en_us,83,great place,We did find baby cockroaches in the kitchen area and bathroom and bought the roach motel thing at the market.,HR_REVIEWTEXT,"We loved our stay here. The place has everything you need for an extended stay. We stayed for three weeks and bought a vegetable steamer which we left at the property. Pics are accurate but we were told that the throw pillows were for staging only. Those are important to us for lumbar back support. The property is great and Napili bay is wonderful (be careful of rip currents and pay attention to the red flags - usually placed in front of the Sea House restaurant). Internet reception was good but not great for conference calls. I brought my own eero wifi router and after installing it, had no issues. That means it is mostly an issue with the router, not the modem or the internet connection to the property itself. Although, normal router was still good for YouTube or Netflix. The place was clean but I would say it needs a deep clean. Shower pan is one example. The bed is comfortable and linens are top notch. We did find baby cockroaches in the kitchen area and bathroom and bought the roach motel thing at the market. This is Hawaii and so, we weren’t surprised but also not great. Just keep your food containers sealed or in the refrigerator. Another con is the proximity to the pool and jacuzzi. Both can get loud at times. But noise cuts off if you close lanai door. Also, everyone is out of the pool area by 10 pm. The pro is that the unit is really super close to the pool and jacuzzi and we enjoyed them quite a bit. All in all, we would come back."
63e177233ab7410ff39942be,8182354232,NOT SPECIFIED,76299671,1675720493726,06/02/2023 21:54:43 CST,lae nani oceanview property with breathtaking landscape,en_us,83,okay in a pinch,"First, there were big reddish cockroaches in the kitchen.",HR_REVIEWTEXT,"The complex this unit is in is very nice with a beautiful pool, nice beach and great views. That said, this unit is only okay. The unit itself is nicely furnished. However, it has a number of drawbacks. First, there were big reddish cockroaches in the kitchen. The location is tropical, so we did not freak out too much about the roaches. Second, the unit sits on top of the office and laundry room for the complex. In itself this is not a big issue, but everyday there were maintenance people hosing off stuff right outside our window at about 6:00 AM. Also, there are parking lots on 2 1/2 sides of the building, so people driving/parking/talking at night were noticeable. Moreover, one jalousie windows in the master bedroom would not close all the way because vines had grown up into the window. I tried to move the vines out, but I couldn't get to them because the knobs that hold the screen on were rusted closed. The slightly open windows made the noise worse. Third, there is an ocean view from the living room, but it is very distant. The unit is farther from the water than any other unit and the ocean view is between two buildings. That sounds a little worse than it is. The two buildings are far apart, so the view is okay, but quite distant.
Finally, all the interior doors are louvered, so privacy is impaired somewhat. I would recommend that at least the bathroom door be converted into a solid door."
63e5ab43a0cec25d70d8b8cd,8183151981,NOT SPECIFIED,76023245,1675995981067,10/02/2023 02:26:10 CST,heated salt water pool - casa vacanza - cape coral,en_us,83,"great place, nice location, great pool, but bring bug spray.","After we called the next day and reported the infestation someone dropped off some bug spray for us to use and said “Hey, it is Florida and we have roaches.”",HR_REVIEWTEXT,"Upon arrival I was greatly impressed with the modern, updated house! It’s very spacious and the heated salt water pool is fantastic! I was already planning in my head a 5 star review. HOWEVER, in the middle of the night when my daughter went to use the restroom she noticed a large bug in the bathroom. None of us thought too much of this except for when the next day we came home from being gone most of the evening and my son found a roach on his backpack, and upon further searching the house there were three roaches found throughout the kitchen and also one in the master bathroom. Now we are up to SIX roaches. That is disturbing! It gets worse. Eventually a palmetto roach the size of a small mouse crawls out from underneath the couch. After we called the next day and reported the infestation someone dropped off some bug spray for us to use and said “Hey, it’s Florida and we have roaches.” 

On Sunday night I lift up the lid of the washing machine to do laundry and there is a live roach sitting on the inside lid ledge of the washing machine. 

I am having a hard time wanting to recommend this place to my friends and family or anyone else because I’m afraid they would experience the same roach problem too.

I had insomnia during our stay because I was worried about the roaches crawling into my bed. I was also concerned about possibly bringing roaches home with us in our suitcases and bags. For the price we paid, I would not expect roaches to be in this nice of a place.

We tried reaching out to the property manager after our stay, but no one responded to our emails or tried contacting us."
63db7f35eb65ee319506c88a,8180504630,NOT SPECIFIED,42647553,1675329344596,01/02/2023 10:51:29 CST,the shore break 6 - 2 bedroom apartment with ocean views - 2+ nights,en_au,83,spacious but not luxury,The cockroach that greeted us in the kitchen was an unwanted guest!,HR_REVIEWTEXT,"Disappointing at best! Great unit, lovely ocean view, but not luxury. Certainly not worth the price.
While driving to the unit we received a txt message informing the access detail and the Unit had no Wi-Fi !
Wi-Fi was a main reason we chose this place. The web site did not mention NO Wi-Fi so we assumed that accommodation in this price point would be connected; ironically, there’s a TV with a Netflix remote but NO Wi-Fi!
Upon entering the unit everything looked clean and inviting, but looks can be deceptive. The unit is not dirty but its cleanliness needs much improvement. The cockroach that greeted us in the kitchen was an unwanted guest! Bathroom window and stairway ledges were grotty with dead insects. The inner pillow covers in the bedroom were slightly stained.
Strangely, many of the kitchen/bathroom drawers were open: kept springing open. 
Game changer – no aircon or fan in the bedrooms. So hot!
All accommodation we have visited previously have supplied complimentary toiletries – small soaps doesn’t meet the standard. Coffee machine but no coffee pods. Stingiest accommodation ever.
There are safety issues:
- excellent parking but the space at the side has a steep drop. This is dangerous
- entrance step to bathroom is a tripping hazard
- no shower mat – slipping hazard
- bathroom basin height is high – awkward for shorter people
Excellent customer service - fans provided within hours after contacting the manager."
63e401bf4e31d61c7b2d9e88,8183063932,NOT SPECIFIED,71650786,1675887049994,06/02/2023 21:11:28 CST,two bedroom vacation rental in waikiki,en_us,83,not as described,"Cockroaches and bugs everywhere at night and during the day, yes there was no food on the counter when they came out, no WIFI, someone changed the name to it so no Wi-Fi and I had to go to the nearest Starbucks to do my college schoolwork.",HR_REVIEWTEXT,"This is the worst property that my family and I have ever stayed at and the management is a reflection of that as well. Pictures are deceiving to the actual property (pictures were enhanced for false advertisement). When we got to the property a lot of things were broken and in our way and stayed like that until we left because maintenance didn't take with. Maintenance was still working there pass 4pm check in time until about 5:30pm. We had issues with the key and code at the beginning. Cockroaches and bugs everywhere at night and during the day, yes there was no food on the counter when they came out, no WIFI, someone changed the name to it so no Wi-Fi and I had to go to the nearest Starbucks to do my college schoolwork. No laundry card as promised, our laundry unit on the 14th floor was closed due to repair, no cleaning supplies or typical things that are suppose to be provided to keep the place neat, we had to buy it ourselves. Mold and rust in the bathroom and other places. There was more that I didn't mention. We were changed a lot for a blow up mattress that was described as an extra bed. You are charged an enormous cleaning fee $$, not sure for what because our place wasn't even that clean (we left it cleaner than when we arrived to it). Very old property, very outdated, even the guys who run the place say that everything else is updated
and this is the only place that isn't up to date and the host that runs it doesn't care. First Aid kit isn't even up to standard, fire extinguisher was not secured. The first couple of days only 1 elevator worked so we had to carry all our luggage by stairs (14 flights). We were required to do our own dishes upon leaving which I didn't have an issue with besides it not being properly sanitary for the next people to come or for those who were here before us, how do we know that it was actually done sanitary up to code for people not to get sick or diseases. I sent the message to the host requesting a refund and informing of the issue, but the host didn't even have a decency to reply back or acknowledge her mistakes. Stove is outdated same as the fridge. We tried getting another hotel the second night we were there but we couldn't get anything due to it being booked out and we paid around way too much $$ for a week, way overcharged. I could have gotten a Hilton property for cheaper than that. I can see maybe paying $1000 for this place but no more than that."
63d8a9870cbec808eda872fd,8179689507,NOT SPECIFIED,73645509,1675143569995,31/01/2023 05:39:18 CST,paradise beach house,en_au,83,a premium price for a shambolic experience,Property infested with cockroaches which my wife and daughters had to address with surface spray.,HR_REVIEWTEXT,Property not cleaned when we arrived. Owner left it in a mess. We finally got into the property around 9 pm after dinner which the agent agreed to reimburse. Property infested with cockroaches which my wife and daughters had to address with surface spray. 3 bathrooms needed tap repairs and plumber attended the following day. Freezer was filthy with dried blood which my wife had to clean and cockroaches were found in the dishwasher and several draws in the kitchen. Compensation of about $1.6 K was paid which is considered totally inadequate given the property was advertised as a luxury property at a cost of around $2.4k per night. The only response from the local agent - when we finally got hold of her was “I’ve seen worse” Not exactly what you want to hear when outplaying around $15k for a 6 days stay
63da17237afe7e320d253cf7,8180087257,NOT SPECIFIED,73645509,1675237157094,31/01/2023 05:39:18 CST,paradise beach house,en_au,83,a premium price for a shambolic experience,"There was a cockroach infestation (in kitchen drawers, dishwasher, bedrooms - we had to purchase surface spray and treat both inside and outside the house, plus go through and clean kitchen drawer contents).",HR_REVIEWTEXT,"Property not cleaned when we arrived, dirty linen strewn over floors, dirty floors, dirty table surfaces, dirty bathrooms with toilet bowls containing excrement. Owner was reportedly occupying property prior to us, left it in a mess. We finally got into the property around 9 pm after dinner (check-in time was 4pm), and the agent did agree to reimburse dinner. After cleaning was performed by a team called in by the agent, there were other issues. One bathroom was missed in the cleaning (my daughter had to clean the shower, floor, and excrement coated toilet bowl). There was a cockroach infestation (in kitchen drawers, dishwasher, bedrooms - we had to purchase surface spray and treat both inside and outside the house, plus go through and clean kitchen drawer contents). Three bathrooms needed tap repairs (taps broken and nonfunctional, and plumber attended the following day after we repeatedly requested same). Freezer was filthy with dried meat blood. In the front yard, there was dog faeces located in various places on the grass, as well as prawn shells in a few locations. Compensation of less than 10% of the total cost (including the dinner reimbursement) was paid, which I consider to be totally inadequate given the property was advertised as a luxury property with an expensive nightly rate. The first response from the local agent when we finally managed to get her to attend the property, was “I’ve seen worse”. Not exactly what you want to hear when you’re expecting a luxury getaway.
This is a real shame as the property is in an excellent location but has been let run down.
Quality control by the local agent leaves much to be desired.
Photos of the condition of the property when we arrived are available if needed."
63d8a9870cbec808eda872fd,8179689509,NOT SPECIFIED,73645509,1675143569995,31/01/2023 05:39:18 CST,paradise beach house,en_au,83,a premium price for a shambolic experience,Freezer was filthy with dried blood which my wife had to clean and cockroaches were found in the dishwasher and several draws in the kitchen.,HR_REVIEWTEXT,Property not cleaned when we arrived. Owner left it in a mess. We finally got into the property around 9 pm after dinner which the agent agreed to reimburse. Property infested with cockroaches which my wife and daughters had to address with surface spray. 3 bathrooms needed tap repairs and plumber attended the following day. Freezer was filthy with dried blood which my wife had to clean and cockroaches were found in the dishwasher and several draws in the kitchen. Compensation of about $1.6 K was paid which is considered totally inadequate given the property was advertised as a luxury property at a cost of around $2.4k per night. The only response from the local agent - when we finally got hold of her was “I’ve seen worse” Not exactly what you want to hear when outplaying around $15k for a 6 days stay
63e1b4d426b31920201a1a01,8182431238,NOT SPECIFIED,45595907,1675736295040,07/02/2023 02:17:55 CST,close to beach renovated apt #8 by designedvr,en_us,83,1301 north ocean in pompano,The biggest issue was seeing about 6-8 cockroaches in the kitchen over the last few days.,HR_REVIEWTEXT,"The accommodations were very good with ample supplies ( soaps, shampoo, towels, coffee, sugar, toilet paper, etc). Location was great and managers very attentive and proactive. A few drawbacks: 2 of the beach towels were threadbare. A toilet roll holder and one towel hook were breaking away from the wall. Lamp shades were torn in some spots. The biggest issue was seeing about 6-8 cockroaches in the kitchen over the last few days. I understand there are roaches in Florida, but we probably will not be going back there knowing this space had a visible problem."
63ddb99c01a8732909349612,8181144327,NOT SPECIFIED,84351353,1675475381145,04/02/2023 01:49:16 CST,spacious 5 bedroom solterra home with movie theater loft and games room!,en_ca,83,disappointed,I was absolutely disgusted with the cockroaches in the kitchen.,HR_REVIEWTEXT,"I was very disappointed with our stay. When we arrived our door code did not work. We contacted the company and were given a new code. I was absolutely disgusted with the cockroaches in the kitchen. Called company right away
And pest control didn't come until a few days into our stay. Even after they came, we still had the pest issue. The overall cleanliness of this house was poor. The hot tub was dirty and drained and therfore not in working condition. This was misleading as it was shown in working condition in the photos. Also the second day we had no hot water. Someone did come fix that issue that day thankfully. Very very disappointed"
63e8b7e70ac9541f19cd0388,8183305055,NOT SPECIFIED,35698322,1676195845338,12/02/2023 09:56:55 CST,"the pink place: 3  br, 1  ba house in wooli, sleeps 6",en_au,83,wooli wonderland,The property is infested with cocroaches that come out in the late evening.,HR_REVIEWTEXT,"Manager was good. Property had a few issues. I took an elderly froend along, we are both well over 70yo. The lady got stuck in the loo within 10 minutes of our entering the property. The sliding door jammed shut. No reply from the emergency number when rung repeatedly, so we forced the door open. The property is infested with cocroaches that come out in the late evening. The pots and pans need replacing. An aircon would assist in the hot weather we experienced, and not having any internet is a drag. This sounds like we had a bad experience, but no, we generally had a lovely time and enjoyed this small, quaint cottage immensly. Wooli is great, and my first experience of this area. The place is beautiful and very relaxing. All up, a lovely week. Thank you."
63d953ca02b3967ce30c7d30,8179867138,NOT SPECIFIED,31389788,1675187250410,31/01/2023 17:45:46 CST,luxury lakefront villa in gated community,en_us,83,not a good trip,However we had to vacate the property due to an infestation of German cockroaches which the insect control company advised would take several weeks to treat.,HR_REVIEWTEXT,"On the positive side, the owners were very nice. However we had to vacate the property due to an infestation of German cockroaches which the insect control company advised would take several weeks to treat. The owners refunded part of our payment but we lost a sizable portion of our rental payment and Vrbo fee."
63e2780c5731ca001db0a332,8182656318,NOT SPECIFIED,83256135,1675786345705,07/02/2023 16:08:58 CST,"newly renovated, ground-floor condo with lanai, pools & hot tub - walk to beach",en_us,83,horrific experience,The property was infested with cockroaches,HR_REVIEWTEXT,The property was infested with cockroaches and the property owner was aware of this before our arrival as when we got into the condo there were roach traps all over the kitchen. The property owner has refused a full refund and we were kicked out by the business Vacasa that runs the renting of the condo and we were only provided a different place for 2 nights out of the 11 we had left and they left us stranded to find our own accommodations on an island that was booked.
63d82f74b77a977553c3977e,8179549566,NOT SPECIFIED,70315597,1675112317878,30/01/2023 20:58:28 CST,resort facilities / close to parks / private pool / stunning living space,en_us,83,not on bay lake,"However, we found roaches in the kitchen and candy wrappers in the master bedroom.",HR_REVIEWTEXT,"Location of the house is not Bay Lake. When you look at the house on the map of the listing it appears to be a lot closer to the parks that it actually is. The house was excellent size. Had all the amenities we were looking for. However, we found roaches in the kitchen and candy wrappers in the master bedroom. The pool was not very clean."
63db7f7a55607f161c041dfb,8180504569,NOT SPECIFIED,31343545,1675329413029,02/02/2023 09:16:41 CST,ledge point serenity,en_au,83,dirty,Had cockroaches everywhere,HR_REVIEWTEXT,Property was extremely dirty. Had cockroaches everywhere
