"Topic = ""H&S VRBO Model - REF"">>Topic = ""Child"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Child
Sentiment Filter: All sentences
Matched: 39 sentences
"Child Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Child""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Child""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d6f90025ee674db0b44241,8179240661,NOT SPECIFIED,20144006,1675033368341,29/01/2023 22:53:52 CST,"baldy bear cabin, a real mountain get-away! free activities.",en_us,83,not a good fit,"With a small child, this is not safe",HR_REVIEWTEXT,"After much thought, my husband and I would give this a 3 out of 5. It was not a good foot for our family and we would discourage those with kids under age 3 or those uncomfortable starting and maintaining a wood-burning fire from renting it.

The biggest concern we had was the heating. It was in the single digits while we were there and the main level would not get above ~62 during the morning and evening (sometimes lower). It was brutal for our infant who was crawling/walking on the floor (and us as well...we stayed in our ski jackets/pants). When we asked management if the heater was broken, we were then told to maintain heat in the house during these temperatures, we must light a fire. With a small child, this is not safe, and had we known this we would have stayed elsewhere. There was a radiator that we could use, but again, safety concern. 

The house also said it was ""stocked for full capacity."" However, there were only 5 fire starters (which we quickly used after the baby went to sleep in an attempt to warm up, but definitely wouldn't last for all day & night for a full week) and 2 shampoo and conditioner bottles (the super small ones from a hotel). So we rationed heat even more and dealt with helmet hair. 

We brought our 4W drive car with us and the snow was plowed on our street one morning, but it created a snow drift at the driveway entrance which our car got stuck on and we spent 30 minutes digging out of it. 

Although the beds state they are queens, they are the smallest queens I've ever slept on.

Lastly, there was a leak in the ceiling on our second night. Dripped for about 12 hours pretty steadily. We called management right when it happened but were told they wouldn't get to it until first thing the next morning. By 9am the next morning no one was there yet and when we called they were unaware of the urgency. After talking longer, they mentioned the leak was there a few days before and it was just an ice dam on the roof that needed to be chipped off. As an owner, I would be upset about a leak not addressed more promptly. As a renter, it was really frustrating to be dealing with calling/scheduling maintenance while on vacation and sleeping with the constant ""drip drip.""

Overall, this would have been a good fit for some college or graduate students who want to pack into a house and have the freedom to be able to cook and use a fireplace and have a hot tub. However, this was not a good fit at all for a family with a small child."
63d1af40bf6b435acd907a27,8177489238,NOT SPECIFIED,88997690,1674686283573,25/01/2023 22:37:52 CST,*new* the gathering house for family & friends,en_us,83,"nice, updated property, but area is not great",we did not feel particularly safe at this property (particularly because we were traveling with children),HR_REVIEWTEXT,"The property itself was nice (had been updated, was clean, etc.), but it was not located in a nice area of town. We were expecting the area to be up and coming based on the information in the posting, but it was still in what seemed to be a pretty rough area (we observed multiple police cars and ambulance stop in the neighborhood throughout the weekend and watched a neighbor get arrested as we first checked in). The only issue with the house itself was there was no wine opener (which was an easy fix!) and the toilet became clogged. Everything else was as advertised in the posting and the host was very responsive/ easy to work with. 

Perhaps if it’s all adults staying at the property then the location might not matter as much, but we didn’t feel particularly safe at this property (particularly because we were traveling with children)."
63cf5c573ca1aa167d384a74,8176705155,NOT SPECIFIED,77954969,1674533990478,24/01/2023 04:19:35 CST,"epic views! game room, community pool, fish pond",en_us,83,"breathtaking views, gorgeous cabin","We had no issues (my youngest is 16 yrs old), but little ones may need an extra hand just to be on the safe side 😊",HR_REVIEWTEXT,"Our family thoroughly enjoyed our long weekend at Foothills Lodge. The views were spectacular! The cabin is secluded, but yet close enough to town to enjoy all the sights, shopping and activities. The cabin is welcoming and has plenty of room for families to enjoy and not feel crowded. We were also thrilled to find such an incredible cabin that welcomed our little pup as well! 
One bit of advice to those with smaller children, the steps leading down to the bottom (game room) floor are very steep. Make sure to be careful and assist any younger children going up and down. We had no issues (my youngest is 16 yrs old), but little ones may need an extra hand just to be on the safe side 😊 

The beds are very comfortable and the back deck was my favorite spot to relax (minus the cold weather LOL). We have already recommended it to some of our family and friends and plan to return again ourselves in the future. The hosts were extremely friendly, responsive and made check in and check out very easy! Thank you again for sharing your slice of Heaven with our family! 
PS- The cleaning crew does a fantastic job! We’ve stayed in many cabins over the years and this one was by far the cleanest and most well kept. Can’t wait to come back!"
63de92da788e963ea6f2776d,8181404079,NOT SPECIFIED,82523224,1675530991747,04/02/2023 17:16:09 CST,somerset barn house - sleeps 8,en_gb,83,deep disappointment,Holes in the floorboards with nails and screws proud not safe for a toddler crawling around.,HR_REVIEWTEXT,"Bitterly disappointed by the quality of the living area, this was not clearly obvious on the photographs. Holes in the floorboards with nails and screws proud not safe for a toddler crawling around. Reported straight away and the staff would not believe our feed back. No gate to keep the dogs in either."
63dfab8ab087b77d06cd1f14,8181741935,NOT SPECIFIED,75191886,1675602836814,05/02/2023 13:13:46 CST,modern quality with huge pool & golf green!,en_au,83,don't bother!!!!,glass pool fence broken so the kids could not play outside without an adult.,HR_REVIEWTEXT,"Pool was green and we were unable to use it at all. stayed that way the whole week we were there. Pool water feature didn't work. Owner didn't even refund any money.
No instruction manuals to anything. Golf hole broken. glass pool fence broken so the kids couldn't play outside without an adult. Just not safe!!! stay somewhere else!!!!"
63cda746f8d4d46cda8b5914,8176138553,NOT SPECIFIED,89406705,1674422096169,22/01/2023 21:14:46 CST,new! bellaire resort condo: ski-in/ski-out access!,en_us,83,needs updates/not child safe.,The upstairs bedroom is lacking a window and is unsafe for children.,HR_REVIEWTEXT,"Overall the property was decent. Check in was simple. The condo was spacious. The views are nice. Unfortunately they have closed the skiing down on this side of the resort. So there is NO Ski-in/Ski-out access.

There was an awful lot of previous water damage, and it appears that nothing has been maintained or updated, ever.

The upstairs bedroom is lacking a window and is unsafe for children. The railing at the top of the stairs overlooking the loft has a broken plastic netting to help keep children from climbing through the spindles and over the edge. This needs to be replaced.

The condo was sufficient for our stay, but pretty disappointed about the overall accommodations. The floors were dirty, and we mopped everything. There were obvious spills (soda/juice) in the kitchen that were present when we arrived. The television in the main bedroom does not work.

In its original shape I am sure this was a fantastic place. It could be very nice again with a few updates."
63cefd95146d2210da6975d0,8176575503,NOT SPECIFIED,32060284,1674509727861,23/01/2023 18:38:21 CST,"camp beaver creek   rustic luxury, majestic mountain views, free tesla charger",en_us,83,travelers beware - do not stay here!,We had a 7 month old baby with us and had to leave because of the safety concerns and the absolutely putrid rancid smell (we could not even sleep in the bedroom it was that bad) I use other vacation rental sites all the time and have NEVER had a an issue or bad experience and I always leave hosts glowing reviews.,HR_REVIEWTEXT,"This place was infested with rodents and something had clearly died inside the walls, leaving the entire bottom floor with an absolutely PUTRID smell that made the place uninhabitable. We saw mice all over the place and droppings as well. The smell was so bad that we all felt nauseous and had to leave early. The smell of death and something rotting was making us all feel sick and like we couldn’t breathe. Too cold to keep the windows open. I stayed here for my birthday and the trip was ruined because of this irresponsible and unresponsive host. We lost money as well because we had to cut the trip short and had nowhere else to stay. We are SO disappointed to say the least. Do not be fooled by the photos, this place is not well cared for or maintained. The sauna doesn’t get very hot because there are massive holes and we didn’t/couldn’t even use the hot tub because of the intense chemical smell. This is a property that looks good on paper but should be avoided at all costs. I hope I can save you from having a trip like ours. I Informed the host about the problem and he did not care, was unapologetic, just said “yeah there are mice in the country” and then proceeded to ignore me. YOU SHOULD NOT CHARGE CUSTOMERS MONEY FOR A PLACE INFESTED WITH RODENTS. We had a 7 month old baby with us and had to leave because of the safety concerns and the absolutely putrid rancid smell (we could not even sleep in the bedroom it was that bad)
I use other vacation rental sites all the time and have NEVER had a an issue or bad experience and I always leave hosts glowing reviews. I will never be using vrbo again - this was an awful property that was unmaintained and unrepresented. I really hope this doesn’t happen to anyone else - AVOID AT ALL COSTS."
63d476ab7aa2326de37750e3,8178422053,NOT SPECIFIED,33933080,1674868406085,28/01/2023 01:13:14 CST,"by the sea - seaside paradise, newly renovated & furnished",en_us,83,nice view and bedding - poor water/power/wi-fi and rocky beach,This became a safety concern as children were out in the ocean with sinking equipment.,HR_REVIEWTEXT,"Some pros and cons:

1. Stated in description kid friendly sandy beach: The beach is not a kid friendly swimming beach. It is very rocky. Make sure to have water shoes. While you can snorkel in the water, it does not have a lot in the direct area to offer for habitat or viewing. 
2. The dishwasher didn’t drain making it unusable. Upon arriving it had standing putrid water and dishes in it. We ran it and it leaked so we washed by hand the trip.
3. The water pressure was minimal at best. Even rinsing dishes and showering was hard with no pressure - not uncommon to have such low pressure it dripped. 
4. Upon arrival there was half a roll of toilet paper and a clogged toilet. With the poor water pressure this was a continuous obstacle. 
5. The paddle board had a slow leak and the kyak had a hole. This became a safety concern as children were out in the ocean with sinking equipment. 
6. Wi-Fi was sporadic. Regularly needing to reset the router. It worked as long as only one device was being used but not for streaming or large downloads. If needing Wi-Fi for work, I would recommend getting a backup.
7. The power went off intermittently 3-5 times per day. While this is a common issue on the island, there was no back up generator. If needing to use a CPAP or other critical devices, you will want to bring a secondary power source.
8. Upon leaving there were no instructions besides taking off linens. Which we gathered. We did not sweep thoroughly and they charged a significant fee with a picture of the few things that were swept up. We had left a recycle box because we looked for somewhere to recycle and couldn’t find one and charged over $200 for additional cleaning fees. 

Pros: 
- the view is fantastic
- The washer and dryer work fine 
- Volleyball net is a plus (volleyball was flat without something to pump it up)
- Local dogs are kind and friendly 
- Ac works well
- Screened patio is great for dinners
- While the beach is quite rocky, the beach deck provides a nice place to relax. 
- Beds were comfortable 
- Linens were comfortable and clean"
63d292ff4cd7a31c57fae19d,8177730283,NOT SPECIFIED,75627435,1674744609814,26/01/2023 14:49:35 CST,"⛰quiet cabin with hot tub, pool table, jacuzzis, bunkroom and more! ⭐️",en_us,83,buyer beware,We had two small children and it was unsafe to stay in the cabin.,HR_REVIEWTEXT,"Buyer beware. 
look elsewhere for your vacation stay. I stayed in this property with my family for a Christmas vacation and it was nothing short of a disaster. The cabin had a faulty breaker and left us without heat for multiple days. The weather was 5 degrees and a wind chill of below 10 degrees. We had two small children and it was unsafe to stay in the cabin. When we were finally able to reach the property managers we were told to book additional lodging and that we would be reimbursed. After checking out they revoked their written word. Owners didn’t properly reimburse for the time the cabin was down nor did they reimburse for the additional lodging we needed. They didn’t take responsibly for the issues that needed to be fixed in order to have a safe and warm stay. We spent so much money, just to have our family separated and without answers on Christmas. I wouldn’t recommend staying in any property they own or manage (Kaizen property’s). Apart from this the cabin is not fit for small children as it does not have safe stairways and railings. Save your self a headache and book elsewhere. You won’t regret it."
63d292ff4cd7a31c57fae19d,8177730290,NOT SPECIFIED,75627435,1674744609814,26/01/2023 14:49:35 CST,"⛰quiet cabin with hot tub, pool table, jacuzzis, bunkroom and more! ⭐️",en_us,83,buyer beware,Apart from this the cabin is not fit for small children as it does not have safe stairways and railings.,HR_REVIEWTEXT,"Buyer beware. 
look elsewhere for your vacation stay. I stayed in this property with my family for a Christmas vacation and it was nothing short of a disaster. The cabin had a faulty breaker and left us without heat for multiple days. The weather was 5 degrees and a wind chill of below 10 degrees. We had two small children and it was unsafe to stay in the cabin. When we were finally able to reach the property managers we were told to book additional lodging and that we would be reimbursed. After checking out they revoked their written word. Owners didn’t properly reimburse for the time the cabin was down nor did they reimburse for the additional lodging we needed. They didn’t take responsibly for the issues that needed to be fixed in order to have a safe and warm stay. We spent so much money, just to have our family separated and without answers on Christmas. I wouldn’t recommend staying in any property they own or manage (Kaizen property’s). Apart from this the cabin is not fit for small children as it does not have safe stairways and railings. Save your self a headache and book elsewhere. You won’t regret it."
63d1e0c47444912ca6686c6f,8177531226,NOT SPECIFIED,44956660,1674699004164,26/01/2023 02:09:08 CST,red corvette house with theater room,en_us,83,needs tlc,"The house would be so nice with a thorough cleaning from top to bottom, new bedding, new towels, new pots and pans, replace the broken screen in the pool lanai area and replace the old dishwasher.",HR_REVIEWTEXT,"We stayed at the red corvette house from Jan 12-21st, 2023. The location of this house was great for Disney and Universal. The pool heat was mediocre but it was Jan and pretty cold. The Spa heat worked very well as did the hot water inside the home. We were a party of 5 adults and the house was just big enough for us, the addition of the converted garage into a theater room really added to the space and we hung out in that room quite a bit. We made popcorn almost every day after we gave the machine a much needed cleaning. The house would be so nice with a thorough cleaning from top to bottom, new bedding, new towels, new pots and pans, replace the broken screen in the pool lanai area and replace the old dishwasher. My son-in-law fixed the dishwasher but it is truly on it's last leg. You're welcome! We would not stay here again because of the poor maintenance/cleanliness of this home. It is a shame, I wish I could give it a better review but I can't."
63d48e32e2eb5e394d687a1f,8178431839,NOT SPECIFIED,69817623,1674874448354,28/01/2023 02:53:38 CST,"beautifully situated five bedroom riverfront, queenslander!",en_au,83,big house in need of tlc,"The property was large enough to accommodate 2 families in theory but when we got there we found that the downstairs bedroom had absolutely no privacy, blinds were missing and was not safe for kids to be left alone.",HR_REVIEWTEXT,"The property was large enough to accommodate 2 families in theory but when we got there we found that the downstairs bedroom had absolutely no privacy, blinds were missing and wasn’t safe for kids to be left alone. The blinds in the main bedroom were broken and did not close. Some of the fly screens were broken meaning we were infested with bugs everywhere day and night. The fridge was temperamental and the freezer was a small separate fridge that had cracked drawers. Door knob one one door kept falling off and buttons on light switches missing. There was a small fan in the main bedroom and 2 in the kitchen living area. The house was hot and uncomfortable as there was no air conditioning. The property did have a nice yard that the family enjoyed and a decent washer and dryer. The access to property was via long unpaved road. The house has potential but would not return in the state it is in especially for the price which wasn’t cheap."
