"Topic = ""H&S VRBO Model - REF"">>Topic = ""Accommodation"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Accommodation
Sentiment Filter: All sentences
Matched: 50 sentences
"Accommodation Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Accommodation""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Accommodation""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d81d85b087b77d06630d9c,8179520774,NOT SPECIFIED,44213751,1675107756865,30/01/2023 19:41:56 CST,blackbeard's retreat,en_us,83,rundown shack,"There are holes everywhere, in the roof in the foundation the gaps under the doors, it is a miracle it is not overrun with rodents.",HR_REVIEWTEXT,"There are holes everywhere, in the roof in the foundation the gaps under the doors, it is a miracle it is not overrun with rodents. No surprise you are asked to keep no food or pet food out. We arrived after sundown to a dark porch. The outside light did not work. The furniture on the deck looks like it came from the landfill. The yard is covered with BB size sticker balls, awful for your pets pads, let alone human feet. We pulled about three dozen off of the rug in the living room. We were going to take a shower but when we saw the drip that flowed we decided not to. My husband was sneezing the whole time when he came across the air filter, which was totally blocked with hair. He actually tried to buy a new one at the Ace hardware, but they were out of the proper size so it is still there. Lights frequently blinked and plugs sparked when using which made us very uncomfortable with its electric service. It looks like it’s been there for 50 years without any real maintenance other than basic needs of living. Yes, it has the location, across the street and up and over the dune and you are at the ocean. Once you get to the beach, you do not wanna go back to that shack. Plus many of you may know that you need to about triple your daily rate from what is posted after the plethora of fees; this went from $83 to $220/nite. Didn’t surprise us that there’s no refunds. We would have turned around on our first day if we could get a refund! 
As it was we left early."
63cedc7fb5f88e7cb6a7f9b1,8176543803,NOT SPECIFIED,72544392,1674501257942,23/01/2023 19:14:02 CST,newly remodeled apt located in historical downtown kellogg.,en_us,83,holiday getaway!,"Parking in the lot was ok, however, with the snow and ice it was easy to slip and fall.",HR_REVIEWTEXT,"We really enjoyed staying in the apartment and would stay there again. The only downside was the parking. Parking in the lot was ok, however, with the snow and ice it was easy to slip and fall. Luckily were all careful and no one was hurt."
63dea15ff134a77dd44f0394,8181420701,NOT SPECIFIED,83554542,1675534697078,04/02/2023 18:18:07 CST,"hot toddy cottage - pet friendly, hot tub at 3bd home half mile from heart of banner elk",es_mx,83,todo bien,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto.",HR_REVIEWTEXT,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto. Gracias."
63d1dcdd387c053ed67d2d76,8177528295,NOT SPECIFIED,33486948,1674697960820,26/01/2023 01:52:29 CST,"12 mins to disney, large outdoor area, bright modern luxury villa,",en_us,83,"great host, plenty of room","Cons: needs a good deep clean- mildew in the bathroom, sticky kitchen cabinets, carpet & furniture a little worn Small driveway with parking for only two cars and the do tow if you park even a little off the driveway or on the street 45 minutes to Disney with lots and lots of traffic AC only goes down to 72 and was hard to figure out.",HR_REVIEWTEXT,"Our group of 8 adults and 1 toddler stayed here for 7 days. Overall the house fit our needs and there was space for everyone. There was even items for babies (strollers, boaster seat, pack and play, pool toys)
Pros: very large house
Nice pool with actual hot tub (we paid for heating and the hot tub was very warm!)
Quiet location backed up to a nature preserve with lots of birds
Lots of plates, cups, etc, everything you need in the kitchen
Close to grocery store and restaurants 
Comfortable beds

Cons: needs a good deep clean- mildew in the bathroom, sticky kitchen cabinets, carpet & furniture a little worn
Small driveway with parking for only two cars and the do tow if you park even a little off the driveway or on the street
45 minutes to Disney with lots and lots of traffic
AC only goes down to 72 and was hard to figure out. We were very hot at night
Water pressure in the downstairs shower was not good, couldn’t really use it for showers"
63cedc4cafe5131fa304f97c,8176543624,NOT SPECIFIED,84249302,1674501206621,23/01/2023 19:13:16 CST,"dog-friendly home near the lake with a deck, fireplace, washer/dryer",en_us,83,winter get away,The snow and ice had not been removed from the deck and home entrance before our arrival or during our stay and was very slippery.,HR_REVIEWTEXT,"This property is in a great location close to town and in a quiet neighborhood. It has a very well equipped kitchen and was very clean. The beds were comfortable. The lighting, however, was terrible. It was impossible to read in the evenings: there were no table or floor lamps. The driveway had no lighting.
The property was supposed to have garage and laundry access, but it was locked. 
The snow and ice had not been removed from the deck and home entrance before our arrival or during our stay and was very slippery. We had no access to a shovel. 
Importantly, when I contacted management regarding this, their response was not helpful.
I would stay at this property again, if the lighting issue was resolved. I think in winter months that snow removal for safety should be a priority.
Thanks."
63d79d722bba49335ed53f65,8179377229,NOT SPECIFIED,33574005,1675080941756,30/01/2023 10:35:30 CST,the rockpool resort complex,en_au,83,"great location. great for a big group, but let down by lack of cleanliness.",Serious mould on some window sills and on the air con vents.,HR_REVIEWTEXT,"Great location - short walk to the beach.
Nice view.
Lots of space for a big group. We were 7 adults and two children. With 5 bedrooms the accomodation for a big group works well.
Unfortunately the place was very dirty. Floors hadn't been vacuumed/swept. Kitchen counters dirty. Pillows yellow, stained, and in in some cases mouldy. Drawers and cupboards had a lot of junk in them. Serious mould on some window sills and on the air con vents. All the blinds are dirty with mould on the top of them. Windows all dirty.
The place needs a major clean.
Dishwasher only partly worked. Nothing on the top rack got clean.
Bad smell from the kitchen sink.
Bathtub unusable as the spout is blocked and only a fine spay of water comes out. We would have liked to use it for the two young children."
63e072a8b5e34329d01b5d4d,8182015349,NOT SPECIFIED,67333761,1675653811471,06/02/2023 03:23:20 CST,the townie - condo on dickson st - 0.5 mi to uofa,en_us,83,great little gem in the heart of the action!,"Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on.",HR_REVIEWTEXT,"I stayed at this adorable condo when visiting my son for his fraternity moms weekend - such a great location! Super clean, comfy bed, well decorated and stocked. Greeted with a welcome note and bottle of wine! Only two things I would give feedback on - there isn’t an iron - not a deal breaker by any means but just so happened I needed one this trip. Also, lots of ice in the parking area - would have been great to have it salted as it was VERY slippery to walk on. But I’ll definitely stay here again. Lovely rental!!!"
63dbdbf127773349e06bd7f0,8180617426,NOT SPECIFIED,33728482,1675353183539,02/02/2023 15:51:13 CST,ski fernie flyfish on the elk river,en_us,83,great ski house,Parking was ample and salt provided for the snow that did fall for the stairs.,HR_REVIEWTEXT,"Had a great stay at this property for 5 guests on a ski trip to Fernie. The house is very large and spacious and a bit eclectic. Kitchen is stocked for pretty much anything you could imagine. Even a proper tray for baguettes. Large open living room and dining room with fireplace make it great for relaxing/game night. The back entrance is perfect for skis and boots. This is also where the sauna is and exit to the hot tub. Very nice the house was stocked with trash bags and paper towel as this can be rare with rentals.
While the washer and dryer happened to be on the fritz, the host was great with communication and helping give solutions to have any clothes washed/dried while we were there. Parking was ample and salt provided for the snow that did fall for the stairs. There are 2 showers and the master has a tub with a shower wand. The master also has a balcony to ""lord over"" the main living room.
The turret was great to get 360 mountain views. The house was about a 15-20 min walk to the downtown area but all streets are well lit. Would recommend and stay again."
63d460d73761e05dd9a3c289,8178380354,NOT SPECIFIED,83558733,1674862826982,27/01/2023 23:40:07 CST,chalet le taz- au pied de val st-côme,fr_ca,83,séjour du 13 au 16 janvier 2023,Malheureuse deux problème lors de notre séjour: Lors de notre arrivés pour rentrer dans le chalet nous avons utiliser la pelle et dégager l' entrée du chalet ( la neige avait cessé en début du pm et notre arrivée vers 17hr) Un autre problème a été la télévision qui ne fonctionnait pas.,HR_REVIEWTEXT,Le chalet bien localisé et propre. Malheureuse deux problème lors de notre séjour: Lors de notre arrivés pour rentrer dans le chalet nous avons utiliser la pelle et dégager l'entrée du chalet ( la neige avait cessé en début du pm et notre arrivée vers 17hr) Un autre problème a été la télévision qui ne fonctionnait pas.
63dfa2fb30ae7c5a1597db96,8181723088,NOT SPECIFIED,22060387,1675600677283,05/02/2023 12:37:04 CST,holiday home with wood-burning fireplace in quiet surroundings,de_de,83,"schönes ferienhaus im jagdhausstil, bedingt kleinkind geeignet","Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da.",HR_REVIEWTEXT,"Wir haben einen wunderschönen, schneeweißen Familienurlaub im einsamen und sehr ruhigen Dolni Dvur verbracht. Die Unterkunft ist rustikal, es wird vermutlich eine ehemalige Jagdhütte sein, welche mit vielen authentischen entsprechenden Dekorationen auszuwerten weiß. Man ist nah am Nationalpark, ein Auto ist aber definitiv für fast alle Ausflüge notwendig.

Das Haus besteht aus einen Vorraum und Wohnzimmer mit Kamin in der unteren Etage. Vom Wohnzimmer geht eine mittelsteile Treppe hinauf in einem zweiten Wohn-Essraum. Dort befinden sich ebenso Toilette (einfach aber wie alles sehr sauber), eine Küche und die beiden Schlafzimmer. Geschlafen haben wir sehr gut, die Bettwäsche war sauber und der Jahreszeit entsprechend dick. Die Küche bietet tatsächlich nur das nötigste und ist wie auf den Bildern zu sehen, sehr klein. Wir waren zu viert (davon zwei Kinder) und konnten uns arrangieren. Mit mehreren Erwachsenen wird es wohl etwas eng.

Wissen sollte man, dass bei der Schnee der Aufstieg zum Haus mühsam ist. Besonders mit Kleinkind/Baby oder Gepäck. Der Weg zur Hütte (ca 50-80 Meter) wird nicht geräumt (!) und ist einen Hang hinauf. Bei Schnee war es z.T. sehr schwierig oder man hat Spaß am Schneeschippen ;) . Auch der Parkplatz wurde bei unserem Aufenthalt max einmal am Tag geräumt. Manchmal auch nicht,sodass an der Kirche (ca 1,2 Km entfernt) geparkt. werden musste. Das ist aber sicherlich nur ein Winterproblem. Das vorbestellte Babybett haben wir nicht bekommen, die Heizung im Wohnzimmer war ab Tag zwei leider kalt (Luft in der Heizung, wurde uns jedoch erst bei Abfahrt erklärt). Oben war es aber jederzeit schön warm und dort auch unser Aufenthaltsort. Wir haben uns dann abends den Kamin angemacht. 

Bei einem Aufenthalt mit Kleinkind, Baby stellt die Treppe eine große Gefahr da. Sie ist sehr offen und direkt am Küchentisch. Hier wäre eine Babysperre sehr hilfreich.

Im Ganzen haben wir unseren Aufenthalt sehr genossen und können einen Urlaub hier empfehlen."
63d424902b85ba3b9382399f,8178299841,NOT SPECIFIED,88174066,1674847395658,27/01/2023 19:22:56 CST,cozy waterfront bungalow,en_us,83,worst property ever!!!,"On Saturday December 24,2022 my service animal fell down her stairs which are suspended hanging from ceiling with open wires.",HR_REVIEWTEXT,"I am sending in proof of an unsafe and dangerous home we rented from VRBO. I have proof that we had issues from the day we arrived on December 23, 2022. We were supposed to stay until January 2nd 2023. We arrived to find the back door broken and the kitchen full of snow and ice. Because the back door is broken the thermostat will not properly heat the home. The heat is escaping through the door. We immediately contacted the owner and she said she would send someone out on Monday and had no one for the next 3 nights because of Christmas. A space heater was dropped off for us and never offered to clean up the kitchen full of snow and ice or make a temporary fix for us till Monday. She refunded us $100 for inconvenience which did not even cover one night of our stay as we froze all weekend with 1 space heater and 2 floors in the home. On Saturday December 24,2022 my service animal fell down her stairs which are suspended hanging from ceiling with open wires. I will include pictures so you can understand the stairs and exposed wires. He got a deep puncture wound and was bleeding everywhere. We rushed him to the hospital on Christmas Eve which is where we spent Christmas. We drove 1500 miles to see family and could not. Notified the owner of the dangerous steps and situation and she did not respond. On Monday December 26, 2022 the contractor was promised to come out and fix door. A heating and cooling guy came because he was told by owner there was a gas leak. She NEVER told us about that. He said the door is broken and no contractor can fix it it needs a new door. I called VRBO and her immediately and no response till Tuesday December 27, 2022. She said she thought there was a gas leak weeks ago and had it checked. I asked her why would you send a guy back to check after you rented the home to double check for a gas leak? You should double check before you rent the home. Or notify us that it is possible and let us make decision whether or not we want to risk staying at the home. Never offered anything for the dog or how dangerous the steps are either but made sure to mention she paid a lot of money to have the steps built. We also lost WiFi. We rebooted the system several times to no avail. Called spectrum and they said NO OUTAGE in area the home has been disabled for private account reasons and the owner needs to call in. She denied that also. Spectrum accidentally told us the reason. VRBO has not resolved the issue. VRBO refunded us 322 which is from the company. The guest pays VRBO when booking. They did this as a courtesy. The homeowner lied and said she gave it. I verified with VRBO that the $322 comes from VRBO and is their money NOT HERS. She is a slum landlord who fixed up a property half to make money. The house is awful!! It is on a slant. The bathroom door does not even stay shut. The front door is not fitted to frame and you can see 1 to 2 inches under door to outside. Putting pictures of Louis Vuitton frames to entice people. DO NOT RENT THIS HOME unless you plan on ruining your vacation. The owner is a FRAUD! No matter what she comments about this trust me it is a lie!! 

We had to be moved to a hotel mid vacation. VRBO did not support me even after providing detailed documentation and pictures of the home. My dog was injured and my family’s life was put in danger. I had to file a dispute with my bank in order to receive my money back. I will NEVER use VRBO and I am sharing this info on Facebook to warn my family and friends of this incident and the lack of help this company provided. This host is allowed to continue renting a property that is unsafe and not secure with no repercussions. I have notified the town in which this home is located of the issues and they informed me also that this home has no BUILDING PERMITS for any improvements so nothing has been approved for safety and security. Very disappointed in VRBO. WILL NEVER USE THIS COMPANY AGAIN 


FOLLOW UP! My bank did an investigation based on pictures and evidence I collected and they REIMBURSED me the money from this slum unsafe home THANK GOD!! 


RENTER BEWARE!!!!!"
63d9d3882bd5f26f107da58c,8180014880,NOT SPECIFIED,71131126,1675219867932,01/02/2023 02:50:48 CST,spacious deck with beach views and tropical patio!,en_us,83,"great location to beach, but unit is small, probably best for a single person","That being said, the unit is old, but I do not expect to see mold and mildew on the shower head, shower walls, bathroom flooring, shower curtain and walls where there is no trim pieces (broken off) Also, the kitchen faucet leaked the entire time leaving a trail of water constantly on the countertop.",HR_REVIEWTEXT,"The property is small inside, which was indicated. And we love that it is dog friendly. 
My standard of clean is high, especially at this rental price. That being said, the unit is old, but I don't expect to see mold and mildew on the shower head, shower walls, bathroom flooring, shower curtain and walls where there is no trim pieces (broken off)
 Also, the kitchen faucet leaked the entire time leaving a trail of water constantly on the countertop. 
I bought mildew remover and Lysol and dried the shower curtain regularly to stave off the smell and growth.
Some owner updates would seriously improve these issues for future rentals."
