"Topic = ""H&S VRBO Model - REF"">>Topic = ""Accommodation - Slippery Surfaces"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Accommodation - Slippery Surfaces
Sentiment Filter: All sentences
Matched: 46 sentences
"Accommodation - Slippery Surfaces Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Accommodation - Slippery Surfaces""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Accommodation - Slippery Surfaces""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63e674d5d2ed2772ffbf6767,8183186207,NOT SPECIFIED,35547227,1676047593965,10/02/2023 16:46:12 CST,the stables. cranberries hideaway,en_gb,83,good but a number of shortcomings,"However, it was disappointing to discover that there were no grab handles in either shower room, which given that the word “accessible” is used in the description was somewhat puzzling.",HR_REVIEWTEXT,"We have recently returned from an overnight stay in Stable Cottage along with my sister and brother-in-law. One of the main reasons for choosing the Cottage, given my brother-in-law is disabled, was the fact that there were no steps to be negotiated and the accommodation was all on one floor with each bedroom having an en-suite shower room. However, it was disappointing to discover that there were no grab handles in either shower room, which given that the word “accessible” is used in the description was somewhat puzzling.

We really liked the layout of the accommodation and the property is very inviting and comfortable. Unfortunately, the claim that there was a “fully stocked kitchen” turned out to be woefully untrue. Just by way of establishing some credibility we successfully ran 3 self-catering properties, 2 of which were in France and one in Dorset, for several years. Since all 3 properties had a dishwasher, then as is normal practice we provided double the quantity of crockery, glassware, cutlery etc. This property was supposed to house 6 people but there was not even 6 of everything, let alone 12! There were significant omissions too, the most alarming one being the lack of a coffee maker and a cafetière. Most places we visit these days has a Nespresso or similar coffee maker. There was also no teapot.
 
If we were being unkind then we could assume that the reason for the lack lustre approach to equipping the kitchen was meant to encourage guests to use the restaurant and that the self catering part of the business is a low priority compared with weddings, corporate events, hotel and restaurant. Clearly, we do not know how well the other properties are equipped, but what a shame that the wonderful renovation work has been undone by something which would be so easy to remedy."
63d6c4f5de9ba87ef6fea901,8179163566,NOT SPECIFIED,73680245,1675019839770,29/01/2023 19:11:49 CST,"spacious 3-bedroom home- family friendly, centrally located near st. paul",en_us,83,little canada,On the side of things that need improvement: -The bathtubs are both very slippery and definitely need non skin mats.,HR_REVIEWTEXT,"The home was very clean and located well for accessing Minneapolis and St. Paul. On the side of things that need improvement: 
-The bathtubs are both very slippery and definitely need non skin mats. 
-Handyman work could use a professional touch. both bathrooms need caulking and tub drain plugs off
-Its winter and blankets on the beds would have been appropriate
- Horrible kitchen - NOT a kitchen if you plan to cook
 - stove is the worst stove I have ever tried to cook on and I am an old lady. 
 - sink will not hold wash water
 - Silverware and serving utensils are minimal - there are only 3 knives in the silverware drawer
 - very disappointed in the kitchen and supplies."
63e55e49bb5ea37054146c6f,8183137331,NOT SPECIFIED,22118964,1675976275891,09/02/2023 20:57:45 CST,"ski mountain views, hot tubs and small heated pool! free parking and wifi",en_us,83,"old, frayed, not clean enough",Tub's surface not slip-proof,HR_REVIEWTEXT,"Pros: Good location; quiet; easy check-in; heated garage. Cons: Old, dirty pots & pans. Frayed, threadbare bath towels. No facial tissues supplied. Stained kitchen towel. Dirty coffee maker needs descaling & cleaning - coffee tasted awful. Tub's shower heads don't work properly & too high to easily reach to adjust. Tub very high so not easy step-in. Tub's surface not slip-proof but mat hid away under sink. Area rug taped and nailed over wall-to-wall carpet under dining table is a trip hazard & visually ugly. Humidifier was too filthy to use. Roku TV only offered streaming-no live network. Very disappointed in overall condition of this 1 bedroom condo for this 65+ couple."
63dc6efb30227d068fe4d55d,8180791450,NOT SPECIFIED,81939235,1675390726262,03/02/2023 02:18:35 CST,el cid social club - 3 bedroom,en_us,83,"great house, close to airport and downtown!","Previous review about slippery pool deck, short duration on master bathroom light timer and not enough paper goods was accurate.",HR_REVIEWTEXT,"House is great! Previous review about slippery pool deck, short duration on master bathroom light timer and not enough paper goods was accurate. Issues with getting access to house when we arrived and did not receive timely response from property management company regarding power outage on 1st day of our stay. However, property management company was quick to send someone out to change battery in keyless entry lock, restock all needed supplies and even sent someone out to be sure all items came back up after power outage. Would recommend to others, close to airport and downtown!"
63d6f568713ca40e3a6c3eb6,8179223523,NOT SPECIFIED,39959236,1675032011367,29/01/2023 22:38:32 CST,"""the loft"" duplex apartment of 50m² charm for 4 to 7 people.",en_us,83,would not recommend!,"Issues with safety: Baby gate malfunctioning/broken: one-year-old had to be constantly monitored in order to not fall down a flight of stairs, instead of family being able to relax and let children run and play safely Sofa couch in master bedroom broken: this was a sleeping location for one of the kids, and the fact the a child was not safe to sleep on this is a major safety issue Barn doors' locking mechanisms broken on both doors of bathrooms: doors opening when people in bathroom/getting out of showers, with no way to lock doors, and doors not large enough to cover both ends/both cracks of the sides of the bathroom entrance fully, therefore, doors have to be constantly watched in order for anyone to go to the bathroom in peace Master bathroom shower (downstairs) leaking constantly Broken trash can in kitchen – lid broken off and not functional Issues with cleanliness: Dirty sheets on ALL beds: peed-on blankets in upstairs master bedroom specifically, dirty stained sheets in bunk",HR_REVIEWTEXT,"To Whom It May Concern: 
A VRBO home is supposed to be a home away from home, however, it was difficult to make this claim due to multiple issues encountered with the house that is this particular VRBO home, specifically w/ issues of safety, cleanliness, and amenities provided (or, amenities the VRBO home listing claimed to have provided). It is unacceptable that we had to drive hours home and make multiple trips to the store – when we are already staying at a “home away from home” which, in essence, states it provides these items – in order to grab items such as additional chairs, laundry detergent, salt, pans, etc, as well as in order to clean house, launder sheets; continually be aware of any safety issues to prevent injury; and having to use broken and malfunctioning items, when we paid a significant amount to spend our annual family vacation at this house. 
Issues with safety: 
Baby gate malfunctioning/broken: one-year-old had to be constantly monitored in order to not fall down a flight of stairs, instead of family being able to relax and let children run and play safely
Sofa couch in master bedroom broken: this was a sleeping location for one of the kids, and the fact the a child was not safe to sleep on this is a major safety issue
Barn doors’ locking mechanisms broken on both doors of bathrooms: doors opening when people in bathroom/getting out of showers, with no way to lock doors, and doors not large enough to cover both ends/both cracks of the sides of the bathroom entrance fully, therefore, doors have to be constantly watched in order for anyone to go to the bathroom in peace
Master bathroom shower (downstairs) leaking constantly 
Broken trash can in kitchen – lid broken off and not functional
Issues with cleanliness: 
Dirty sheets on ALL beds: peed-on blankets in upstairs master bedroom specifically, dirty stained sheets in bunk room on both beds, dog hair on all/most beds in entire house
We had to go and purchase laundry detergent in order to wash all sheets prior to being able to even sleep on them
All couches with dirty covers, dog hair everywhere
Floors dirty in kitchen and living room, surfaces dirty
We had to buy disinfectant/Clorox wipes in order to clean surfaces prior to using
The trash bins outside were full from previous guests’ usage, upon our arrival, so we had no room to dispose of our trash
Issues with amenities provided: 
No grill – we had bought food and planned on grilling it, and were unable to, despite the fact that the listing specifically stated there is a grill
No twin bed in bunk room – needed this for one of the children, however, there is no twin bed listed, despite this being included in the list of amenities
No laundry detergent – unable to wash the dirty sheets in the bedrooms or the dirty covers off of the couches (there was about a ¼ cup laundry detergent left upon our arrival; this was used up immediately)
No extra sheets – see comment on dirty sheets above 
No extra blankets
No extra towels – not even enough towels (4 adults showering in upstairs bathroom, with the broken barn door, however only 6 bath towels…in all, for 4 adults x 5 days, even though listing states it sleeps 15) 
Not enough forks – only 10 provided, and we had to wash them multiple times a day in order to have enough silverware for our group for each meal
No salt (despite listing stating “Pantry Items” included)
No toaster – we had specifically counted on toasting breakfast items as well 
Only 8 chairs – listing states “sleeps 15”, however there is only enough chairs to sit 8 people.
Had to go home, couple hours away, in order to get more chairs for our group (which was less than 15 people) 
Overall, the house appears to not have been ready for a group of more than 8 people, or for any group desiring to stay in a clean home away from home, one that is without safety hazards and issues, and one that provides enough basic amenities for all guests to use the house comfortably (the number of guests the house states to be able to “sleep”/provide for). The fact that the house has an exorbitant $3,000 damage fee and a cleaning fee of $225, is highly inappropriate considering the fact that the house was already with multiple malfunctioning, broken, and unsafe necessities/issues and the fact that our group had to clean the house and launder the sheets on the beds prior to being able to even use them. Our group WAS the cleaning crew, and we WERE safety inspection crew – constantly watching for baby to not fall down stairs or for bathroom doors to not slide open during bathroom use or to hit a child due to sliding at will and not being able to lock into place – so it is unclear what we are paying for. 
Our family and group has been renting a VRBO/Airbnb annually for many, many years, and never have we encountered such a lackluster and negative experience on so many fronts. 
TL,DR: 
Positive: the house is aesthetically pleasing and is decorated well – including having a Christmas tree in the living room, as we were at this VRBO home in late December. The location was very beautiful and close to sightseeing and activities in the multiple cities around.
Negatives: house was not clean, sheets and blankets and couch covers dirty/with dog hair/peed on, numerous broken items/safety issues, and lack of promised and listed amenities. Due to this, and us having to function as cleaning crew and safety inspection crew, it was difficult to relax or enjoy our stay here, and, unfortunately, we would not recommend this VRBO rental to anyone."
63d7e7b3b9e4d34ee9ea4191,8179434918,NOT SPECIFIED,34167861,1675094709308,30/01/2023 15:52:19 CST,beautiful secluded adirondack cabin just outside of town,en_us,83,many issues with house,-no smoke/carbon monoxide detectors -first floor shower does not drain -no fire starting materials -no heat in house first night as it took time to heat up -no hot tub for 24 hours as it also took time to heat up - messaged host prior saying we would like to use it -overall level of dirtiness in the house -sliding doors downstairs do not lock and have pieces of wood keeping them shut (safety issue) -no curtains or blinds on any of the windows made us uncomfortable -we were asked to bring our own linens (totally fine!),HR_REVIEWTEXT,"Overall our stay was disappointing. The house itself has a lot of potential but there are things we could not get over. 

-no smoke/carbon monoxide detectors
-first floor shower does not drain
-no fire starting materials
-no heat in house first night as it took time to heat up
-no hot tub for 24 hours as it also took time to heat up - messaged host prior saying we would like to use it
-overall level of dirtiness in the house
-sliding doors downstairs do not lock and have pieces of wood keeping them shut (safety issue)
-no curtains or blinds on any of the windows made us uncomfortable
-we were asked to bring our own linens (totally fine!) but the beds/pillows themselves were stained and quite gross 
-chairs falling apart at dining table
-plaster all over wall where projector goes, difficult to watch movies

My friends and I rent houses every year and I guess have been lucky with good experiences. This was a very disappointing experience however there was nothing that could be done in the moment so we did not bring these matters up with the host at the time. Again, the house has so much potential with a more work and thought put into it."
63db7f35eb65ee319506c88a,8180504643,NOT SPECIFIED,42647553,1675329344596,01/02/2023 10:51:29 CST,the shore break 6 - 2 bedroom apartment with ocean views - 2+ nights,en_au,83,spacious but not luxury,no shower mat – slipping hazard - bathroom basin height is high – awkward for shorter people Excellent customer service - fans provided within hours after contacting the manager,HR_REVIEWTEXT,"Disappointing at best! Great unit, lovely ocean view, but not luxury. Certainly not worth the price.
While driving to the unit we received a txt message informing the access detail and the Unit had no Wi-Fi !
Wi-Fi was a main reason we chose this place. The web site did not mention NO Wi-Fi so we assumed that accommodation in this price point would be connected; ironically, there’s a TV with a Netflix remote but NO Wi-Fi!
Upon entering the unit everything looked clean and inviting, but looks can be deceptive. The unit is not dirty but its cleanliness needs much improvement. The cockroach that greeted us in the kitchen was an unwanted guest! Bathroom window and stairway ledges were grotty with dead insects. The inner pillow covers in the bedroom were slightly stained.
Strangely, many of the kitchen/bathroom drawers were open: kept springing open. 
Game changer – no aircon or fan in the bedrooms. So hot!
All accommodation we have visited previously have supplied complimentary toiletries – small soaps doesn’t meet the standard. Coffee machine but no coffee pods. Stingiest accommodation ever.
There are safety issues:
- excellent parking but the space at the side has a steep drop. This is dangerous
- entrance step to bathroom is a tripping hazard
- no shower mat – slipping hazard
- bathroom basin height is high – awkward for shorter people
Excellent customer service - fans provided within hours after contacting the manager."
63dd33657b45214213e52f41,8181000025,NOT SPECIFIED,89171923,1675441130723,03/02/2023 16:16:36 CST,corner lake getaway,en_us,83,last week of january stay,The bath rugs had no backing so they slipped out from under our feet daily.,HR_REVIEWTEXT,"The weather was horrible. There was a 4-5"" snow a few days after we got there. The condo had no ice melt, kitty litter, or sand to put out. There was no shovel and not even a broom. The temperature was in the 20s most of our stay. A few days later, an ice storm hit with about 4"" of ice pellets falling in sheets for about 30 hours. We were completely stranded inside the condo and had nothing but breakfast cereals to eat as we had planned on eating at our daughter's house on another lake or eating out. The garbage truck did not run the whole last week and the bin was so full the lid wouldn't shut when we left. We got so desperate that I used a cookie sheet to clear the steps so we could get out to the sidewalk. The bath linens were worn out, some badly stained, and all faded. The bath rugs had no backing so they slipped out from under our feet daily. Two of us are disabled. One hit the floor while trying to stand from the toilet when the rug her feet was on slid away. I nearly fell twice just trying to step out of the shower, but the floor was even slicker. Rugs are definitely needed with rubber backing. Some previous person had broken the door jamb off the front door that held the chain lock. Someone had tried to repair it with hot glue and a few short nails. I could stick all 4 fingers under the board because it was not repaired correctly. As a result, the chain lock was worthless. The neighbor in unit 67 made so much noise between midnight and 1:00 a.m. that my husband or I was up every night concerned our vehicle or something else was being damaged. We checked the parking lot repeatedly because the noise sounded like it was coming against our walls and/or outside. This unit needs a lot of routine repairs. At least one electrical outlet by the couch did not work. The kitchen sink light is in an open hole in the ceiling. Several places had some type outlet loosely hanging from the walls. The door frames into the kitchen were dirty. We had to buy toilet paper because what was supplied was so rough that my skin was bleeding by day two! The outside especially needs painting as the exposed wood is deteriorating in many places. Frankly, the whole unit needs a lot of basic upkeep. The parking lot is extremely uneven which was very dangerous when covered in ice. Fortunately, the heating was excellent and the beds were okay. We had plenty of hot water. Owner had a lot of spices and, thankfully, a full box of table salt we used on the steps."
63e81ddd4e77355a4b4d4585,8183278303,NOT SPECIFIED,55280269,1676156391640,11/02/2023 22:59:41 CST,historic home_downtown san antonio_minutes from the pearl/riverwalk,en_us,83,beautiful home,I fell in love with the wood floors and original penny tile in the bathrooms!,HR_REVIEWTEXT,"Beautifully updated home with lots of original fixtures with updated kitchen. I fell in love with the wood floors and original penny tile in the bathrooms! The decor is charming. 
 Very clean, smelled nice. The beds and linens were very nice quality. Large park across the street, under construction right now but see lots of new play/ picnic equipment being installed. 1.3 miles to downtown. Would definitely stay again!"
63decc6be702612f4e5747a7,8181473416,NOT SPECIFIED,74266912,1675545717782,04/02/2023 21:21:47 CST,"fabulous penthouse 2br 2ba + loft: ocean views , 3 acs, 2 lanais, 1 min to beach",en_us,83,"great location, great for families",Appreciated the beach gear provided and having the pool and hot tub for use when it was raining and the ocean was not safe.,HR_REVIEWTEXT,"1-2 blocks from anything you may need during your stay- the beach, restaurants, groceries, gas. The space offers flexibility for families- 2 bedrooms plus a loft- so everyone can have their own space. Great view of the ocean. Appreciated the beach gear provided and having the pool and hot tub for use when it was raining and the ocean wasn’t safe. Would stay here again!"
63e28beb738c986bc2db1097,8182681063,NOT SPECIFIED,40186250,1675791349610,07/02/2023 17:34:29 CST,free perks included!! sand castle i 403 - gulf front condo!,en_us,83,perfectly located,"I needed to ask for a non-stick mat for the shower, as the tub was very slippery;",HR_REVIEWTEXT,"We booked this after Hurricane Ian devastated Fort Myers Beach, where we have been going the last few years. We took a chance in an unfamiliar area and were so happy we did! Indian Shores is in an ideal location, on a beautiful beach.
This unit is very dated, but met our requirements. The bonus was that the 2nd bedroom was set up as an office, perfect for my husband who works remotely. 
The bed in the master bedroom was very comfortable!
The condo could have been cleaner on check in, but we bought some disinfectant wipes and cleaned ourselves.
Things to improve… there were no beach towels provided, which I found out before we left home; kind of annoying to take valuable weight in my luggage with towels. A scissor in the kitchen would have been helpful and a starter pack of detergent would have been nice. I needed to ask for a non-stick mat for the shower, as the tub was very slippery; it was delivered immediately. 
One of the blankets in the closet was extremely dirty… I asked and received a new, clean one, but they did not take the dirty one away.
Overall, we had a great 2 weeks and would definitely come back to this building, but probably in another unit."
63dd7e483e3c937f7bc6edaf,8181080582,NOT SPECIFIED,48251440,1675460178715,03/02/2023 21:36:08 CST,luxurious custom home with breathtaking views of playa hermosa,en_us,83,almost paradise with stunning views,A few tips for future renters: Slip mats in bath rooms(for older renters (seniors ) or someone with disabilities Slip free rug at the entrance and exits of the pool.,HR_REVIEWTEXT,"Superb! 
Best view ever. The view compensated for the few issues we had. 
Plumbing( one sink plugged and leaking). We had other sinks so we managed. 
The jet tubs ( one did not work) the other we had a issue as well, 
One toilet needed repairs.
Turned off pump for the waterfall, after calling about noise etc. to the manager.
2 of 4 safe boxes not accessible. One lost key and the other a battery needed.
Main kitchen sink faucet plugged ( Edgar came to check it out).
During one yard cleaning there was a problem with a sewer smell.
Pool light out. It was repaired.
We are a clean group, did not opt for cleaning service. But tried to maintain cleanliness during our stay. The 2 mops were were discussting. 
A few tips for future renters:
Slip mats in bath rooms(for older renters (seniors ) or someone with disabilities
Slip free rug at the entrance and exits of the pool. My aunt ( senior) only entered the pool once because of the fear of falls.
A pail and good mop for those who like to sweep and mop during their stay.
Cleaning supplies too. 
A special thanks to Edgar! He was very knowledgeable about where to go . We brought inflatable’s to use for our stay, he got us a pump to blow them all. 
I know Zendis does not own all the homes surrounded the beautiful home we rented. The only thing making it perfect was the loud barks of the old big dogs in the am and the little dog yapping too. 
Loved staying thier great choice!!!!❤️"
63deac5f1b464176fc7d530f,8181424505,NOT SPECIFIED,87511355,1675537522474,04/02/2023 19:05:02 CST,deluxe studio with pool in st pete beach,en_us,83,bells of st. john,The shower/tub was very slippery without traction strips (dangerous).,HR_REVIEWTEXT,We were less than 10 minutes by car to the beaches there was an unheated pool on the premises. The room was very clean but the mattress was very soft and uncomfortable as were the pillows. The shower/tub was very slippery without traction strips (dangerous). The bells of St. John chimed during the day very nice. All in all our stay was nice
63e39bedc915fb4b4682e1bf,8183034200,NOT SPECIFIED,30220736,1675861018780,08/02/2023 12:56:13 CST,mountain villa with sea views (free wifi),de_de,83,abseits vom trubel,"Das Haus liegt am Berghang.Erreichbar ist das Haus zum Teil, über sehr steile Straßen,nichts für ängstliche.Dafür hat man einen sehr schönen Ausblick über die gesamte Landschaft inclusive Stadtgebiet und Teije.Die Hausübergabe durch den Vermieter ,war sehr angenehm.Einen Vorschlag hätte ich für die Dusche.Der Boden der Dusche erschien mir bißchen rutschig,da wäre eine rutschfeste Matte zum Vorteil.Ansonsten alles O.K.",HR_REVIEWTEXT,"Das Haus liegt am Berghang.Erreichbar ist das Haus zum Teil, über sehr steile Straßen,nichts für ängstliche.Dafür hat man einen sehr schönen Ausblick über die gesamte Landschaft inclusive Stadtgebiet und Teije.Die Hausübergabe durch den Vermieter ,war sehr angenehm.Einen Vorschlag hätte ich für die Dusche.Der Boden der Dusche erschien mir bißchen rutschig,da wäre eine rutschfeste Matte zum Vorteil.Ansonsten alles O.K."
