"Topic = ""H&S VRBO Model - REF"">>Topic = ""Injury"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Injury
Sentiment Filter: All sentences
Matched: 74 sentences
"Injury Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Injury""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63de887249389441d31439e2,8181384147,NOT SPECIFIED,33491877,1675528347272,04/02/2023 16:31:46 CST,"japanese style home on 1 acre with pool, 1 acre garden planted around lava flow",en_us,83,worst stay ever in hawaii,I fell in and was hurt and it ruined my entire trip.,HR_REVIEWTEXT,"A very dangerous sunk tub in master bathroom. I fell in and was hurt and it ruined my entire trip. Railing or complete removal of this tub should be done. I have brusied left leg, sprain right ankle and bruised right ribs. we arrived at the home all the lock box codes were wrong the housekeeper forgot to put in new codes for us. we get a call from the owner that the day we were to leave was 1/23 and that we were still in the house on on 1/24 according to the housekeeper. We left the house at 9:00 am on 1/23 to our other rental in Kona. 10 days later the owner called and said that we stained the carpet. The carpet had stains from all over the carpet on our arrival on 1/17. I have been to the big island +10 times and this is the worst home we have rented it destroyed my vacation. That bathroom sunken tile tub is dangerous even if its lighted or dark. This could be very good rental if the owners would correct some safety issues, a fall into this tub could kill someone if they hit their head. I was hurt but I also was very lucky it could of been alot worst
Tim"
63de887249389441d31439e2,8181384149,NOT SPECIFIED,33491877,1675528347272,04/02/2023 16:31:46 CST,"japanese style home on 1 acre with pool, 1 acre garden planted around lava flow",en_us,83,worst stay ever in hawaii,"I have brusied left leg, sprain right ankle and bruised right ribs.",HR_REVIEWTEXT,"A very dangerous sunk tub in master bathroom. I fell in and was hurt and it ruined my entire trip. Railing or complete removal of this tub should be done. I have brusied left leg, sprain right ankle and bruised right ribs. we arrived at the home all the lock box codes were wrong the housekeeper forgot to put in new codes for us. we get a call from the owner that the day we were to leave was 1/23 and that we were still in the house on on 1/24 according to the housekeeper. We left the house at 9:00 am on 1/23 to our other rental in Kona. 10 days later the owner called and said that we stained the carpet. The carpet had stains from all over the carpet on our arrival on 1/17. I have been to the big island +10 times and this is the worst home we have rented it destroyed my vacation. That bathroom sunken tile tub is dangerous even if its lighted or dark. This could be very good rental if the owners would correct some safety issues, a fall into this tub could kill someone if they hit their head. I was hurt but I also was very lucky it could of been alot worst
Tim"
63d50ed1c158e46345cdc9fd,8178545525,NOT SPECIFIED,48807250,1674907361261,28/01/2023 12:02:25 CST,location is everything plus wifi,en_au,83,people watching pleasure,"If you love to sit and people watch ,do not mind a bit of traffic this house is ideal,There is stairs to kitchen area so not recommend for people with injuries.",HR_REVIEWTEXT,"Great Location minute walk to shops ,beach and parks.If you love to sit and people watch ,don't mind a bit of traffic this house is ideal,There is stairs to kitchen area so not recommend for people with injuries.Ideal for two seperate families as seperate sleeping areas.Like any two storey house downstairs bedroom can hear all movement upstairs.Furniture and beds are comfortable and modern and bonus to have two big screen tv's in the house,for those relax moments.The only thing i could say is the hill hoist could be replaced as we were very close to hitting our heads on the corners and was in the way.All is needed is another small stand alone clothes airer."
63dd33657b45214213e52f41,8181000044,NOT SPECIFIED,89171923,1675441130723,03/02/2023 16:16:36 CST,corner lake getaway,en_us,83,last week of january stay,We had to buy toilet paper because what was supplied was so rough that my skin was bleeding by day two!,HR_REVIEWTEXT,"The weather was horrible. There was a 4-5"" snow a few days after we got there. The condo had no ice melt, kitty litter, or sand to put out. There was no shovel and not even a broom. The temperature was in the 20s most of our stay. A few days later, an ice storm hit with about 4"" of ice pellets falling in sheets for about 30 hours. We were completely stranded inside the condo and had nothing but breakfast cereals to eat as we had planned on eating at our daughter's house on another lake or eating out. The garbage truck did not run the whole last week and the bin was so full the lid wouldn't shut when we left. We got so desperate that I used a cookie sheet to clear the steps so we could get out to the sidewalk. The bath linens were worn out, some badly stained, and all faded. The bath rugs had no backing so they slipped out from under our feet daily. Two of us are disabled. One hit the floor while trying to stand from the toilet when the rug her feet was on slid away. I nearly fell twice just trying to step out of the shower, but the floor was even slicker. Rugs are definitely needed with rubber backing. Some previous person had broken the door jamb off the front door that held the chain lock. Someone had tried to repair it with hot glue and a few short nails. I could stick all 4 fingers under the board because it was not repaired correctly. As a result, the chain lock was worthless. The neighbor in unit 67 made so much noise between midnight and 1:00 a.m. that my husband or I was up every night concerned our vehicle or something else was being damaged. We checked the parking lot repeatedly because the noise sounded like it was coming against our walls and/or outside. This unit needs a lot of routine repairs. At least one electrical outlet by the couch did not work. The kitchen sink light is in an open hole in the ceiling. Several places had some type outlet loosely hanging from the walls. The door frames into the kitchen were dirty. We had to buy toilet paper because what was supplied was so rough that my skin was bleeding by day two! The outside especially needs painting as the exposed wood is deteriorating in many places. Frankly, the whole unit needs a lot of basic upkeep. The parking lot is extremely uneven which was very dangerous when covered in ice. Fortunately, the heating was excellent and the beds were okay. We had plenty of hot water. Owner had a lot of spices and, thankfully, a full box of table salt we used on the steps."
63d307c42e5b15387801549f,8177905830,NOT SPECIFIED,21700231,1674774483858,26/01/2023 23:07:48 CST,"family friendly condo with wifi, pool, & hot tub - dogs ok",en_us,83,seaside,my husband cut his foot,HR_REVIEWTEXT,"Condo was nice but the kitchen floor tiles were cracked and my husband cut his foot. Needs to be replaced soon. 
The hot tub does not work. The women’s bathrooms in pool area were locked. 
The washing machine does not work and I lost my money. Called service and was told the person that takes care of was in a meeting and would check it out after. But I went back to the laundry and the error codes were still on the machine!"
63cecf8876a2526ed84eb32f,8176519011,NOT SPECIFIED,38272577,1674497938591,23/01/2023 18:18:48 CST,the kaka bach in central taupo,en_nz,83,feedback on property,"The property was of a great location and simple walk to lake and town, however there are a few items we feel need addressing for future guests: The pedestal basin in the ensuite is very loose and the first night my wife leaned down on it when it moved she fell over.",HR_REVIEWTEXT,"The property was of a great location and simple walk to lake and town, however there are a few items we feel need addressing for future guests:
The pedestal basin in the ensuite is very loose and the first night my wife leaned down on it when it moved she fell over. Having no silicon seal is also a little unhygienic.
The tap in kitchen sink is very loose and you had to hold at the base when using it, again silicon seal not effective allowing water to splash under.
We only used the BBQ once as the tray in bottom with absorbent caught fire, i had gone into the kitchen and luckily my daughter saw the flames and i managed to extinguish. Definitely needs changing out.

All these are minor issues that could be easily fixed. Thanks for the use."
63d024e4c0147a4b5a9c2e1d,8176995225,NOT SPECIFIED,49089103,1674585486367,24/01/2023 18:35:16 CST,modern & comfy 2 br ~ mins to beach & casino #191,en_us,83,good house,If you do see I have a prosthetic leg so I fell going to the room and bust my leg against the foor towards the TV but I caught myself,HR_REVIEWTEXT,If you do see I have a prosthetic leg so I fell going to the room and bust my leg against the foor towards the TV but I caught myself
63dab32a38e393778661edb2,8180270723,NOT SPECIFIED,73570778,1675277110179,01/02/2023 18:44:58 CST,185mb/s wifi with an amazing pool 3 bed 2.5bath house,en_ca,83,"francisco, the home owner was fantastic. he was extremely helpful. when i fell and broke my wrist he","When I fell and broke my wrist he took me to the clinic, stayed to do the translation for us and only left after we were seen to.",HR_REVIEWTEXT,"He was extremely helpful. When I fell and broke my wrist he took me to the clinic, stayed to do the translation for us and only left after we were seen to. After we got home, he came over and drove us to a mall so that I could get the brace that I need for my wrist. Then he drove us around the area by the house and pointed out the shops, stores etc. He was always available to answer any question we had, When we had a small problem with the hot water, he came over right away to see what was needed, it turned out to be that we needed gas.
The house was as advertised, very nice and clean with lots of the things, dishes, utensils etc. we needed. He had even put a lovely chocolate cake in the fridge for our arrival. I highly recommend this house to anyone interested. It is in an ideal location and close to a lot of stores. When I return to Merida I'll certainly rent this property again.."
63d6f278a6e75c235663a5b0,8179219671,NOT SPECIFIED,71113911,1675031224218,29/01/2023 22:25:59 CST,"charming, 50's era beach cottage | pet friendly, fenced yard & screened porch",en_us,83,awesome place to stay!,I was recovering from a broken leg,HR_REVIEWTEXT,"We thoroughly enjoyed our two week stay. We went into Savannah, Fort Pulaski, Hilton Head. We rented a golf cart and tooled around the island, great fun. It is only 4 block walk to the beach but I was recovering from a broken leg. We ate several places but we ate twice at AJ’s, North Bar and Hucapoos. The house was great, we loved it, our puppies loved the fenced in yard. We would highly recommend this house."
63e008995d01cb17633c1dd9,8181894238,NOT SPECIFIED,90161432,1675626679722,05/02/2023 19:50:48 CST,toprated! sleeps10 4kingbeds immaculat decor (367),en_us,83,cute and cozy,I fell on the step up to the door which is detached from the house and tripped numerous times on the walkway to the house which has several large cracks .,HR_REVIEWTEXT,This was a good spot for a family of five. Neighbors were friendly. They sent someone to repair a fallen towel bar that a prior guest had toppled. Plenty of dishes. It is an older property though. The front is a bit difficult if you have ambulatory issues. I fell on the step up to the door which is detached from the house and tripped numerous times on the walkway to the house which has several large cracks . My husband stubbed his toe on the same area. Windows don’t close all the way and basement had a definite odor so I could not use it. It does have a ton of space if you can overlook these issues.
63db0988dbea356aa39ee497,8180377375,NOT SPECIFIED,64566557,1675299218905,02/02/2023 00:53:28 CST,daniel's little bear hot tub hideaway,en_us,83,got there on tuesday for a 14 nights stay 1-24-23 and left on 1-30-23,Left early when Teri fell in the snow & broke her ankle.,HR_REVIEWTEXT,"Left early when Teri fell in the snow & broke her ankle. We left to get her home in Baton Rouge, La."
63dac6caed844070c51022eb,8180297956,NOT SPECIFIED,29626456,1675282147135,01/02/2023 20:08:42 CST,welcome to arrow ridge lodge,en_us,83,review,"However, every single one of my guests fell down the steps.",HR_REVIEWTEXT,"It was all great. However, every single one of my guests fell down the steps. They were way too shallow and slippery. Other than that, we had a blast."
63d98d1bde9ba87ef6b0d5e3,8179940598,NOT SPECIFIED,44358088,1675201830192,31/01/2023 21:50:19 CST,"* home, sweet home *",en_us,83,2 month stay after birth of grandson,"which worked fantastic for my blind dog and my husband, who dislocated his ankle and broke his fibula shortly after arriving in Missoula",HR_REVIEWTEXT,"This property was clean and well-stocked. Since we were staying for two months, I assumed I would need to replenish the paper products myself. I was wrong - there was plenty of TP and paper towels for our entire stay! The kitchen was also well stocked. There were even a few of my favorite Pampered Chef tools available, much to my delight!

It was mainly my husband and I who stayed here but the other rooms were used off-and-on by our adult children and grandkids. All the beds were very comfortable, and we were happy to use the portable playpen for the new baby and the toys and books for the 3-year-old.

There was no carpet and no stairs - which worked fantastic for my blind dog and my husband, who dislocated his ankle and broke his fibula shortly after arriving in Missoula. So if you are looking for an easy-to-maneuver house, this one will work great! :-)

The only suggestions for improvement is that the couch, although a perfect fit for the living room, definitely should be updated (owner said this is planned for spring), and the neighbors, while friendly, did not shovel the driveway as planned every time it snowed. In Missoula, snow tends to melt on the driveway within a couple of days anyway, but with my husband in a boot and on a scooter, he was not able to shovel the driveway himself so sometimes it was snow-packed for a few days.

Communication with the owner was pleasant and quick. She even left Griz onesies as a present for our new grandson - very thoughtful! We will stay here again!"
63dd49f83860685b71aecba3,8181026905,NOT SPECIFIED,19406177,1675446801306,03/02/2023 17:52:56 CST,"charming villa, across the street from the beach with view of the sierra madres",en_ca,83,disappointing vacation,"We arrived at the property to learn that the washing machine was broken, (it was fixed a few days later), that the house was only about 15 feet from a very busy highway with speed bumps close by resulting in screeching trucks and vehicles all day and night.",HR_REVIEWTEXT,"We arrived at the property to learn that the washing machine was broken, (it was fixed a few days later), that the house was only about 15 feet from a very busy highway with speed bumps close by resulting in screeching trucks and vehicles all day and night. The pool is described as chilly…it was freezing and mostly in the shade as was the lovely courtyard. We swam in it only twice. The open areas in the main floor bedroom bathroom and on staircase allowed animals into the main living area. The host resolved this by having the maintenance man affix a lock on the door leading to the upstairs bedrooms but nothing was done about the bathroom. Animals still got in. The host also purchased some fresh towels and coffee mugs during our stay. Kitchen is fairly well stocked but many pot lids were broken and utensils needed replacing. We felt that the house was overpriced at 4500 Canadian dollars for 3 weeks. We will not be staying here again."
63ceb9472a33d2562884c032,8176482254,NOT SPECIFIED,72396343,1674492324609,22/01/2023 22:33:17 CST,dog-friendly mountain home w/private hot tub - 6 mins to lifts & downtown,en_us,83,disappointing,No one from our group had been bleeding and when we sprayed it with cleaner the blood turned orange like the comforter had not been washed at all.,HR_REVIEWTEXT,"I hate leaving negative reviews but hopefully an honest review will help others considering this property. 

For starters, when we flipped one of the comforters around we found blood all over the backside. No one from our group had been bleeding and when we sprayed it with cleaner the blood turned orange like the comforter hadn't been washed at all. 

It doesn't seem like whoever runs this property has actually stayed here. The mattresses are all so uncomfortable my parents rented a separate place to stay in so they could get some sleep. There weren't enough towels for eight people. There wasn't enough room for our family (8 people) to sit together in the living room. Multiple outlets don't work. Neither of the coffee makers work.

My sister called the property management company and they brought more towels and a new coffee maker. However, they never responded to my message when I sent them a photo of the bloody comforter and listed other concerns. 

My family drove nine hours to stay here and we all couldn't wait to leave. Not how you want to spend a family vacation. 

To end on a positive note: The cabin had a lot of space, the location is great and the hot tub was nice. They also sent a crew to clear the deck and stairs of snow."
63d53d3988d9ef2d1dc96abb,8178589472,NOT SPECIFIED,68429717,1674919240814,28/01/2023 15:20:25 CST,fort lauderdale oasis with private pool and boat dock,en_us,83,no heat,I fell and hurt my knee.,HR_REVIEWTEXT,"Ft Lauderdale had unseasonably cold weather the weekend we were there. 
The heater did not go on. Host informed us by email that a mechanic could not come and we had no choice but to leave 
that same evening. The house was freezing. We wore our winter coats the entire time I was trying to contact VRBO and the host 
The laundry room has an unmarked step down at the edge of the washer dryer. I fell and hurt my knee. I did not use the machines after that. The sliding doors are very old and difficult to open. The outdoor area had debris. All in all unpleasant experience. I am requesting a refund."
63dab5575689dc695823a2ba,8180273275,NOT SPECIFIED,76301237,1675277684497,01/02/2023 18:54:15 CST,private 3 bd/2.5 ba close to downtown & medical district,en_us,83,stay cut short poor accomodations-hazard conditions,One of our friends slipped and fell and hit his head.,HR_REVIEWTEXT,"The property is not set up for six people. The living room has one small sofa- and the only TV in the house is in the living room. The kitchen has chairs that are way too low for the height of the bar. We had to buy coffee cups- there were only 4- There weren't enough towels for 6 people- nor enough pots/pans to cook (what's there is seen better days). The check in instructions in the VRBO sent 3 days prior were wrong. The revised one was sent while we were flying so of course we didn't see them. The condo # on our reservation (1212) was wrong. We were in 1210- All of these issues I found out by trying to enter the wrong door. The guest in 1212 was very irate and slammed the door in our faces. The floors in 1210 were a danger hazard- the transitions between the tile and the laminate were poorly installed and uneven. Between the kitchen tile and the laminate, large portions of the transitions have come unglued. One of our friends slipped and fell and hit his head. There are other areas in the upstairs and downstairs bedroom where the laminate floor is also uneven. After that incident which we contacted the owner we decided to cut our stay short and leave two days early. She acted suspicious so I sent her a photo of the area were our guest tripped. She disingenuously told us to go see a doctor and she would reimburse us, yet refused to credit us for the two days. Overall, it was the worst experience ever!"
63dfeef4282dd530cb0e0c28,8181855649,NOT SPECIFIED,72935226,1675620094603,05/02/2023 18:01:05 CST,"charming downtown home, close to everything!",en_us,83,no communication,I fell on a broken kitchen chair and bumped my head as well as other family members.,HR_REVIEWTEXT,"Walked in the place and was surprised that this home had only 4 bedroom, the extra bedroom was the 4th room not the 5th. The Living-room isn’t large enough for 5 people. There were broken items in the home and when I attempted to call to communicate Justin did not answers Justin only answered when I first arrived and when I left. Steps were not salted and had ice where I slipped multiple times. I fell on a broken kitchen chair and bumped my head as well as other family members. Don’t stay here as the practices are unfair."
63deaeaecea55c43e2eb7c8d,8181434593,NOT SPECIFIED,83925349,1675538114233,04/02/2023 19:14:54 CST,casita del sol ~ peaceful 2 story cottage retreat,en_us,83,read description carefully!,"My wife needs hip replacement and she was using the outside (regular) steps, since the inside stairs were impossible, but it was dark and the outside stairs were covered in dew and mold, she slipped and fell.",HR_REVIEWTEXT,"To use the bathroom or kitchen you must climb a spiral staircase. Yes, it was disclosed, but I missed it. It was VERY inconvenient to live with. Especially at night. My wife needs hip replacement and she was using the outside (regular) steps, since the inside stairs were impossible, but it was dark and the outside stairs were covered in dew and mold, she slipped and fell. We left early. You have been warned."
