"Topic = ""H&S VRBO Model - REF"">>Topic = ""Electrical - Loose or exposed wiring"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Electrical - Loose or exposed wiring
Sentiment Filter: All sentences
Matched: 32 sentences
"Electrical - Loose or exposed wiring Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Electrical - Loose or exposed wiring""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Electrical - Loose or exposed wiring""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63dacae9e2a8ba78413fabbf,8180299034,NOT SPECIFIED,89295411,1675283188873,01/02/2023 20:26:17 CST,radiant oasis | pool & dock | ace location,en_us,83,host vrbo had poor communications.,"We immediately took photos of all damages and reported them, along with an exposed wire that hung out of the sliding glass door frame.",HR_REVIEWTEXT,"It appeared as someone attempted a breaking as we tried to access the home. Door juggled and door framing only had one nail in it by the ceiling. We immediately took photos of all damages and reported them, along with an exposed wire that hung out of the sliding glass door frame. We were told someone would complete a home inspection the next day at 11 am. We stayed until 2:30 and until this day no one has followed up regarding outlr poor experience. The home does offer a beautiful sunrise if you enjoy that. We had to take our personal items from and to the home when temporarily leaving due to unsure how secure the front door was. My fiance got in using a credit card when he tested it prior to temporarily leaving. It destroyed the card of course.... Have photos to submit but there is not an option. This includes the beautiful sunrise Sunday morning."
63ded4a3ee4ffc5ff56fda62,8181480677,NOT SPECIFIED,53627170,1675547858264,04/02/2023 21:56:50 CST,"ski-in/ski-out rustic condo w/ shared pool, shared hot tub, and gas fireplace!",en_us,83,"unsafe property, unreliable company, good location","The unit we stayed in was unsafe and we called and texted Vacasa, but no “local team” ever came out to fix the exposed wiring and electrical issues.",HR_REVIEWTEXT,"The unit we stayed in was unsafe and we called and texted Vacasa, but no “local team” ever came out to fix the exposed wiring and electrical issues. Without an alternative, we stayed in the unit and had to be extra cautious with our kids and how we used the electricity. We were lucky that no one was injured. Prior to traveling we reached out regarding previous issues raised in recent reviews, we were assured that items were fixed, but things such as the king bed still had two large divots. False advertising (no working fireplace for heat), broken/smashed small and large appliances (we took pictures and sent the to Vacasa), poor customer service (unresponsive and offshore call center), broken items crammed in closets) all made for a poor rental experience. The Tyra condo HOA, Vail Resorts, the town of Breckenridge, Summit County, and the State of Colorado should consider investigating Vacasa and possibly VRBO for potential criminal safety and false advertising violations. Recommend staying away from Vacasa rentals, and potentially any property that they have a unit in such as Tyra since unsafe electrical conditions could lead to a fire within the whole building. We rented a wonderful unit at Tyra last year, great experience, great owner and service - but knowing that this unsafe unit is now in the Tyra complex makes us feel uncomfortable about staying at any Tyra unit again."
63d9861a04ef9034927ea632,8179938842,NOT SPECIFIED,75752555,1675200099472,31/01/2023 21:20:23 CST,"direct ocean view, newly renovated, fourth floor, beach service included- we405",en_us,83,amazing veiw,The power cords had been removed by the owner that did get back with us to say they had been damaged.,HR_REVIEWTEXT,Wonderful beach side condo. The only thing that was disappointing was the two assumed recliners didn't recline. The power cords had been removed by the owner that did get back with us to say they had been damaged.
63d912a6b230697ee8c65f03,8179787652,NOT SPECIFIED,40027715,1675170479704,31/01/2023 12:59:12 CST,charming 2 bedroom close to wimberley square with hot tub and fire pit!,en_us,83,annual patriots & heroes hunt for purple 💜 vets,"Disappointed road was very bad unless you have a truck All trim needs painting inside Too many remotes ,no instructions or station listing Towel holder was off the wall and in a basket Electrical wall plates broken ,safety hazard Lighting very dimm No House Number on House Blinds missing in guest bedroom Kitchen Fawcett sprayer cord is stretched out and needs adjusting or replace Washer dryer units rusty 1 Porch light burned out in front Guest Log book ,last date entry August 2020 Stayed in Wimberley last 4 years for this event ,older and different styles but always had a better feel This has a Big Corporate Feel which is All about Profit ,cutting corners and deligating daily operations without oversight.",HR_REVIEWTEXT,"Disappointed road was very bad unless you have a truck
All trim needs painting inside
Too many remotes ,no instructions or station listing
Towel holder was off the wall and in a basket
Electrical wall plates broken ,safety hazard
Lighting very dimm
No House Number on House
Blinds missing in guest bedroom 
Kitchen Fawcett sprayer cord is stretched out and needs adjusting or replace
Washer dryer units rusty 
1 Porch light burned out in front
Guest Log book ,last date entry August 2020
Stayed in Wimberley last 4 years for this event ,older and different styles but always had a better feel
This has a Big Corporate Feel
which is All about Profit ,cutting corners and deligating daily operations without oversight. I waited to respond to let me think it all over ,this is my opinion with the input of my wife and Sandy.Those are a lot of minor to does that should have been corrected long before our stay ,That's how I/we came to our conclusion ..."
63dabd132218f85ee7cfd07f,8180275447,NOT SPECIFIED,34935271,1675279646631,01/02/2023 19:27:15 CST,ocean view condo w/ shared pool & large balcony - steps to the beach!,en_ca,83,"accurate to the listing, but needs work",cable boxes simply hanging by their cords,HR_REVIEWTEXT,"The description is accurate as far as the unit and what is in it. But it needs a full tear out and rebuild. Patio doors don’t close, cable boxes simply hanging by their cords. Only one tv remote for the four units in the building, we were only two people using one bedroom, but still a pain. Communicated with someone at the of a text line (always someone different) and they sent a note to a local rep, who responded, but never showed up with remotes. 
Everything worked, but the sofa was so old that we sank to the frame, so moved patio chairs inside. This wasn’t our first time in Casa, and friends are still there in another unit, with newer decor and furniture that can be used. 
I just cannot recommend this unit, until it has the doors fixed, the floors levelled and the ducting cleaned, because the patio doors didn’t seal tight we were having to run the furnace, which caused throat irritation to us and our friends when they visited. I have photos if needed."
63dfcb7d54350b589857c8a4,8181801248,NOT SPECIFIED,33572443,1675611045521,05/02/2023 15:30:05 CST,custom luxury bay view 10th floor condo w/private wifi,en_ca,83,ixtapa never disappoints,it had a hole in the ceiling with wires dangling from it.,HR_REVIEWTEXT,Our condo was lovely. May we offer these suggestions? Have the property manager check it before guests arrive. We had several issues. For a week we had no access to tv. The cable had been removed from the back of the unit? Our shower didn’t have a light; it had a hole in the ceiling with wires dangling from it. Most certainly a safety issue.
63da9c16e5673a7b5362a38a,8180244301,NOT SPECIFIED,37748889,1675271267981,01/02/2023 17:06:30 CST,charming home away from home! steps from the ocean - enjoy bella breeze!,en_us,83,it was a disaster! fire hazard,The electrical system is definitely a fire hazard!,HR_REVIEWTEXT,"Where to begin? When we first arrived in our room the things waiting for us to find were so upsetting that we would not recommend this rental. When we first arrived, I immediately notice how filthy the floor was, there was not even a smell of cleaning products to indicate it had been cleaned after the previous guests. The floor was filthy, and we ended up cleaning it ourselves. We rented this place for a two week stay. The condition of the rooms and its appliances were deplorable! The wash rags where stained black from obvious use as cleaning rags. We had to consistently ask for hand towels and wash clothes because there were not any, or they were dirty. Every touchable wall and molding were covered with grime and dirt build up. The room had constant proof of lack of upkeep and not being cleaned between guests. The windowsills had visible round rust spots and jagged edges. Several pieces of furniture had questionable white gunky substances that words couldn't describe what it even was. The sofas had spots on them of a questionable nature. One of the bar chairs were broken which wasn't noticed until we sat in the chair. The dishwasher, the first time we opened it had a mold smell and evidence of old washed food particles not removed at any point recently. The first time actually running the dishwasher had raw sewage back up into the food disposal. We requested that a plumber be sent out to fix it and the leaking washing machine that every time it ran leaked water on the floor that we were forced to clean up ourselves. The plumber said he could not fix the disposal and that it needed to be replaced, which was not installed while we were there. The electrician and plumber had been there on several occasions during our stay for one problem or another and we had to stay there when they would come out. Ruining our vacation! We stayed in constant contact with Robin addressing these issues, but it gets worse from here. The electric outlets in the kitchen were popping sparks and led to us having to plug the coffee maker and the toaster oven in the den on the floor. The dryer was so loud and not to mention dirty inside that you couldn't even hear a person talking. We did not have hot water in the shower or the sink in the kitchen for the duration of our stay. The pictures showing this rental are not what you will receive if you book here. We ended up having to move out on the seventh day because of so many electrical and plumbing issues with no quick resolve to be seen. We ended up having to book a more expensive place because this condo was not livable, nor having to constantly spend our afternoons waiting on service repairs. Renter beware this place truly needs to be gutted. All of the appliances are in disrepair. I am not sure who wrote the other three reviews, but they did not stay in this condo. It is a fire hazard and I really feel this is the most concerning of all the issues. The electrical system is definitely a fire hazard! To the point we could not sleep being concerned about it catching on fire. The list of things wrong with this condo are very long. No one should stay here."
63e2b20115584e6459e20976,8182739724,NOT SPECIFIED,89540917,1675801185725,07/02/2023 20:18:07 CST,"second-story condo with balcony, mountain view, & washer/dryer - close to slopes",en_us,83,not as expected,the main bathroom had no cover on the lights and exposed wires,HR_REVIEWTEXT,"The good:
1) ease of parking
2) plenty of dishes (though I would have preferred some drinkware that wasn't plastic)
3) there were sufficient towels for the four of us
4) The wifi seemed to work fine as did the oven and stove
5) I appreciated the communication before our arrival with codes, etc for ease-of-check-in. 

The bad: 
1) Fireplace is inoperable (not disclosed)
2) Only loud space heaters
3) Shuttle stop closed despite showing on the Angel Fire map (not disclosed)
4) No storage for clothing or guest groceries
5) Poor condition overall. The chairs had stains, the ceiling was peeling away in the bathroom, and the main bathroom had no cover on the lights and exposed wires. The floors had large gaps between the floorboards, the refrigerator can't open all the way because it's crammed into a corner, and the door in the bathroom hits the toilet every time you try to open it. The bedding on the beds isn't as fresh or clean looking as the photos. There were stains on the bedspread, there was a spider in the water reservoir of the coffee maker (eww!), there were crumbs or lint or something on the living room carpet, and there were dirty dishes in the dishwasher. 
6) The dishwasher reeked of cigarette smoke.

I reached out to Vacasa (mgmt company) multiple times to let them know and received no response or accountability regarding our experience. 
I would not recommend renting from a rental managed by Vacasa or this unit in particular."
63db2155dbea356aa3b07c16,8180400109,NOT SPECIFIED,54911444,1675305332879,02/02/2023 02:35:01 CST,lakeside retreat with panoramic views like no other,en_us,83,read before booking pleeeeeease!,The plumber did not show up till after 3pm… Thankfully he was able to fix it but he did say the way the lines and wires are in the front of the house was weird and dangerous… also all the beds were SUPER loud and old… this house definitely needs some maintenance and DEEP cleaning!!!,HR_REVIEWTEXT,"Let me just start of by saying that from booking I understood this property was old and not updated by all means BUT that has Nothing g to do with cleanliness! This house was DIRTY. I am talking cob webs everywhere, food crumbs everywhere, dead bugs all over.. hair from previous renters… linens smelled like body musk, kitchen was dirty and pots and pans and utensils were all dirty… . It was bad. When we arrived and saw this, I immediately called owner and she was very quick to respond but was surprised that the house was dirty. She said she never had this issue and that the last time the house had any guest was a few months ago… and that’s the last time the house had been cleaned. In my opinion and if I was in her shoes and I knew I had guest coming I would have the house cleaned!!!!!!!! I do have to say that the owner did send the cleaning lady to see the house but when she arrived all she said was that she cleaned and did her job and there was nothing else she could do. She offered Lysol for me to spray on the linens….. LOL!!! Then I called the owner and she offered to refund us 2 nights for the dirty house. By the time it was time for bed we noticed there was NO hot water… oh my god. NO hot water in January!!!!! We tried everything and couldn’t fix it… So again called the owner and she said her parents had went to turn the hot water off so the pipes wouldn’t freeze a few months ago.. (she failed to inform us of this before check in) she also said they had put antifreeze in toilets so the water wouldn’t freeze (what in the world???) she said she would call the plumber in the morning… so that night we had no hot water and had to boil some water for the kids to take a bath. The plumber did not show up till after 3pm… 
Thankfully he was able to fix it but he did say the way the lines and wires are in the front of the house was weird and dangerous… also all the beds were SUPER loud and old… this house definitely needs some maintenance and DEEP cleaning!!! These are just things a paying guest should not have to worry about. Period. The rest of our stay was just ugh. We had to stick it out because we came from Puerto Rico and my family came from New York and Raleigh and we had no where to go… the only up side was the out side… loved it!!!! The kayaking and the swing was nice! We did enjoy that and the fire pit! The house was awful and could not recommend."
63dd58ee2218f85ee7555a9a,8181045299,NOT SPECIFIED,19394269,1675450657423,03/02/2023 18:56:46 CST,beautiful upgraded village condo just steps to gondola!,en_us,83,mammoth stay,"Also, smoke alarm was just bare wires!",HR_REVIEWTEXT,"Main problem was the pull out sofa had terrible springs!! Needs a decent, modern pull out sleeper for the guest! Also, smoke alarm was just bare wires!"
63e87da289b62f63c71ce6a4,8183297454,NOT SPECIFIED,64579275,1676180908412,12/02/2023 05:48:18 CST,"fit for a king - wanaka holiday home, family friendly in wanaka",en_us,83,good property held back by the little things,There are open holes/outlets with wires sticking out.,HR_REVIEWTEXT,"Summary: Could be a great property but currently not worth the money.

This property had a lot of positives. The location was nice. Good neighborhood. Garage parking. Full washer and dryer. Wall A/C units. Plenty of space. Great views. Host communicated all requirements clearly and in a timely manner.

It also had some issues. Spiderwebs on just about every ceiling, with spiders. I had to kill and clear one above the master bed before we could sleep. The house gives off an “unfinished” vibe. There are open holes/outlets with wires sticking out. Like there used to be a tv or sound system wired, but it’s a lot of wires. One of the water faucets, the top came off if you pulled on it to turn on the water. All of this added up to a very cheap feeling for the house and I felt not worth the money. I paid $730 NZD/night. 

Also, and this is just more of an oddity, there are so many light switches and either we couldn’t figure them all out or some of them don’t work. Like, more light switches than ever I’ve seen in a house."
