"Topic = ""H&S VRBO Model - REF"">>Topic = ""Injury"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Injury
Sentiment Filter: All sentences
Matched: 57 sentences
"Injury Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Injury""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Injury""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63e7f0dbc47b677b77c3dd77,8183266713,NOT SPECIFIED,45414850,1676144878930,11/02/2023 19:47:39 CST,"casa buena vista, luxury ocean front home",en_us,83,dream vacation,including finding crutches for a member of our party who sprained her ankle!,HR_REVIEWTEXT,"Book this gorgeous property immediately! The outstanding view and thoughtful, stylish design of the house will exceed your expectations. The property managers took care of our every need - including finding crutches for a member of our party who sprained her ankle! The neighborhood is lush and serene. The location is fantastic. Thank you Dawn, Kevin, and Marianna!"
63dd6f20b8dff00b006c4d20,8181058895,NOT SPECIFIED,84050381,1675456297683,03/02/2023 20:31:28 CST,close to downtown & bishop arts! 2 king & office!,en_us,83,"convenient, clean, and quiet",• The leg on the couch was broken.,HR_REVIEWTEXT,"The property for the most part was great! I've listed a few things below that were not up to par:
• The listing said there was a coffee maker but there was no coffee maker.
• The outlets in both bathrooms did not work.
• The door in one of the bathrooms was off the hinge.
• There were not enough blankets for the beds. I would recommend putting extra blankets in the closets for use if guests want extra blankets.
• The leg on the couch was broken.
• There was no WiFi and if there was, there were no clear instructions on how to connect."
63dfbd70d9a0ad15d0e05ad3,8181767573,NOT SPECIFIED,50558942,1675607440438,05/02/2023 14:30:07 CST,luxury 5 single family  with private pool 13 guests - private pool - 2751 bm,en_us,83,perfect location,"The kitchen table has a sharp metal piece on the under side that I cut my leg on twice, we then put a bandaid over the metal.",HR_REVIEWTEXT,"Overall our stay was fine. There were some things that need improvement. The location in proximity to stores and disney world parks is perfect. It is a little farther from the pool area than we usually prefer. This is a very large complex.
They did provide a pack n play and kids dishes which was great. However there is not 1 single pan to be used in the oven. This house has 5 bedrooms with atleast 1 themed for children, children who typically love fries and chicken nuggets, we need a baking pan.
Also, the kitchen table and coffee table are not kid friendly. They are glass with pointy corners.
The kitchen table has a sharp metal piece on the under side that I cut my leg on twice, we then put a bandaid over the metal.
There are lots of dirt and markings over the walls, not a game changer but aesthically displeasing.
There are a few light bulbs that need to be changed. The lights would turn on and then flicker off after 20 minutes. 
The pool table sticks had broken tips.
The most annoying thing about staying here is that there is terrible cell service so wifi is a necessity. Well the wifi did not work for the first 3 days. I was able to contact someone when we left the house but then did not receive the response until the next day due to no service. When the company came to fix it they told us it's known that cell service here is terrible. 
Since we stayed here for our disney vacation I had to get up early to go to Starbucks down the rode 3 mornings in a row to book genie +, this was highly frustrating.
Overall, the house for the price was a bit disappointing but once the wifi was fixed it served its purpose for sleeping there while enjoying the parks. There are a lot of little things that need to taken care of."
63dab32a38e393778661edb2,8180270723,NOT SPECIFIED,73570778,1675277110179,01/02/2023 18:44:58 CST,185mb/s wifi with an amazing pool 3 bed 2.5bath house,en_ca,83,"francisco, the home owner was fantastic. he was extremely helpful. when i fell and broke my wrist he","When I fell and broke my wrist he took me to the clinic, stayed to do the translation for us and only left after we were seen to.",HR_REVIEWTEXT,"He was extremely helpful. When I fell and broke my wrist he took me to the clinic, stayed to do the translation for us and only left after we were seen to. After we got home, he came over and drove us to a mall so that I could get the brace that I need for my wrist. Then he drove us around the area by the house and pointed out the shops, stores etc. He was always available to answer any question we had, When we had a small problem with the hot water, he came over right away to see what was needed, it turned out to be that we needed gas.
The house was as advertised, very nice and clean with lots of the things, dishes, utensils etc. we needed. He had even put a lovely chocolate cake in the fridge for our arrival. I highly recommend this house to anyone interested. It is in an ideal location and close to a lot of stores. When I return to Merida I'll certainly rent this property again.."
63e7b26ff6eccc3df5ccb56d,8183245010,NOT SPECIFIED,70897468,1676128923704,11/02/2023 15:21:19 CST,luxury single-level house in mesa,en_us,83,house not for us!,stools cut into your leg,HR_REVIEWTEXT,"We were pleased with most everything. Because of age we felt there was no comfortable seating. Couch was way too low, stools cut into your leg, the TV was up too high and there were no tables to set a beverage. All minor inconveniences but challenging at our age. We were disappointed with the Tv reception as well. Very expensive for the area as we later learned."
63db0988dbea356aa39ee497,8180377375,NOT SPECIFIED,64566557,1675299218905,02/02/2023 00:53:28 CST,daniel's little bear hot tub hideaway,en_us,83,got there on tuesday for a 14 nights stay 1-24-23 and left on 1-30-23,Left early when Teri fell in the snow & broke her ankle.,HR_REVIEWTEXT,"Left early when Teri fell in the snow & broke her ankle. We left to get her home in Baton Rouge, La."
63dd33657b45214213e52f41,8181000044,NOT SPECIFIED,89171923,1675441130723,03/02/2023 16:16:36 CST,corner lake getaway,en_us,83,last week of january stay,We had to buy toilet paper because what was supplied was so rough that my skin was bleeding by day two!,HR_REVIEWTEXT,"The weather was horrible. There was a 4-5"" snow a few days after we got there. The condo had no ice melt, kitty litter, or sand to put out. There was no shovel and not even a broom. The temperature was in the 20s most of our stay. A few days later, an ice storm hit with about 4"" of ice pellets falling in sheets for about 30 hours. We were completely stranded inside the condo and had nothing but breakfast cereals to eat as we had planned on eating at our daughter's house on another lake or eating out. The garbage truck did not run the whole last week and the bin was so full the lid wouldn't shut when we left. We got so desperate that I used a cookie sheet to clear the steps so we could get out to the sidewalk. The bath linens were worn out, some badly stained, and all faded. The bath rugs had no backing so they slipped out from under our feet daily. Two of us are disabled. One hit the floor while trying to stand from the toilet when the rug her feet was on slid away. I nearly fell twice just trying to step out of the shower, but the floor was even slicker. Rugs are definitely needed with rubber backing. Some previous person had broken the door jamb off the front door that held the chain lock. Someone had tried to repair it with hot glue and a few short nails. I could stick all 4 fingers under the board because it was not repaired correctly. As a result, the chain lock was worthless. The neighbor in unit 67 made so much noise between midnight and 1:00 a.m. that my husband or I was up every night concerned our vehicle or something else was being damaged. We checked the parking lot repeatedly because the noise sounded like it was coming against our walls and/or outside. This unit needs a lot of routine repairs. At least one electrical outlet by the couch did not work. The kitchen sink light is in an open hole in the ceiling. Several places had some type outlet loosely hanging from the walls. The door frames into the kitchen were dirty. We had to buy toilet paper because what was supplied was so rough that my skin was bleeding by day two! The outside especially needs painting as the exposed wood is deteriorating in many places. Frankly, the whole unit needs a lot of basic upkeep. The parking lot is extremely uneven which was very dangerous when covered in ice. Fortunately, the heating was excellent and the beds were okay. We had plenty of hot water. Owner had a lot of spices and, thankfully, a full box of table salt we used on the steps."
63d98d1bde9ba87ef6b0d5e3,8179940598,NOT SPECIFIED,44358088,1675201830192,31/01/2023 21:50:19 CST,"* home, sweet home *",en_us,83,2 month stay after birth of grandson,"which worked fantastic for my blind dog and my husband, who dislocated his ankle and broke his fibula shortly after arriving in Missoula",HR_REVIEWTEXT,"This property was clean and well-stocked. Since we were staying for two months, I assumed I would need to replenish the paper products myself. I was wrong - there was plenty of TP and paper towels for our entire stay! The kitchen was also well stocked. There were even a few of my favorite Pampered Chef tools available, much to my delight!

It was mainly my husband and I who stayed here but the other rooms were used off-and-on by our adult children and grandkids. All the beds were very comfortable, and we were happy to use the portable playpen for the new baby and the toys and books for the 3-year-old.

There was no carpet and no stairs - which worked fantastic for my blind dog and my husband, who dislocated his ankle and broke his fibula shortly after arriving in Missoula. So if you are looking for an easy-to-maneuver house, this one will work great! :-)

The only suggestions for improvement is that the couch, although a perfect fit for the living room, definitely should be updated (owner said this is planned for spring), and the neighbors, while friendly, did not shovel the driveway as planned every time it snowed. In Missoula, snow tends to melt on the driveway within a couple of days anyway, but with my husband in a boot and on a scooter, he was not able to shovel the driveway himself so sometimes it was snow-packed for a few days.

Communication with the owner was pleasant and quick. She even left Griz onesies as a present for our new grandson - very thoughtful! We will stay here again!"
63d6f278a6e75c235663a5b0,8179219671,NOT SPECIFIED,71113911,1675031224218,29/01/2023 22:25:59 CST,"charming, 50's era beach cottage | pet friendly, fenced yard & screened porch",en_us,83,awesome place to stay!,I was recovering from a broken leg,HR_REVIEWTEXT,"We thoroughly enjoyed our two week stay. We went into Savannah, Fort Pulaski, Hilton Head. We rented a golf cart and tooled around the island, great fun. It is only 4 block walk to the beach but I was recovering from a broken leg. We ate several places but we ate twice at AJ’s, North Bar and Hucapoos. The house was great, we loved it, our puppies loved the fenced in yard. We would highly recommend this house."
63e008995d01cb17633c1dd9,8181894238,NOT SPECIFIED,90161432,1675626679722,05/02/2023 19:50:48 CST,toprated! sleeps10 4kingbeds immaculat decor (367),en_us,83,cute and cozy,I fell on the step up to the door which is detached from the house and tripped numerous times on the walkway to the house which has several large cracks .,HR_REVIEWTEXT,This was a good spot for a family of five. Neighbors were friendly. They sent someone to repair a fallen towel bar that a prior guest had toppled. Plenty of dishes. It is an older property though. The front is a bit difficult if you have ambulatory issues. I fell on the step up to the door which is detached from the house and tripped numerous times on the walkway to the house which has several large cracks . My husband stubbed his toe on the same area. Windows don’t close all the way and basement had a definite odor so I could not use it. It does have a ton of space if you can overlook these issues.
63dd49f83860685b71aecba3,8181026905,NOT SPECIFIED,19406177,1675446801306,03/02/2023 17:52:56 CST,"charming villa, across the street from the beach with view of the sierra madres",en_ca,83,disappointing vacation,"We arrived at the property to learn that the washing machine was broken, (it was fixed a few days later), that the house was only about 15 feet from a very busy highway with speed bumps close by resulting in screeching trucks and vehicles all day and night.",HR_REVIEWTEXT,"We arrived at the property to learn that the washing machine was broken, (it was fixed a few days later), that the house was only about 15 feet from a very busy highway with speed bumps close by resulting in screeching trucks and vehicles all day and night. The pool is described as chilly…it was freezing and mostly in the shade as was the lovely courtyard. We swam in it only twice. The open areas in the main floor bedroom bathroom and on staircase allowed animals into the main living area. The host resolved this by having the maintenance man affix a lock on the door leading to the upstairs bedrooms but nothing was done about the bathroom. Animals still got in. The host also purchased some fresh towels and coffee mugs during our stay. Kitchen is fairly well stocked but many pot lids were broken and utensils needed replacing. We felt that the house was overpriced at 4500 Canadian dollars for 3 weeks. We will not be staying here again."
63e0e802350c941a8dbf5151,8182144564,NOT SPECIFIED,72116949,1675683852234,06/02/2023 11:44:02 CST,family sanctuary @ umina bea,en_au,83,great place,I fell over the little desk when I tried to catch it and stop it from falling on my little boy.,HR_REVIEWTEXT,"Property is at a lovely location, surrounded by forest. Beautiful views from all windows. It was very clean when we arrived. The kitchen would benefit from more utensils and mixing bowls. We were washing the dishes in the evening but didn't have enough teaspoons etc to last throughout the day. The fridge stopped working upon our arrival and they brought a mini fridge which was not enough for all our food. The agency was very understanding and supplied the second mini fridge within few hours. The fans in the rooms were very useful as well as AC. Pool was wonderful. The only problem was the sun umbrella which was not sufficiently secured and the wind tipped it over when I opened it. I fell over the little desk when I tried to catch it and stop it from falling on my little boy. But those were minor issues and we were very pleased with our stay overall. My kids had fun and we would gladly visit again."
63dea15ff134a77dd44f0394,8181420701,NOT SPECIFIED,83554542,1675534697078,04/02/2023 18:18:07 CST,"hot toddy cottage - pet friendly, hot tub at 3bd home half mile from heart of banner elk",es_mx,83,todo bien,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto.",HR_REVIEWTEXT,"La barra del baño se cayó al colocar la toalla, por todo lo demás nos gusto. Gracias."
63d7a5ac3257de0f55a12908,8179380978,NOT SPECIFIED,31432214,1675082850205,30/01/2023 11:10:36 CST,million dollar panoramic views! huge decks and  pool!,en_us,83,for the price we expected perfection.,Uncovered metal leftovers of buttons cut into your legs when you sat on the couch.,HR_REVIEWTEXT,"I will start out by saying that the property was clean. I appreciate that.
The security was dismal. Our separate poolside flop house( for which we spent 1/3 of the price)did not lock and the door screen blew in the wind. If we left the glass door open to the breeze a cat came in through the screen! One panel in the outside shower ( our only shower in the cabana bedroom)was broken so you were naked to the island. We had to figure out how to make the water warm. 
There were six of us but 5 beach chairs. The snorkeling equipment was too old and not effective. No hand towels or washcloths and only one dish towel. We could not wash towels and reuse as the dryer was broken the whole time! We had to haul gallons of water because the manager told us not to drink the filtered? water. There are no deadbolts as advertised. 
The manager and his girlfriend stayed under the main house which made us worried about being noisy at all. 
The furniture in the main house was quite shabby. Uncovered metal leftovers of buttons cut into your legs when you sat on the couch. Honestly? It would have been an adventuresome fun rental if we paid half the price. We felt taken."
63e020bc2ac8cd05c5ab5ec3,8181922125,NOT SPECIFIED,70441973,1675632838448,05/02/2023 21:33:47 CST,"loggers run 17 - snowshoe - ski in ski out private hot tub overlooking slope, garage",en_us,83,horrible - dirty and unsafe,my son fell down the stairs,HR_REVIEWTEXT,"We arrived to dirty dishes in the sink, dirty dishes in the dishwasher, a sink drain full of rotten food, and the garbage disposal smelled horrible. The beds had dirty sheets on them; we had TO WASH THE LINENS before we could sleep! Dirty bathrooms with hair and dirt in the sinks and shower. The shower was full of mold and did not drain. Floors were unclean; if you walked around without socks, your feet were black. The counters and floors are full of dried and nasty food and dog hair. Dirty dishes in the cabinets and old food that was dried. The property is unsafe; the baseboards are so bowed from the walls you trip. The stair railing is broken, and my son fell down the stairs. The smoke detector has not been checked since August 2012, and the attic door does not close bad cold drafts. The linens are dirty, towels provided are the tiny and towels from Walmart that still had ""inspection"" stickers on them and would not even fit around my 12-year-old. The bathroom floors have mold and a thick layer of nasty hair and dirt around the sides. If you try to contact the property management company, the voicemail is full. When they finally emailed us on day 3, they did not provide a refund for the trip. The house is in a good location, but the house is so nasty and in disrepair, I WOULD NOT STAY HERE!"
63dab5575689dc695823a2ba,8180273275,NOT SPECIFIED,76301237,1675277684497,01/02/2023 18:54:15 CST,private 3 bd/2.5 ba close to downtown & medical district,en_us,83,stay cut short poor accomodations-hazard conditions,One of our friends slipped and fell and hit his head.,HR_REVIEWTEXT,"The property is not set up for six people. The living room has one small sofa- and the only TV in the house is in the living room. The kitchen has chairs that are way too low for the height of the bar. We had to buy coffee cups- there were only 4- There weren't enough towels for 6 people- nor enough pots/pans to cook (what's there is seen better days). The check in instructions in the VRBO sent 3 days prior were wrong. The revised one was sent while we were flying so of course we didn't see them. The condo # on our reservation (1212) was wrong. We were in 1210- All of these issues I found out by trying to enter the wrong door. The guest in 1212 was very irate and slammed the door in our faces. The floors in 1210 were a danger hazard- the transitions between the tile and the laminate were poorly installed and uneven. Between the kitchen tile and the laminate, large portions of the transitions have come unglued. One of our friends slipped and fell and hit his head. There are other areas in the upstairs and downstairs bedroom where the laminate floor is also uneven. After that incident which we contacted the owner we decided to cut our stay short and leave two days early. She acted suspicious so I sent her a photo of the area were our guest tripped. She disingenuously told us to go see a doctor and she would reimburse us, yet refused to credit us for the two days. Overall, it was the worst experience ever!"
63deaeaecea55c43e2eb7c8d,8181434593,NOT SPECIFIED,83925349,1675538114233,04/02/2023 19:14:54 CST,casita del sol ~ peaceful 2 story cottage retreat,en_us,83,read description carefully!,"My wife needs hip replacement and she was using the outside (regular) steps, since the inside stairs were impossible, but it was dark and the outside stairs were covered in dew and mold, she slipped and fell.",HR_REVIEWTEXT,"To use the bathroom or kitchen you must climb a spiral staircase. Yes, it was disclosed, but I missed it. It was VERY inconvenient to live with. Especially at night. My wife needs hip replacement and she was using the outside (regular) steps, since the inside stairs were impossible, but it was dark and the outside stairs were covered in dew and mold, she slipped and fell. We left early. You have been warned."
63e84fcb237d6f00badc3012,8183289201,NOT SPECIFIED,89983725,1676169224522,12/02/2023 02:32:43 CST,lovely 3-bedroom unit,en_us,83,*** beware *** do not rent this place (host is a scammer and lier,He fell from the stairs going downstairs in the basement.,HR_REVIEWTEXT,I rented this place for 4 nights for myself and family. What a mistake it was. We reached to this house around 2am. Rental itself looked ok from the outside. Surround it though was very questionable. Didn’t look like a good area. We walked in the place. I was checking things out when I heard my 4 year old screaming. He fell from the stairs going downstairs in the basement. There is a 5in wooden platform at the bottom of the stairs. Which is ridiculous. My son hit his head on the wall and scraped up his leg and arm. The stairs didn’t even have a railing. When I called the owner (host) and informed them what happened. They basically said sorry and fuck off. We left immediately after only checking the house for 5mins. Vrbo was no help either on our complain or money. My daughter also slipped on the same stairs. But luckily she didn’t get hurt. I also stepped on black ice rushing my injured son to the car. The snow and ice was not cleaned. Owner (host) kept our $800 when we didn’t stay there at all.
63e3844d9e32b94621319a02,8183030182,NOT SPECIFIED,24035274,1675854936474,08/02/2023 11:15:25 CST,a villa to celebrate time with friends and family!!!,en_us,83,large house with outstanding views,The walk around outside to the downstairs bedroom needs to be repaired as the hand wire to hold onto is broken.,HR_REVIEWTEXT,"This house was great for our family and friends, with plenty of room to spread out. The views from the deck are phenomenal! The kitchen and bathrooms were well stocked. The owner and host were both great to work with! There are a few things that should be done to the property to make it 5 stars. There was no way to secure the house. The side door was swelled and could not be closed and locked. The house is remote enough that we did not worry about it too much. The wifi did not work if you got very far away from the modem. You could not use it at all outside or in the downstairs bedrooms. A few inexpensive wifi extenders would do the trick. The house is showing some age and is in need of some maintenance. Small thing but they add up. The deck is showing age with rusted screws and sections of the flooring are rotting. The walk around outside to the downstairs bedroom needs to be repaired as the hand wire to hold onto is broken. The microwave display did not work, so you had to guess on the setting. Old junk sitting outside behind the lower deck. Just a bunch of those types of things being taken care of would easily bump this to a five-star home. Overall we loved it though!"
