"Topic = ""H&S VRBO Model - REF"">>Topic = ""Electrical - Faulty Equipment"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Electrical - Faulty Equipment
Sentiment Filter: All sentences
Matched: 29 sentences
"Electrical - Faulty Equipment Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Electrical - Faulty Equipment""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Electrical - Faulty Equipment""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63ce7f803bc2cb29efed4eb6,8176402034,NOT SPECIFIED,78422352,1674477468929,23/01/2023 12:37:19 CST,family studio next to hyde park,es_es,83,madre mía!,"Llegamos en enero y los dos radiadores no funcionan, en la zona diminuta de cocina ni un enchufe para microondas hay que moverlo y enchufarlo en otro lugar, solo 1 sartén ni una cazuela para cocinar.",HR_REVIEWTEXT,"Llegamos en enero y los dos radiadores no funcionan, en la zona diminuta de cocina ni un enchufe para microondas hay que moverlo y enchufarlo en otro lugar, solo 1 sartén ni una cazuela para cocinar.
La taza de wc suelta por completo un auténtico despropósito.
Baño y lavabo diminuto.
Lo bueno la ubicación"
63d566eddfb192163bbc9dbd,8178660561,NOT SPECIFIED,45769389,1674929925334,28/01/2023 18:18:21 CST,2 bedroom - 1-1/2 bath - downtown ocean view - brand new - walk to all downtown,en_us,83,kona getaway,The electrical outlet in the downstairs bathroom is loose and fell out of the wall.,HR_REVIEWTEXT,We really enjoyed the condo. Two concerns. The cold water in the kitchen sink doesn’t work at all. No water comes out. The electrical outlet in the downstairs bathroom is loose and fell out of the wall.
63da9c16e5673a7b5362a38a,8180244301,NOT SPECIFIED,37748889,1675271267981,01/02/2023 17:06:30 CST,charming home away from home! steps from the ocean - enjoy bella breeze!,en_us,83,it was a disaster! fire hazard,The electrical system is definitely a fire hazard!,HR_REVIEWTEXT,"Where to begin? When we first arrived in our room the things waiting for us to find were so upsetting that we would not recommend this rental. When we first arrived, I immediately notice how filthy the floor was, there was not even a smell of cleaning products to indicate it had been cleaned after the previous guests. The floor was filthy, and we ended up cleaning it ourselves. We rented this place for a two week stay. The condition of the rooms and its appliances were deplorable! The wash rags where stained black from obvious use as cleaning rags. We had to consistently ask for hand towels and wash clothes because there were not any, or they were dirty. Every touchable wall and molding were covered with grime and dirt build up. The room had constant proof of lack of upkeep and not being cleaned between guests. The windowsills had visible round rust spots and jagged edges. Several pieces of furniture had questionable white gunky substances that words couldn't describe what it even was. The sofas had spots on them of a questionable nature. One of the bar chairs were broken which wasn't noticed until we sat in the chair. The dishwasher, the first time we opened it had a mold smell and evidence of old washed food particles not removed at any point recently. The first time actually running the dishwasher had raw sewage back up into the food disposal. We requested that a plumber be sent out to fix it and the leaking washing machine that every time it ran leaked water on the floor that we were forced to clean up ourselves. The plumber said he could not fix the disposal and that it needed to be replaced, which was not installed while we were there. The electrician and plumber had been there on several occasions during our stay for one problem or another and we had to stay there when they would come out. Ruining our vacation! We stayed in constant contact with Robin addressing these issues, but it gets worse from here. The electric outlets in the kitchen were popping sparks and led to us having to plug the coffee maker and the toaster oven in the den on the floor. The dryer was so loud and not to mention dirty inside that you couldn't even hear a person talking. We did not have hot water in the shower or the sink in the kitchen for the duration of our stay. The pictures showing this rental are not what you will receive if you book here. We ended up having to move out on the seventh day because of so many electrical and plumbing issues with no quick resolve to be seen. We ended up having to book a more expensive place because this condo was not livable, nor having to constantly spend our afternoons waiting on service repairs. Renter beware this place truly needs to be gutted. All of the appliances are in disrepair. I am not sure who wrote the other three reviews, but they did not stay in this condo. It is a fire hazard and I really feel this is the most concerning of all the issues. The electrical system is definitely a fire hazard! To the point we could not sleep being concerned about it catching on fire. The list of things wrong with this condo are very long. No one should stay here."
63d00b3b5e984b662a362ba9,8176954038,NOT SPECIFIED,75189979,1674578761001,24/01/2023 16:45:46 CST,"luxurious villa, stunning gardens, sea view, separate annex, equestrian area",en_gb,83,not what we were hoping for,This property overall was a bit of a disappointment because we were told that the original house we had booked had water or electricity damage so we had chose another.,HR_REVIEWTEXT,"This property overall was a bit of a disappointment because we were told that the original house we had booked had water or electricity damage so we had chose another. This house is very eccentric indeed and quite outdated which made it feel quite dusty and grimy. We will not be dealing with Algarve Vacations in future. It was ridiculous that we had to pay extra to use a baby cot and high chair (after we were made to change houses!). In addition, 130 euros of our deposit was not returned for some coffee stains on sheets that apparently wouldn't come out in the wash. We have no way of knowing if they tried and no way of disputing it to try to get the money back."
63de51b1f4b1f35d9119e64b,8181321137,NOT SPECIFIED,48455020,1675514300249,04/02/2023 12:38:09 CST,cozy 1-bedroom apartment in the historical center of copenhagen close to tivoli,de_de,83,"super, aber!",Der Fernseher funktionierte nicht.,HR_REVIEWTEXT,"Die Lage ist perfekt. Allerdings muss man wissen, dass die Wohnung im Hinterhof liegt, sonst versucht man, wie wir, im Vorderhaus reguläre Mieter aus der Wohnung zu verscheuchen. Wenn man am Leben der Anderen interessiert ist, kommt man von allen Seiten lautstark voll auf seine Kosten. Die Heizung im Schlafzimmer funktioniert nicht. Dafür aber der bereitgestellte Heizlüfter, für den es keine Anleitung gibt. So war es entweder bullig warm oder bullig warm. Nackt schlafen im Winter...? Warum nicht?! Das Sofa im Wohnzimmer vollkommen zerstört, zerfetzt und durchgesessen. Der Fernseher funktionierte nicht. Im Bad roch es ein bisschen unangenehm aus dem Abfluss und der Fön war kaputt. Im Schlafzimmer war der Kabelanschluss für die Deckenlampe mit Kreppklebeband fixiert. Vermutlich dänisches Design. Das Bett war absolut durchgelegen, aber man konnte erstaunlich gut darin schlafen. Das klingt in der Summe bestimmt eher negativ, aber da wir ständig unterwegs waren, fiel das alles nicht ins Gewicht. Nochmal jedoch sicher nicht."
63de51b1f4b1f35d9119e64b,8181321138,NOT SPECIFIED,48455020,1675514300249,04/02/2023 12:38:09 CST,cozy 1-bedroom apartment in the historical center of copenhagen close to tivoli,de_de,83,"super, aber!",Im Bad roch es ein bisschen unangenehm aus dem Abfluss und der Fön war kaputt.,HR_REVIEWTEXT,"Die Lage ist perfekt. Allerdings muss man wissen, dass die Wohnung im Hinterhof liegt, sonst versucht man, wie wir, im Vorderhaus reguläre Mieter aus der Wohnung zu verscheuchen. Wenn man am Leben der Anderen interessiert ist, kommt man von allen Seiten lautstark voll auf seine Kosten. Die Heizung im Schlafzimmer funktioniert nicht. Dafür aber der bereitgestellte Heizlüfter, für den es keine Anleitung gibt. So war es entweder bullig warm oder bullig warm. Nackt schlafen im Winter...? Warum nicht?! Das Sofa im Wohnzimmer vollkommen zerstört, zerfetzt und durchgesessen. Der Fernseher funktionierte nicht. Im Bad roch es ein bisschen unangenehm aus dem Abfluss und der Fön war kaputt. Im Schlafzimmer war der Kabelanschluss für die Deckenlampe mit Kreppklebeband fixiert. Vermutlich dänisches Design. Das Bett war absolut durchgelegen, aber man konnte erstaunlich gut darin schlafen. Das klingt in der Summe bestimmt eher negativ, aber da wir ständig unterwegs waren, fiel das alles nicht ins Gewicht. Nochmal jedoch sicher nicht."
63d1ce303ca54f4daf0a1d6d,8177522721,NOT SPECIFIED,27133954,1674694220597,26/01/2023 00:49:52 CST,"great location, spectacular oceanfront condo, newly reduced fall/winter  rates!",en_us,83,amazing ocean-front view from spacious balcony,Microwave control buttons for lights/fan were loose and hard to operate.,HR_REVIEWTEXT,"This is an older condo with older furniture and amenities but nicely kept. We enjoyed our 10 day stay. Fish Market across the street with fresh caught fish daily. Food truck court just down the street was fun. Other small eateries and coffee shops within walking distance. Grass area with beach chairs/lounges with the waves pounding the wall in front of you. The unit's location to beachfront is hard to beat.
However, here are some observations about the condo. 
The photographer did an amazing job of making the unit look twice the size it actually is. 
Balcony and living areas are comfortable and spacious compared to the rest of the unit.
Bathroom area with shower is small but adequate for two people, not more. 
Kitchen is very small but has a full size range and microwave. No oven, but we didn't go there to make Thanksgiving dinner! Small toaster oven is provided but would not fit even a small pizza. Cooking utensils were minimal. Not many drinking glasses, especially plastic ones for the beach.
Bedroom featured a king-size captain's bed that filled the room. If you are shorter than 6 feet tall or have trouble climbing and jumping you might have trouble getting into the bed. My wife is 5 feet tall and I had to pull her into bed each night. It is comfortable once you are in it, but hard to get into. Very little room to move around the bed. We had to move a couple of items out of the room to make it easier to get around the bed. Closet is adequate size with hangers and shelves, and the captain's bed has large drawers that pull out for storing items, but they are hard to access because of how close the bed is to the walls.
Laundry facilities were easy to use and located on all levels except the first level.
Getting to the small beach in front of the break wall was difficult due to damaged stairways on both ends of the property. The damage, likely from storms, is bad enough that the stairs are fenced off. Access to the beach is by climbing down the 4-5 foot wall made of lava rock, not something everyone will be able to do. A short walk north along the street takes you to a nice public access beach where you can spend the day or just walk back through the tidepools to the front of the Paki Maui property.
Pool area was nicely outfitted with gas grills. Spa was warm and comfortable. Pool is not heated so it was not comfortable to be in (we visited in January) unless you are from Minnesota, in which case you would probably love it!
Several maintenance items had been overlooked and we hope they are repaired for the next visitor (all reported to property manager). Bathroom sink drained painfully slow. Kitchen faucet was wobbly and not properly attached to the counter top. Microwave control buttons for lights/fan were loose and hard to operate. Towel rack inside shower had been previously broken and poorly repaired requiring us to continually put it back in place.
Again, overall we enjoyed ou stay at Paki Maui but found the attention to detail for a property priced at this level to be lacking. Next visit we would choose a different property. We hope this helps those considering this unit."
63cd85d932b58c651858c359,8176095895,NOT SPECIFIED,23608303,1674413587973,22/01/2023 18:52:09 CST,"lakefront, large windows, decks, hot tub, sauna, games and more.",en_us,83,gorgeous view,"Some finishing touches that would make it better: trash cans in all bathrooms, fix loose towel racks, put handles/knobs on all kitchen cabinets (especially under sink), paint the spots where drywall has been patched, consider some basic instructions for use of kitchen appliances, TV and gas fireplace.",HR_REVIEWTEXT,"Stayed here for a weekend with friends. The house could use some TLC, but the picture windows, lake view, hot tub and multilevel deck more than compensated for the less-than-perfect interior. The inside is comfortable—great room upstairs was an excellent “hangout” spot and the pool and football tables downstairs were fun. It was fairly clean but did have some cobwebs in corners and dust bunnies/crumbs under beds. Some finishing touches that would make it better: trash cans in all bathrooms, fix loose towel racks, put handles/knobs on all kitchen cabinets (especially under sink), paint the spots where drywall has been patched, consider some basic instructions for use of kitchen appliances, TV and gas fireplace. But overall, we had a nice time here and there was plenty of room for 4 couples."
63d096fe821f2737a63bdff1,8177155555,NOT SPECIFIED,64666866,1674614605833,25/01/2023 02:42:06 CST,the nest - the perfect family getaway in the heart of kiama,en_au,83,a holiday home with potential (with more attention to maintenance).,"While the property itself has many good features, presents nicely and the property managers responded quickly to problems as they arose, we were confronted with a number of concerning issues which we spent valuable holiday time dealing with quite apart from the total inconvenience of the maintenance failures eg the dishwasher failed on the first usage & leaked into the downstairs (dishwasher hose & associated electrics- rodent damage), 3 beds at least did not have fresh sheets and had sand etc in them (too late at night to involve property managers), batteries to 2 fans needed replacing and fire alarm battery needed replacing after dishwasher leak.",HR_REVIEWTEXT,"We recently rented this property for a family of 7. While the property itself has many good features, presents nicely and the property managers responded quickly to problems as they arose, we were confronted with a number of concerning issues which we spent valuable holiday time dealing with quite apart from the total inconvenience of the maintenance failures eg the dishwasher failed on the first usage & leaked into the downstairs (dishwasher hose & associated electrics- rodent damage), 3 beds at least did not have fresh sheets and had sand etc in them (too late at night to involve property managers), batteries to 2 fans needed replacing and fire alarm battery needed replacing after dishwasher leak. The one upstairs toilet had a very unpleasant & obvious smell. The downstairs ensuite accommodation (a room off the converted garage) does not have an opening window in the bedroom or a fan, the nearby kitchenette could at least provided glasses for water- it is totally empty of any utensils. Not really a pleasant alternative space for grandparents!"
63d8dce55a6c602f65b307da,8179740427,NOT SPECIFIED,25167978,1675156721476,31/01/2023 09:18:29 CST,"10%off 7 nights or more - sandy escape fraser island, kingfisher bay resort",en_au,83,beautiful house but unclean and run down,- The media/tv room on the first floor was very dirty with stains on the couch and the blinds unable to be used due to being damaged.,HR_REVIEWTEXT,"This was the second time we had stayed at Kingfisher Heights but in two different houses. We had high expectations based on the pictures of the house and our first stay. With the experience I have in the travel & tourism industry, I am used to reviewing properties. Unfortunately, Sandy Escape did not meet expectations. The following were the main issues:
 - The property was quite unclean with piles of dirt left in the downstairs bathroom. 
 - We advised there would be 10 adults staying but were only provided with 7 bath towels, even though information states bath towels are provided for all guests. 
 - Only 2 burners on the 6 burner stove work. 
 - The ice or cold water dispenser in the fridge did not work. 
 - The media/tv room on the first floor was very dirty with stains on the couch and the blinds unable to be used due to being damaged. 
 - All floors were very dirty. There is a broom but no dustpan and brush to be able to sweep up the sand/dirt.
 - Although hand soap containers were in both bathrooms and kitchen, they were empty and we needed to buy soap for them. 
 - No dishwashing liquid was provided to be able to wash dishes. 
 - They do provide dishwasher tablets for the 1 drawer dishwasher. 
 - Not enough plates or cutlery for 10 adults.

We were very disappointed with the state of the property and felt that it was a long way from being value for money. We would not be able to recommend this property. It is way overpriced for how it presents presently."
